Gene ID	Gene Name	Design Element	g2_g1.p-value	g2_g1.t-statistic	g2_g1.log2foldchange
ENSG00000102996	MMP15	203365_s_at	NA	1.80447183494184	0.1
ENSG00000103005	USB1	218060_s_at	NA	-0.850042890035033	0
ENSG00000103018	CYB5B	201633_s_at	0.380444381087099	1.29123989379432	0.1
ENSG00000103021	CCDC113	222890_at	NA	1.84760952190986	0.1
ENSG00000103023	PRSS54	231287_s_at	NA	-0.895906080563502	0
ENSG00000103024	NME3	204862_s_at	0.180619000612056	1.98032960041604	0.1
ENSG00000103034	NDRG4	209159_s_at	NA	0.184184242654189	0
ENSG00000103035	PSMD7	201705_at	0.00674287548841424	4.39323319331268	0.2
ENSG00000103037	SETD6	1554555_a_at	0.100548372551491	2.49684470541557	0.1
ENSG00000103042	SLC38A7	228951_at	NA	0.286394154153817	0
ENSG00000103043	VAC14	218169_at	0.412420102073173	-1.2126612508163	0
ENSG00000103044	HAS3	1552980_at	NA	1.02435706761825	0
ENSG00000103047	TANGO6	226467_at	NA	0.868263468643314	0
ENSG00000103051	COG4	212189_s_at	0.697294522086098	0.619818219298468	0
ENSG00000103056	SMPD3	219695_at	0.991075844367522	-0.0213292839821897	0
ENSG00000103061	SLC7A6OS	232057_at	NA	-1.02447192622662	0
ENSG00000103064	SLC7A6	203580_s_at	0.48171999696662	-1.05116823152447	0
ENSG00000103066	PLA2G15	204458_at	0.369763712099407	1.3164164527808	0
ENSG00000103067	ESRP2	219395_at	NA	0.0745310833825813	0
ENSG00000103089	FA2H	219429_at	0.685760456286599	-0.64227357923595	0
ENSG00000103091	WDR59	221981_s_at	NA	-1.55617587799653	-0.1
ENSG00000103111	MON1B	227116_at	0.115743571239251	2.35043621278209	0.1
ENSG00000103121	CMC2	218447_at	0.0569233645344268	3.04969273506316	0.1
ENSG00000103126	AXIN1	212849_at	NA	-2.24690585000078	-0.1
ENSG00000103145	HCFC1R1	218537_at	NA	0.101283983369969	0
ENSG00000103148	NPRL3	203289_s_at	NA	-1.85337954718535	-0.1
ENSG00000103150	MLYCD	218869_at	NA	0.56922665138988	0
ENSG00000103152	MPG	203686_at	0.809363009822942	0.403593688032977	0
ENSG00000103154	NECAB2	215005_at	NA	-1.49281630905152	0
ENSG00000103160	HSDL1	223248_at	NA	3.04897010470965	0.1
ENSG00000103168	TAF1C	203938_s_at	0.439994548913598	1.14295895770449	0
ENSG00000103174	NAGPA	205090_s_at	0.906427485137069	0.211859432573911	0
ENSG00000103175	WFDC1	219478_at	0.606508345259221	-0.798262227689025	0
ENSG00000103184	SEC14L5	210169_at	NA	-0.499174603543428	0
ENSG00000103187	COTL1	221059_s_at	0.420282551759551	1.19005455555975	0.1
ENSG00000103194	USP10	209137_s_at	0.977675652478995	-0.0562952673042764	0
ENSG00000103196	CRISPLD2	1555809_at	NA	-1.5966935878292	0
ENSG00000103197	TSC2	215735_s_at	0.949201387889735	-0.118634615781119	0
ENSG00000103199	ZNF500	213639_s_at	NA	1.60602320445156	0
ENSG00000103202	NME4	212739_s_at	0.73851251711454	0.539604053379911	0
ENSG00000103222	ABCC1	202804_at	0.280538683810155	-1.57266691431773	0
ENSG00000103226	NOMO3	242922_at	0.591748809204481	0.826474682886433	0
ENSG00000103227	LMF1	219135_s_at	0.490240036127567	-1.03338275843277	0
ENSG00000103241	FOXF1	205935_at	NA	0.424576506443347	0
ENSG00000103245	CIAO3	218742_at	NA	3.11177624611169	0.1
ENSG00000103248	MTHFSD	222769_at	NA	-0.660836850858285	0
ENSG00000103249	CLCN7	209235_at	0.913028484921507	0.197040682068604	0
ENSG00000103253	HAGHL	223485_at	NA	-0.639408452918663	0
ENSG00000103254	ANTKMT	219709_x_at	0.518705871517082	0.970143588798458	0
ENSG00000103257	SLC7A5	201195_s_at	0.984149382999686	0.0394300262214802	0
ENSG00000103260	METRN	228419_at	NA	2.00055204899088	0.1
ENSG00000103264	FBXO31	222352_at	NA	-0.303007756182956	0
ENSG00000103266	STUB1	227625_s_at	0.307073496121905	1.49358127306864	0.1
ENSG00000103269	RHBDL1	207383_s_at	NA	-2.02182371505013	-0.1
ENSG00000103274	NUBP1	203978_at	0.639910889969617	0.735082872271052	0
ENSG00000103275	UBE2I	213535_s_at	0.433472134478644	1.16002670657384	0
ENSG00000103310	ZP2	207933_at	NA	-1.24676693586064	0
ENSG00000103313	MEFV	208262_x_at	0.794842914982975	-0.432152637167358	0
ENSG00000103316	CRYM	205489_at	NA	0.26840018872868	0
ENSG00000103319	EEF2K	225545_at	0.846905992480179	0.330716657188047	0
ENSG00000103326	CAPN15	230295_at	NA	-1.44856666236893	0
ENSG00000103342	GSPT1	215438_x_at	0.334719403891543	1.4116443982293	0.1
ENSG00000103343	ZNF174	210290_at	0.25575726874188	1.66378593752354	0.1
ENSG00000103351	CLUAP1	204576_s_at	NA	0.779457803698231	0
ENSG00000103353	UBFD1	224878_at	0.11803391761403	2.33350017603812	0.1
ENSG00000103355	PRSS33	1552348_at	0.167486354387144	-2.04677396624384	-0.1
ENSG00000103356	EARS2	227374_at	0.728011204291444	-0.560793391834279	0
ENSG00000103363	ELOB	200085_s_at	0.11967105037665	2.32274252628587	0.1
ENSG00000103365	GGA2	208915_s_at	NA	-0.107090666024151	0
ENSG00000103375	AQP8	206784_at	NA	0.443766994833946	0
ENSG00000103381	CPPED1	222686_s_at	0.92920549623988	0.163570208942369	0
ENSG00000103404	USP31	226035_at	0.077559381375521	-2.77464723100318	-0.1
ENSG00000103415	HMOX2	218120_s_at	0.925518257975708	0.170489623907639	0
ENSG00000103423	DNAJA3	1554078_s_at	0.295033280438125	1.53085068691725	0
ENSG00000103429	BFAR	218056_at	0.421351874934272	1.18645702360092	0
ENSG00000103449	SALL1	229273_at	NA	0.0393887627089532	0
ENSG00000103460	TOX3	216623_x_at	NA	-0.137789795580073	0
ENSG00000103479	RBL2	212331_at	0.182491913280125	1.97068059303615	0.1
ENSG00000103485	QPRT	242414_at	0.291394755264583	1.54204920247074	0
ENSG00000103489	XYLT1	213725_x_at	0.338378144439628	1.40260301505441	0.1
ENSG00000103490	PYCARD	221666_s_at	0.11764063773469	2.33657508541369	0.1
ENSG00000103494	RPGRIP1L	213959_s_at	NA	-0.67223855497062	0
ENSG00000103495	MAZ	212064_x_at	0.977372750864527	0.0580170843172473	0
ENSG00000103496	STX4	229395_at	NA	1.69675446894636	0
ENSG00000103502	CDIPT	201253_s_at	0.256820887773404	1.65900559866956	0.1
ENSG00000103507	BCKDK	202030_at	0.832568822978822	-0.358869280682086	0
ENSG00000103510	KAT8	221820_s_at	NA	-0.969045954233113	0
ENSG00000103522	IL21R	237753_at	0.199564853495838	1.89769283349647	0.1
ENSG00000103528	SYT17	205613_at	NA	-0.518295257226143	0
ENSG00000103534	TMC5	240303_at	NA	1.92603378767374	0.1
ENSG00000103540	CCP110	204662_at	0.0773386394744027	2.77910231165159	0.1
ENSG00000103544	VPS35L	203173_s_at	0.750030416703452	0.519472099421614	0
ENSG00000103546	SLC6A2	215715_at	NA	-1.96457187707333	-0.1
ENSG00000103549	RNF40	206845_s_at	NA	-0.337670873196184	0
ENSG00000103550	KNOP1	213235_at	NA	1.76044467437523	0
ENSG00000103569	AQP9	205568_at	0.34505259977362	-1.3858679499902	-0.1
ENSG00000103591	AAGAB	202851_at	NA	-0.792545931473567	0
ENSG00000103599	IQCH	239813_at	NA	-2.50911193180537	-0.1
ENSG00000103642	LACTB	226354_at	0.562393996861189	0.883059435984188	0
ENSG00000103647	CORO2B	209789_at	NA	-0.770913453336049	0
ENSG00000103653	CSK	202329_at	0.980252044768622	0.0504709273584184	0
ENSG00000103657	HERC1	218306_s_at	0.698708525404617	0.616378362669823	0
ENSG00000103671	TRIP4	203732_at	0.895402694953361	0.233011321664104	0
ENSG00000103707	MTFMT	235689_at	0.443417731578419	1.13481782979824	0
ENSG00000103710	RASL12	219167_at	NA	-0.208608870810267	0
ENSG00000103723	AP3B2	205678_at	NA	0.539632824350349	0
ENSG00000103740	ACSBG1	206466_at	NA	-1.31084836868862	0
ENSG00000103742	IGDCC4	227870_at	NA	-1.47935504686882	0
ENSG00000103769	RAB11A	200863_s_at	0.0558974438061242	3.06560693186737	0.1
ENSG00000103811	CTSH	202295_s_at	0.417543990355201	1.19698527147942	0.1
ENSG00000103852	TTC23	219838_at	NA	-0.42479721585866	0
ENSG00000103855	CD276	224859_at	NA	-1.383253977465	0
ENSG00000103876	FAH	202862_at	0.222624729845975	1.78791355112128	0.1
ENSG00000103888	CEMIP	1554685_a_at	NA	-0.943586541230434	0
ENSG00000103932	RPAP1	218441_s_at	NA	-1.2479141788364	0
ENSG00000103942	HOMER2	217080_s_at	0.326900526523324	-1.43767050684818	-0.1
ENSG00000103966	EHD4	209536_s_at	0.572802572407304	0.864229883500767	0
ENSG00000103978	TMEM87A	212204_at	0.192277706181366	1.9254548921988	0.1
ENSG00000103994	ZNF106	217781_s_at	0.739929777203786	0.537295345822806	0
ENSG00000103995	CEP152	239413_at	0.406186188078038	-1.22766938463195	-0.1
ENSG00000104043	ATP8B4	220416_at	0.908163370082662	0.208500350454436	0
ENSG00000104044	OCA2	206498_at	NA	-1.98862684261918	-0.1
ENSG00000104047	DTWD1	229984_at	0.0796762553173099	-2.74249839957884	-0.1
ENSG00000104055	TGM5	207911_s_at	NA	-1.96199295430467	-0.1
ENSG00000104059	FAM189A1	213997_at	NA	-0.923743330642691	0
ENSG00000104064	GABPB1	204618_s_at	0.737715619604947	-0.540893540613876	0
ENSG00000104067	TJP1	202011_at	0.98896028860753	0.0269238606153886	0
ENSG00000104081	BMF	226530_at	0.862317829561899	-0.300724342277029	0
ENSG00000104093	DMXL2	215761_at	0.149576095368157	-2.13758400158408	-0.1
ENSG00000104112	SCG3	219196_at	NA	-1.07185144712313	0
ENSG00000104129	DNAJC17	219861_at	0.728011204291444	0.560771188018225	0
ENSG00000104131	EIF3J	208985_s_at	0.135462762697975	2.21567544171158	0.1
ENSG00000104133	SPG11	203513_at	0.24609119172413	1.69503543782154	0.1
ENSG00000104140	RHOV	241990_at	0.220788073489378	1.79557490871827	0.1
ENSG00000104142	VPS18	223346_at	NA	0.0224144480712115	0
ENSG00000104147	OIP5	213599_at	0.788568254904558	0.443648093518591	0
ENSG00000104154	SLC30A4	227193_at	0.291501547507539	1.54058513356888	0.1
ENSG00000104164	BLOC1S6	224892_at	0.20422818126885	1.87472629334524	0.1
ENSG00000104177	MYEF2	232676_x_at	0.827018496813941	0.36972610007756	0
ENSG00000104205	SGK3	227627_at	0.2789673190652	1.57894659091702	0.1
ENSG00000104213	PDGFRL	205226_at	0.0883117655949789	2.63341015487595	0.1
ENSG00000104218	CSPP1	220072_at	NA	-0.017477992580425	0
ENSG00000104219	ZDHHC2	222731_at	0.161968185459862	2.0708930207716	0.1
ENSG00000104221	BRF2	218955_at	NA	4.56519397219295	0.1
ENSG00000104228	TRIM35	227102_at	NA	-0.618114086908686	0
ENSG00000104231	ZFAND1	218919_at	0.17932910315907	1.98624514168179	0.1
ENSG00000104237	RP1	224021_at	NA	-2.10128742879864	-0.1
ENSG00000104267	CA2	209301_at	0.737462803794299	0.541480114008311	0
ENSG00000104290	FZD3	239082_at	0.772880100253643	-0.476340813535334	0
ENSG00000104299	INTS9	203941_at	NA	-0.172569989853452	0
ENSG00000104312	RIPK2	209545_s_at	NA	0.0463608094375458	0
ENSG00000104313	EYA1	214608_s_at	0.918961331404072	-0.184637549088046	0
ENSG00000104320	NBN	202907_s_at	0.156234074635606	2.10119190719672	0.1
ENSG00000104321	TRPA1	208349_at	NA	-3.39160897903947	-0.1
ENSG00000104324	CPQ	203501_at	0.517906098376407	0.973829038772573	0.1
ENSG00000104325	DECR1	202447_at	0.100332378858902	2.49978155971476	0.1
ENSG00000104327	CALB1	205626_s_at	NA	0.447587671581487	0
ENSG00000104331	BPNT2	224743_at	0.996692093433484	-0.00887201156373129	0
ENSG00000104332	SFRP1	202036_s_at	NA	-2.0522003117656	-0.1
ENSG00000104341	LAPTM4B	214039_s_at	0.28742700147285	-1.55402629868747	-0.1
ENSG00000104343	UBE2W	222657_s_at	0.565720967721108	0.877520153961447	0
ENSG00000104356	POP1	213449_at	NA	-1.91896483920178	-0.1
ENSG00000104361	NIPAL2	220128_s_at	NA	-2.579389894266	-0.1
ENSG00000104365	IKBKB	209341_s_at	0.425494815906319	1.17763221177487	0.1
ENSG00000104368	PLAT	201860_s_at	NA	-3.06498511308886	-0.1
ENSG00000104369	JPH1	229139_at	NA	-0.920250120075728	0
ENSG00000104371	DKK4	206619_at	NA	0.83839517888286	0
ENSG00000104375	STK3	204068_at	0.241970749096754	1.71333619471382	0.1
ENSG00000104381	GDAP1	221279_at	NA	0.21889716818026	0
ENSG00000104388	RAB2A	208731_at	0.0683857989648183	2.89123513882006	0.2
ENSG00000104408	EIF3E	208697_s_at	0.0314829547293091	3.59608400848908	0.2
ENSG00000104412	EMC2	203584_at	0.197481674129441	1.90447377761578	0.1
ENSG00000104413	ESRP1	219121_s_at	0.107582889584152	-2.42361869175371	-0.1
ENSG00000104415	CCN4	211312_s_at	0.154104575664982	-2.112688623221	-0.1
ENSG00000104419	NDRG1	200632_s_at	0.785078123596165	-0.449689570086868	0
ENSG00000104427	ZC2HC1A	205308_at	0.651421178256693	-0.710417963262406	0
ENSG00000104432	IL7	206693_at	NA	0.971688668156206	0
ENSG00000104435	STMN2	203000_at	NA	-0.975389909018062	0
ENSG00000104442	ARMC1	218185_s_at	0.106445942784024	2.43139675610098	0.2
ENSG00000104447	TRPS1	222651_s_at	0.356069754225085	-1.35500319329897	0
ENSG00000104450	SPAG1	210117_at	0.887427433342104	0.250461243517593	0
ENSG00000104472	CHRAC1	231764_at	0.68784417749125	0.638745463462602	0
ENSG00000104490	NCALD	211685_s_at	0.355690321217071	-1.35607899530543	0
ENSG00000104497	SNX16	229618_at	0.87560503316822	0.273638633741302	0
ENSG00000104499	GML	208000_at	0.0370340879407381	-3.44463264251354	-0.2
ENSG00000104517	UBR5	208884_s_at	0.518705871517082	-0.970815268875685	0
ENSG00000104518	GSDMD	218154_at	NA	0.272539871389308	0
ENSG00000104522	GFUS	36936_at	0.858091567125452	0.307951074234954	0
ENSG00000104524	PYCR3	218944_at	0.816272371216656	0.390532659231003	0
ENSG00000104529	EEF1D	214394_x_at	NA	2.13444182851357	0.1
ENSG00000104537	ANXA13	208323_s_at	0.43411832872595	-1.15761796080813	0
ENSG00000104549	SQLE	209218_at	0.792710129549315	-0.435335342012691	0
ENSG00000104611	SH2D4A	219749_at	NA	0.881795197874898	0
ENSG00000104613	INTS10	229632_s_at	0.0864529949505971	2.65276478423484	0.1
ENSG00000104626	ERI1	226416_at	0.175361919223497	2.00697068903177	0.1
ENSG00000104635	SLC39A14	212110_at	0.132049805773458	2.2421654913286	0.1
ENSG00000104643	MTMR9	204837_at	0.915188044494713	0.193553125007809	0
ENSG00000104660	LEPROTL1	202595_s_at	0.0854080252416633	2.66095488023648	0.1
ENSG00000104671	DCTN6	203261_at	0.0272860502250191	3.68644347199725	0.2
ENSG00000104679	R3HCC1	35156_at	0.765852224429122	0.488340720980762	0
ENSG00000104687	GSR	205770_at	0.0949035882338194	2.57102616715884	0.1
ENSG00000104689	TNFRSF10A	241371_at	NA	-1.9082603270457	-0.1
ENSG00000104691	UBXN8	215983_s_at	0.548186173706748	0.911220055089936	0
ENSG00000104695	PPP2CB	201375_s_at	0.0586410661396469	3.01266230878856	0.2
ENSG00000104714	ERICH1	1563315_s_at	NA	2.30622301912209	0.1
ENSG00000104722	NEFM	205113_at	NA	0.249564105832628	0
ENSG00000104723	TUSC3	209228_x_at	0.510033551073352	-0.99093718483043	0
ENSG00000104728	ARHGEF10	1554213_at	NA	-2.13185152499624	-0.1
ENSG00000104731	KLHDC4	232171_x_at	0.441968592912024	-1.13800384473059	0
ENSG00000104738	MCM4	212141_at	0.511273235903945	-0.988056417392492	0
ENSG00000104755	ADAM2	207664_at	NA	0.318208232374903	0
ENSG00000104756	KCTD9	218823_s_at	0.222442905789565	1.78871598288209	0.1
ENSG00000104760	FGL1	205305_at	NA	1.13161111532609	0
ENSG00000104763	ASAH1	213702_x_at	0.0545388461310329	3.08556719051117	0.1
ENSG00000104765	BNIP3L	221479_s_at	0.346596415749453	1.38118963149339	0.1
ENSG00000104783	KCNN4	204401_at	0.256622904872037	-1.66014003888239	-0.1
ENSG00000104804	TULP2	206733_at	NA	-1.35747590398126	0
ENSG00000104805	NUCB1	200649_at	0.612596029416035	-0.784844020408596	0
ENSG00000104808	DHDH	231416_at	NA	-1.06658689210553	0
ENSG00000104812	GYS1	201673_s_at	0.404979099489164	1.23053573838831	0
ENSG00000104814	MAP4K1	214339_s_at	NA	0.309558510256638	0
ENSG00000104823	ECH1	200789_at	NA	1.35779383066385	0
ENSG00000104824	HNRNPL	35201_at	0.937687576208192	0.144732751073675	0
ENSG00000104825	NFKBIB	214448_x_at	NA	1.22495876612793	0
ENSG00000104826	LHB	214471_x_at	0.810677827472572	0.401806650699901	0
ENSG00000104833	TUBB4A	212664_at	0.274788793829437	-1.59430552263485	-0.1
ENSG00000104848	KCNA7	232936_at	NA	-0.406675566165817	0
ENSG00000104852	SNRNP70	201221_s_at	0.615165033643055	0.779190204322719	0
ENSG00000104853	CLPTM1	201640_x_at	NA	-0.461274320718538	0
ENSG00000104856	RELB	205205_at	0.0488657368218302	-3.21992403223086	-0.1
ENSG00000104859	CLASRP	204978_at	NA	0.492338734532959	0
ENSG00000104863	LIN7B	219760_at	0.579807909139748	0.849887927196657	0
ENSG00000104866	PPP1R37	229262_at	NA	0.950998165108711	0
ENSG00000104870	FCGRT	218831_s_at	0.870790394000743	0.282977077124441	0
ENSG00000104872	PIH1D1	217872_at	0.734452858473242	-0.547079268059172	0
ENSG00000104879	CKM	204810_s_at	NA	-1.7960742035504	-0.1
ENSG00000104881	PPP1R13L	218849_s_at	NA	-1.6557766174572	-0.1
ENSG00000104883	PEX11G	244126_at	NA	-1.17725497439388	0
ENSG00000104884	ERCC2	235399_at	NA	-0.540234247406096	0
ENSG00000104885	DOT1L	226201_at	0.987739343925187	-0.0299326434759128	0
ENSG00000104888	SLC17A7	204229_at	NA	-1.0221218677573	0
ENSG00000104892	KLC3	1552749_a_at	0.216006186788881	-1.81904066307636	-0.1
ENSG00000104894	CD37	204192_at	0.28763603039211	-1.5532077876027	-0.1
ENSG00000104897	SF3A2	209381_x_at	NA	-0.657179642781362	0
ENSG00000104899	AMH	206516_at	NA	1.39093451649626	0
ENSG00000104901	DKKL1	220284_at	NA	-1.52944523913535	-0.1
ENSG00000104903	LYL1	210044_s_at	0.496671511811818	-1.01995393900623	0
ENSG00000104904	OAZ1	200077_s_at	NA	1.79022510851578	0.1
ENSG00000104907	TRMT1	203701_s_at	0.986726314782043	0.0333210303250191	0
ENSG00000104915	STX10	212625_at	NA	-1.25125681955889	0
ENSG00000104918	RETN	220570_at	0.432570569647737	1.16216054255303	0.1
ENSG00000104921	FCER2	206760_s_at	0.0836311675241011	-2.68909240101512	-0.1
ENSG00000104936	DMPK	217066_s_at	NA	-0.0740887844089068	0
ENSG00000104938	CLEC4M	207995_s_at	NA	-1.50816527916554	0
ENSG00000104941	RSPH6A	220965_s_at	NA	-1.3619640548305	0
ENSG00000104951	IL4I1	230966_at	NA	0.455694950245561	0
ENSG00000104953	TLE6	222219_s_at	NA	1.75913659697615	0.1
ENSG00000104957	CCDC130	208094_s_at	NA	0.249419995593976	0
ENSG00000104960	PTOV1	212032_s_at	0.836738472372729	-0.349483689088303	0
ENSG00000104964	TLE5	217729_s_at	0.943123047112008	0.133659218285147	0
ENSG00000104967	NOVA2	238904_at	NA	-2.60690838104875	-0.1
ENSG00000104969	SGTA	201396_s_at	NA	2.18089790818944	0.1
ENSG00000104970	KIR3DX1	216428_x_at	0.367092908051032	-1.32434156990726	-0.1
ENSG00000104972	LILRB1	211336_x_at	0.987738330704224	-0.0303084723021496	0
ENSG00000104973	MED25	1553993_s_at	0.827672052821639	0.367926752971816	0
ENSG00000104974	LILRA1	207872_s_at	NA	0.434428204182822	0
ENSG00000104976	SNAPC2	204104_at	NA	0.17201001653697	0
ENSG00000104979	C19orf53	217926_at	0.275313174194829	1.59226039660975	0.1
ENSG00000104980	TIMM44	203092_at	NA	2.05272947382384	0.1
ENSG00000104983	CCDC61	228472_at	NA	0.853755092875245	0
ENSG00000104998	IL27RA	205926_at	0.20069746921108	1.89244072824161	0.1
ENSG00000105011	ASF1B	218115_at	0.329202132951179	-1.42966123508859	-0.1
ENSG00000105048	TNNT1	1569949_at	NA	-2.3246397180432	-0.1
ENSG00000105053	VRK3	218022_at	NA	-2.23026013833264	-0.1
ENSG00000105058	FAM32A	201863_at	NA	2.71598931784	0.1
ENSG00000105072	C19orf44	232730_at	NA	-0.157876098229519	0
ENSG00000105085	MED26	227538_at	0.239568899178878	1.72353651465552	0.1
ENSG00000105088	OLFM2	223601_at	NA	-0.79691191557402	0
ENSG00000105122	RASAL3	228677_s_at	NA	1.64044131056803	0.1
ENSG00000105127	AKAP8	203847_s_at	NA	0.25812338864105	0
ENSG00000105131	EPHX3	220013_at	NA	-0.201420659493887	0
ENSG00000105135	ILVBL	210624_s_at	0.38121115876011	-1.28929711233817	0
ENSG00000105136	ZNF419	58367_s_at	NA	-0.108999058597067	0
ENSG00000105137	SYDE1	44702_at	NA	-2.08150035436133	-0.1
ENSG00000105141	CASP14	231722_at	NA	-1.82090120939694	-0.1
ENSG00000105143	SLC1A6	206882_at	NA	-1.879852181629	-0.1
ENSG00000105146	AURKC	211107_s_at	NA	-1.56944765024003	0
ENSG00000105171	POP4	202868_s_at	0.0260787300957373	3.72149593369852	0.2
ENSG00000105173	CCNE1	213523_at	0.872788621260924	0.27939244215445	0
ENSG00000105176	URI1	214173_x_at	0.279731056047952	1.5762269343597	0.1
ENSG00000105185	PDCD5	219275_at	0.0619452440499521	2.95702815336501	0.1
ENSG00000105186	ANKRD27	221522_at	0.125236610849533	2.27765232823098	0.1
ENSG00000105193	RPS16	226131_s_at	NA	1.94993766477898	0.1
ENSG00000105197	TIMM50	224913_s_at	0.662288491721501	0.687205366356401	0
ENSG00000105198	LGALS13	220440_at	NA	-2.34755596965878	-0.1
ENSG00000105202	FBL	211623_s_at	0.359370973870664	1.34618963484892	0.1
ENSG00000105204	DYRK1B	217270_s_at	NA	-0.728031959843155	0
ENSG00000105205	CLC	206207_at	0.834990618647102	0.353857449061254	0
ENSG00000105219	CCNP	220323_at	NA	0.221484123443581	0
ENSG00000105220	GPI	208308_s_at	0.124704389972146	2.28300098020658	0.1
ENSG00000105221	AKT2	225471_s_at	NA	1.0873060936112	0
ENSG00000105223	PLD3	201050_at	0.977079839755475	-0.0591924095559036	0
ENSG00000105227	PRX	220024_s_at	NA	0.582638927417623	0
ENSG00000105229	PIAS4	212879_x_at	NA	1.09561714707227	0
ENSG00000105245	NUMBL	242195_x_at	0.529649422711232	0.946308430316535	0
ENSG00000105246	EBI3	219424_at	NA	0.143335561520818	0
ENSG00000105248	YJU2	204335_at	NA	1.63508124837628	0
ENSG00000105251	SHD	227845_s_at	NA	-1.30114219497337	0
ENSG00000105254	TBCB	211759_x_at	0.509481405173939	0.99288677955051	0
ENSG00000105255	FSD1	219170_at	NA	1.18036093321627	0
ENSG00000105258	POLR2I	212955_s_at	0.206031571110967	1.8653145446982	0.1
ENSG00000105261	OVOL3	216311_at	NA	-0.402733326052794	0
ENSG00000105270	CLIP3	212358_at	NA	-1.21800449188593	0
ENSG00000105278	ZFR2	215419_at	NA	0.615044423072775	0
ENSG00000105281	SLC1A5	208916_at	0.927322962549689	-0.167137946075054	0
ENSG00000105287	PRKD2	38269_at	0.910006082432565	0.203195640451856	0
ENSG00000105289	TJP3	213412_at	NA	-0.349760445185659	0
ENSG00000105290	APLP1	209462_at	0.316244270712603	-1.46675055975598	0
ENSG00000105298	CACTIN	214892_x_at	NA	-1.18263557244996	0
ENSG00000105321	CCDC9	206257_at	NA	-2.72008269172066	-0.1
ENSG00000105323	HNRNPUL1	208713_at	0.100067518723176	2.50499622126341	0.1
ENSG00000105325	FZR1	209416_s_at	NA	1.46041423580827	0
ENSG00000105327	BBC3	211692_s_at	0.954033199299574	-0.107605610704718	0
ENSG00000105329	TGFB1	203085_s_at	0.496471961840075	-1.02096169072502	-0.1
ENSG00000105339	DENND3	212975_at	0.898246924075861	-0.227525683504454	0
ENSG00000105341	DMAC2	45828_at	0.386164948944564	1.27580570621637	0
ENSG00000105352	CEACAM4	207205_at	NA	-1.9765800061294	-0.1
ENSG00000105355	PLIN3	202122_s_at	0.908965357305466	0.20539985413129	0
ENSG00000105357	MYH14	219946_x_at	NA	-1.93051938450234	-0.1
ENSG00000105364	MRPL4	218105_s_at	0.900380655026499	0.224187997876276	0
ENSG00000105366	SIGLEC8	208253_at	NA	2.55939218309764	0.1
ENSG00000105369	CD79A	1555779_a_at	0.54759882132839	0.912379876192232	0
ENSG00000105370	LIM2	220519_s_at	NA	-1.83585962022615	-0.1
ENSG00000105371	ICAM4	207194_s_at	0.906062251402937	0.213233811102048	0
ENSG00000105372	RPS19	213414_s_at	0.192277706181366	1.92533052607253	0.1
ENSG00000105373	NOP53	234339_s_at	0.45918734746731	1.09833107683917	0.1
ENSG00000105374	NKG7	213915_at	0.995461554670301	-0.0113029098231001	0
ENSG00000105376	ICAM5	206906_at	NA	0.550301718344811	0
ENSG00000105379	ETFB	202942_at	0.635495005571141	0.742076644299003	0
ENSG00000105383	CD33	206120_at	0.180709238987195	-1.97854810378041	-0.1
ENSG00000105388	CEACAM5	201884_at	NA	-1.88303329555747	0
ENSG00000105392	CRX	217510_at	NA	-0.230729034714738	0
ENSG00000105393	BABAM1	221711_s_at	0.256562880560197	1.66059642653435	0.1
ENSG00000105397	TYK2	205546_s_at	0.910570138496316	0.202091611199792	0
ENSG00000105398	SULT2A1	206292_s_at	NA	-0.84419107542849	0
ENSG00000105401	CDC37	209953_s_at	0.533308181265423	-0.939844258183788	0
ENSG00000105419	MEIS3	228327_x_at	NA	-1.43788413006395	0
ENSG00000105427	CNFN	224329_s_at	NA	0.514241519233695	0
ENSG00000105428	ZNRF4	215461_at	NA	-1.03823778829747	0
ENSG00000105429	MEGF8	227327_at	NA	-0.743744860753317	0
ENSG00000105438	KDELR1	1555575_a_at	0.699788275456915	0.614070663726122	0
ENSG00000105443	CYTH2	209158_s_at	0.969091710217244	0.077199783499108	0
ENSG00000105447	GRWD1	221549_at	NA	-0.449096122934685	0
ENSG00000105464	GRIN2D	229883_at	0.0369924448414067	-3.44960578698543	-0.1
ENSG00000105467	SYNGR4	206719_at	NA	-1.47371198200396	-0.1
ENSG00000105472	CLEC11A	210783_x_at	NA	0.247421919621895	0
ENSG00000105479	ODAD1	233157_x_at	0.188499474761646	1.94332725463168	0.1
ENSG00000105483	CARD8	1554479_a_at	0.181287376758021	1.97599566598312	0.1
ENSG00000105486	LIG1	202726_at	0.697294522086098	-0.619886031216837	0
ENSG00000105492	SIGLEC6	206520_x_at	NA	-0.870029702292837	0
ENSG00000105497	ZNF175	205497_at	NA	1.77473670592846	0.1
ENSG00000105499	PLA2G4C	209785_s_at	0.981512173268669	0.0468402654704923	0
ENSG00000105507	CABP5	221160_s_at	NA	-0.665412637651336	0
ENSG00000105509	HAS1	207316_at	NA	-2.02504944965305	-0.1
ENSG00000105514	RAB3D	225001_at	0.562085414838364	-0.883658302372619	0
ENSG00000105516	DBP	209782_s_at	NA	-0.270013864445727	0
ENSG00000105518	TMEM205	225003_at	0.120167113462083	2.31955729959856	0.1
ENSG00000105519	CAPS	226424_at	NA	0.515881362224152	0
ENSG00000105520	PLPPR2	218509_at	NA	0.344712721826687	0
