Gene ID	Gene Name	g4_g1.p-value	g4_g1.log2foldchange	g4_g2.p-value	g4_g2.log2foldchange	g4_g3.p-value	g4_g3.log2foldchange	g4_g5.p-value	g4_g5.log2foldchange
ENSG00000130383	FUT5	NA	0	NA	0	NA	0	NA	0
ENSG00000130385	BMP15	NA	0	NA	0	NA	0	NA	0
ENSG00000130396	AFDN	0.799978914311714	-0.2	0.316146639174499	-0.4	0.242214497157735	-0.6	0.0913167541596544	-0.7
ENSG00000130402	ACTN4	0.298475231939889	0.3	0.366692883472589	0.3	0.270695992028108	0.3	0.267649337508377	0.3
ENSG00000130413	STK33	NA	-0.4	NA	-0.4	NA	-0.5	NA	-0.8
ENSG00000130414	NDUFA10	0.900156550960687	0	0.406163510173978	-0.2	0.943567490385089	0	0.9863345840231	0
ENSG00000130427	EPO	NA	0	NA	0	NA	0	NA	0
ENSG00000130429	ARPC1B	0.12697071646678	0.4	0.101861333021912	0.3	0.013709916278527	0.5	0.275653327387058	0.2
ENSG00000130433	CACNG6	0.0914408307822113	-0.9	0.78295204495027	-0.2	0.173100551530248	-0.9	0.394123580705544	-0.6
ENSG00000130449	ZSWIM6	0.35672614595425	0.4	0.167716499427945	0.5	0.719847835354833	0.2	0.860506549734592	-0.1
ENSG00000130475	FCHO1	0.221874803095632	-0.4	0.446953856049666	-0.3	0.167372717566375	-0.4	0.0913167541596544	-0.5
ENSG00000130477	UNC13A	NA	-0.3	NA	-0.3	NA	-0.5	NA	-0.4
ENSG00000130479	MAP1S	0.933083102445901	0	0.197183454092347	0.5	0.345535081110675	0.4	0.474793337474758	0.3
ENSG00000130487	KLHDC7B	0.645185459336111	0.3	0.849572533313064	0.1	0.496955864154599	0.4	0.228637015933422	0.5
ENSG00000130489		0.0989391790703898	-0.7	0.841343522921293	0.1	0.4868178194958	0.4	0.0224142558980109	0.8
ENSG00000130508	PXDN	NA	0.6	NA	0.2	NA	0.6	NA	0.1
ENSG00000130511	SSBP4	0.0173768934404515	-0.8	0.559506662957914	-0.2	0.329613652654427	-0.4	0.831555424897051	-0.1
ENSG00000130513	GDF15	0.819716221753579	-0.1	0.707315932080456	-0.2	0.308104585579526	-0.4	0.199631531251284	-0.5
ENSG00000130517	PGPEP1	0.302919665752492	0.3	0.436362475322912	-0.2	0.986059249362964	0	0.517429076685419	-0.2
ENSG00000130518	IQCN	0.463462458656141	-0.3	0.0767927273894912	-0.6	0.383732316164318	-0.4	0.810891515693202	-0.1
ENSG00000130520	LSM4	0.475393003430018	-0.2	0.312727407704323	-0.2	0.166129040661288	-0.4	0.96179145784364	0
ENSG00000130522	JUND	0.0126658753029888	-0.9	0.282678781508114	-0.5	0.00143461670219167	-1.1	0.356048354073347	-0.4
ENSG00000130528	HRC	NA	0	NA	0	NA	0	NA	0
ENSG00000130529	TRPM4	0.608146887822133	-0.3	0.916843238219308	0.1	0.73606949068144	-0.2	0.517619055855915	0.3
ENSG00000130538	OR11H1	NA	0	NA	0	NA	0	NA	0
ENSG00000130540	SULT4A1	NA	0	NA	0	NA	0	NA	0
ENSG00000130544	ZNF557	0.87721033476922	0.1	0.597423286239911	-0.2	0.720176836515167	0.1	0.397512092975505	-0.3
ENSG00000130545	CRB3	NA	-0.4	NA	-0.2	NA	-0.4	NA	-0.1
ENSG00000130558	OLFM1	0.190228383993612	-0.8	0.309952154355139	-0.6	0.0431698950379013	-1.1	0.244249882456206	-0.7
ENSG00000130559	CAMSAP1	0.250886081253545	-0.4	0.796845178194703	-0.1	0.732953167207492	-0.1	0.219139672094884	-0.4
ENSG00000130560	UBAC1	0.622653438187335	-0.2	0.102951041863858	-0.4	0.316794785109379	-0.3	0.00279858917290996	-0.7
ENSG00000130561	SAG	NA	0.1	NA	-0.1	NA	0.1	NA	-0.3
ENSG00000130584	ZBTB46	0.0112062360525854	-0.9	0.0186121872679924	-0.8	0.0217417071074347	-0.8	0.52984065263748	-0.3
ENSG00000130589	HELZ2	0.221874803095632	-0.5	0.141474219749332	0.6	0.930927556924209	0	0.141361108589762	0.6
ENSG00000130590	SAMD10	0.187870489357916	-0.6	0.418680082054819	-0.4	0.0670174270506773	-0.7	0.666236115623851	-0.2
ENSG00000130592	LSP1	0.796867121557381	0.1	0.971654889586052	0	0.782030222437122	0.1	0.49246473115017	0.2
ENSG00000130595	TNNT3	0.910259061959247	-0.1	0.61274076862471	-0.3	0.832350269281772	0.2	0.678100016762276	-0.2
ENSG00000130598	TNNI2	0.510801984213717	0.2	0.813375242554979	0.1	0.604533078168708	0.2	0.635572548660939	0.2
ENSG00000130600	H19	NA	0.2	NA	0.2	NA	0.3	NA	0.5
ENSG00000130612	CYP2G1P	NA	0	NA	-0.1	NA	-0.1	NA	-0.1
ENSG00000130635	COL5A1	NA	-0.3	NA	-0.1	NA	-0.1	NA	-0.2
ENSG00000130638	ATXN10	0.792561770658152	0.1	0.937903882326183	0	0.999086159549215	0	0.786116651739427	-0.1
ENSG00000130640	TUBGCP2	0.764578930614708	0.1	0.88567274366622	0	0.675785225182245	-0.1	0.807069103682261	0.1
ENSG00000130643	CALY	NA	-0.6	NA	-0.8	NA	-0.9	NA	-0.5
ENSG00000130649	CYP2E1	NA	-0.4	NA	-0.4	NA	-0.6	NA	0
ENSG00000130653	PNPLA7	0.293278570674832	-0.5	0.0279209443178874	-0.9	0.088928494824262	-0.8	0.629899692431953	-0.2
ENSG00000130656	HBZ	0.425012618326096	0.5	0.904772635492199	-0.1	0.991875369489266	0	0.899793980027294	0.1
ENSG00000130669	PAK4	0.0785283635568418	-0.6	0.933843687976391	0	0.787520568272665	-0.1	0.818030691573509	-0.1
ENSG00000130675	MNX1	NA	0.2	NA	0.2	NA	0	NA	0
ENSG00000130684	ZNF337	0.849263890281621	-0.1	NA	0	0.620856667051492	-0.3	0.521697963161252	-0.4
ENSG00000130695	CEP85	0.629732962844306	-0.2	0.739648996395222	-0.1	0.3199188369615	-0.4	0.790713620397741	-0.1
ENSG00000130699	TAF4	0.119520560548489	-0.4	0.644274972387324	-0.2	0.18294495262875	-0.4	0.113471538823246	-0.5
ENSG00000130700	GATA5	NA	0	NA	0	NA	0	NA	0
ENSG00000130701	RBBP8NL	NA	0	NA	0	NA	0	NA	0
ENSG00000130702	LAMA5	0.283806566764104	-0.6	0.226001550042778	-0.6	0.0880884093307085	-0.8	0.358286501013256	-0.5
ENSG00000130703	OSBPL2	0.805007474886675	0.1	0.926400967090938	0	0.778554139489308	0.1	0.607509399031963	-0.1
ENSG00000130706	ADRM1	0.563400503736355	-0.2	0.818486001756557	-0.1	0.848322691335351	0.1	0.367292021807815	0.2
ENSG00000130707	ASS1	NA	0.8	NA	0.5	NA	1	NA	0
ENSG00000130711	PRDM12	NA	0	NA	0	NA	0	NA	0
ENSG00000130713	EXOSC2	0.689787486518622	-0.2	0.214044984498445	-0.3	0.564625255577163	-0.2	0.264942781778613	-0.3
ENSG00000130714	POMT1	0.897428191382302	0.1	0.980035681588446	0	0.922290992428818	0	0.913424563145615	0
ENSG00000130717	UCK1	0.624742865673306	-0.1	0.69951789414086	0.1	0.43500379275856	0.2	0.805016447082837	0.1
ENSG00000130720	FIBCD1	NA	-0.1	NA	-0.1	NA	-0.1	NA	-0.1
ENSG00000130723		0.975803233385328	0	0.909013128106417	0	0.841646840867136	-0.1	0.97091930937216	0
ENSG00000130724	CHMP2A	0.687480451740475	0.1	0.913173995114178	0	0.12163215955025	0.4	0.400285732091038	0.2
ENSG00000130725	UBE2M	0.913144495217266	0	0.986657866779847	0	0.579919772220618	-0.2	0.795944971561675	-0.1
ENSG00000130726	TRIM28	0.454012240425681	-0.3	0.534627348469139	-0.2	0.523236969698867	-0.3	0.745629230467078	-0.1
ENSG00000130731	METTL26	0.32655140346805	-0.4	0.295277090848619	-0.3	0.303497527985817	-0.4	0.829239478207591	-0.1
ENSG00000130733	YIPF2	0.252761151652572	-0.5	0.406919496113949	-0.3	0.289655751902718	-0.4	0.25724911571995	-0.4
ENSG00000130734	ATG4D	0.531444833425573	-0.2	0.937303524606735	0	0.454651895358394	-0.2	0.868777719474014	-0.1
ENSG00000130741	EIF2S3	0.998374807402676	0	0.84456519649078	0.1	0.353067981063448	0.3	0.766435695673352	0.1
ENSG00000130748	TMEM160	0.914426398559447	-0.1	0.37156753916039	-0.3	0.924754612936609	0.1	0.801348124558238	0.1
ENSG00000130749	ZC3H4	0.61842988374945	-0.2	0.417972185767379	0.2	0.685462586031909	-0.1	0.897456661809747	0
ENSG00000130751	NPAS1	NA	0	NA	-0.2	NA	-0.2	NA	0
ENSG00000130755	GMFG	0.168685288682086	0.4	0.371776287545655	0.3	0.126365286624902	0.6	0.802698683630034	-0.1
ENSG00000130758	MAP3K10	0.82728206254595	-0.1	0.92946815759948	0	0.905784137822406	-0.1	0.699809374828413	0.2
ENSG00000130762	ARHGEF16	NA	0	NA	0	NA	0	NA	0.1
ENSG00000130764	LRRC47	0.244271451145445	-0.3	0.615930592596644	-0.1	0.609621331349357	-0.2	0.867826647052573	-0.1
ENSG00000130766	SESN2	0.761359750875311	0.2	0.516159781749696	0.3	0.408372665751489	0.3	0.991348531778055	0
ENSG00000130768	SMPDL3B	0.649277730366315	-0.3	0.467138373742189	-0.4	0.690429943562579	-0.3	0.806589486718286	-0.2
ENSG00000130770	ATP5IF1	0.383684223216035	-0.3	0.218007425148778	-0.3	0.548749448448576	-0.2	0.41400060468411	-0.2
ENSG00000130772	MED18	0.623854261648091	0.1	0.222518378383436	0.2	0.031833756817474	0.5	0.174544831007569	0.3
ENSG00000130775	THEMIS2	0.562020959596774	0.2	0.388460524216902	0.2	0.381549611245473	0.2	0.319627240661136	0.2
ENSG00000130779	CLIP1	0.156809213488978	0.4	0.742820994939694	0.1	0.864610582358866	-0.1	0.127018051353905	-0.4
ENSG00000130783	CCDC62	0.602484405918922	0.3	NA	0.2	0.881583446563153	0.1	0.861702525419148	0.1
ENSG00000130787	HIP1R	0.381238605027592	-0.4	0.391359170348024	-0.3	0.0995399532427957	-0.6	0.606067105997019	-0.2
ENSG00000130803	ZNF317	0.933083102445901	0	0.127776893578836	0.3	0.176803438817966	0.3	0.168055108861708	0.3
ENSG00000130810	PPAN	0.449015061889281	-0.4	0.235530671712751	-0.5	0.278353120667668	-0.5	0.95028001606893	0
ENSG00000130811	EIF3G	0.180465756644798	-0.4	0.235174656638378	-0.3	0.768896046427076	-0.1	0.658036225715738	-0.1
ENSG00000130812	ANGPTL6	0.641825296431104	-0.3	0.299511092759504	-0.5	0.123813938838484	-0.8	0.147531734271122	-0.7
ENSG00000130813	SHFL	0.34653546705864	-0.3	0.646448657434479	-0.1	0.848810626369568	-0.1	0.846369083576953	0.1
ENSG00000130816	DNMT1	0.399134543823031	-0.2	0.640570935164145	-0.1	0.124678666756908	-0.4	0.339085681416281	-0.3
ENSG00000130818	ZNF426	0.96878263257132	0	0.927871060188959	0	0.892473950287201	-0.1	0.466202794024483	-0.3
ENSG00000130821	SLC6A8	0.463107590728858	-0.4	0.0471081322953991	-0.8	0.035959651474139	-1	0.00386756764737818	-1.2
ENSG00000130822	PNCK	NA	0	NA	0	NA	0	NA	0
ENSG00000130826	DKC1	0.743352417970786	-0.1	0.694282171935542	-0.1	0.154948571465742	-0.3	0.370934565108505	-0.2
ENSG00000130827	PLXNA3	0.220669340840569	-0.5	0.825814585934969	-0.1	0.153804774139599	-0.6	0.837633267325317	-0.1
ENSG00000130829	DUSP9	NA	-0.1	NA	-0.1	NA	-0.1	NA	-0.1
ENSG00000130830	MPP1	0.759738909477058	0.1	0.599973523375883	-0.2	0.345949069345427	-0.4	0.170822077009826	-0.5
ENSG00000130844	ZNF331	0.305177862072561	-0.4	0.191671677122292	-0.5	0.000745119040907489	-1	0.0616924861577373	-0.6
ENSG00000130856	ZNF236	0.758698513973223	-0.1	0.137302654061151	-0.5	0.029073056485237	-0.7	0.317388482588796	-0.4
ENSG00000130876	SLC7A10	NA	0.1	NA	-0.5	NA	-0.3	NA	-0.8
ENSG00000130881	LRP3	0.275471880726725	-0.5	0.831043065657212	-0.1	0.808958434647298	-0.1	0.410150539722451	-0.3
ENSG00000130921	C12orf65	0.281158161035353	-0.3	0.102951041863858	-0.4	0.0164376247840107	-0.6	0.0906817891111348	-0.5
ENSG00000130935	NOL11	0.702889530207074	-0.2	0.967085495659236	0	0.293005460167121	-0.4	0.873275403292312	-0.1
ENSG00000130939	UBE4B	0.514706746107014	0.1	0.761178806401982	-0.1	0.808768176436676	-0.1	0.497171388460971	-0.1
ENSG00000130940	CASZ1	0.99296701646823	0	0.12522544049183	0.5	0.515221022421492	0.2	0.302077314570481	0.4
ENSG00000130943	PKDREJ	NA	0	NA	0.1	NA	0.1	NA	-0.4
ENSG00000130948	HSD17B3	NA	0	NA	0	NA	0	NA	0
ENSG00000130950	NUTM2F	NA	0.1	NA	-0.1	NA	-0.1	NA	0.2
ENSG00000130956	HABP4	0.135927559104333	-0.6	0.246820924125651	-0.4	0.0239610651746759	-0.8	0.576672720878901	-0.3
ENSG00000130957	FBP2	NA	0	NA	0	NA	0	NA	0
ENSG00000130958	SLC35D2	0.600034176170294	-0.2	0.345723828533632	-0.3	0.494991203292451	-0.3	0.457133726870969	-0.3
ENSG00000130962	PRRG1	NA	0	NA	0	NA	0	NA	0
ENSG00000130985	UBA1	0.215025648384122	0.3	0.232241128842716	0.3	0.162250051394898	0.4	0.142391013928468	0.4
ENSG00000130988	RGN	NA	0	NA	0	NA	0	NA	0
ENSG00000130997	POLN	0.208020721054609	-0.7	0.763204926876779	-0.2	0.373287862834883	-0.6	0.0606119835076094	-1
ENSG00000131002	TXLNGY	0.90882799675667	0.1	0.679242890318333	0.3	0.809426737861982	0.2	0.919511048708673	0.1
ENSG00000131007	TTTY9B	NA	0	NA	0	NA	0	NA	0
ENSG00000131013	PPIL4	0.81539371173346	-0.1	0.766722893699816	-0.1	0.9425302380141	-0.1	0.230947508744553	-0.5
ENSG00000131015	ULBP2	NA	0	NA	-0.1	NA	0	NA	0
ENSG00000131016	AKAP12	0.125316889892934	-0.8	0.463101278808861	-0.4	0.0101609239032281	-1.4	0.212808431238249	-0.7
ENSG00000131018	SYNE1	0.00479463897512664	0.8	0.154228951571557	0.4	0.0799776479508433	0.6	0.737756024390636	0.1
ENSG00000131019	ULBP3	NA	0	NA	0	NA	0	NA	0.1
ENSG00000131023	LATS1	0.690866512807077	0.2	0.756540597857206	0.2	0.214214069072629	0.5	0.913424563145615	-0.1
ENSG00000131037	EPS8L1	0.604942678332562	-0.3	0.652407295622925	-0.2	0.895436186659586	0.1	0.918992342550701	0.1
ENSG00000131042	LILRB2	0.530263400966707	0.2	0.629523509581842	0.1	0.44014117376001	0.2	0.69318272370586	0.1
ENSG00000131043	AAR2	0.849193211905301	-0.1	0.894450754205559	0	0.885074344564633	0.1	0.489184104890854	0.2
ENSG00000131044	TTLL9	NA	0	NA	0.2	NA	0	NA	-0.1
ENSG00000131050	BPIFA2	NA	0	NA	0	NA	0	NA	0
ENSG00000131051	RBM39	0.856158270965806	-0.1	0.841343522921293	0.1	0.560012830267029	0.2	0.815408004735345	-0.1
ENSG00000131055	COX4I2	NA	0	NA	0	NA	0	NA	0
ENSG00000131059	BPIFA3	NA	0	NA	0	NA	0	NA	0
ENSG00000131061	ZNF341	0.780029355121359	0.1	0.346161214581381	0.3	0.105320115466749	0.5	0.063198094192944	0.5
ENSG00000131067	GGT7	0.336055675961155	-0.4	0.400916240705801	-0.3	0.217507601299461	-0.4	0.799881340655574	0.1
ENSG00000131068	DEFB118	NA	0	NA	0	NA	0	NA	0
ENSG00000131069	ACSS2	0.247320330806068	0.3	0.238803119193639	0.3	0.156243296124493	0.4	0.617015959762345	0.1
ENSG00000131080	EDA2R	NA	-0.1	NA	-0.1	NA	0	NA	-0.1
ENSG00000131089	ARHGEF9	0.591014378577168	-0.2	0.319912031949049	-0.4	0.0255617654725817	-0.7	0.19732919870371	-0.5
ENSG00000131094	C1QL1	NA	0.1	NA	-0.1	NA	-0.1	NA	0
ENSG00000131095	GFAP	NA	-0.1	NA	-0.8	NA	-0.6	NA	-0.3
ENSG00000131096	PYY	NA	0	NA	0	NA	0	NA	0
ENSG00000131097	HIGD1B	NA	-0.3	NA	-0.4	NA	-0.4	NA	-0.2
ENSG00000131100	ATP6V1E1	0.113545938304647	0.4	0.419273512891593	0.2	0.203504472342784	0.4	0.751066914885485	0.1
ENSG00000131115	ZNF227	0.743077696223528	-0.2	0.849248571963797	-0.1	0.963517440759371	0	0.94187064565594	0
ENSG00000131116	ZNF428	0.75823568165248	-0.1	0.417922649387144	-0.2	0.180745569108501	-0.4	0.674094909845254	-0.1
ENSG00000131126	TEX101	NA	-0.1	NA	-0.1	NA	-0.2	NA	-0.2
ENSG00000131127	ZNF141	0.258810070251002	-0.5	0.314990767301341	-0.5	0.153730015342088	-0.6	0.0465206328512257	-0.8
ENSG00000131142	CCL25	NA	-0.2	NA	0	NA	-0.2	NA	-0.2
ENSG00000131143	COX4I1	0.792632193460689	-0.1	0.660561375649977	-0.1	0.997814386273986	0	0.0192269075203058	-0.5
ENSG00000131148	EMC8	0.908190836233647	0	0.913204662712081	0	0.645075206469391	0.1	0.653521002463779	0.1
ENSG00000131149	GSE1	0.0286148438323139	-0.6	0.304361873734938	-0.3	0.012886231279378	-0.7	0.464789640276194	-0.3
ENSG00000131152		NA	0	NA	0	NA	0	NA	0
ENSG00000131153	GINS2	0.100506340586391	0.7	0.737946466666407	0.2	0.707253424227593	0.3	0.600122457206562	-0.3
ENSG00000131165	CHMP1A	0.312624424441751	-0.3	0.960235483923898	0	0.847547349953751	0.1	0.835694722749499	0.1
ENSG00000131171	SH3BGRL	0.169722976551548	0.5	0.191268342596213	0.5	0.0300273614231466	0.7	0.303574110001144	0.3
ENSG00000131174	COX7B	0.686277051178867	0.3	0.0756752577616891	0.8	0.196746081764058	0.7	0.858749180376321	-0.1
ENSG00000131183	SLC34A1	NA	-0.6	NA	-0.4	NA	-0.8	NA	-0.9
ENSG00000131187	F12	0.831704329416606	-0.1	0.722239293679228	-0.2	0.956560328424744	0	0.630640255967233	-0.2
ENSG00000131188	PRR7	0.354778064942791	-0.4	0.562606036606633	0.3	0.979425974523851	0	0.944627854342429	0
ENSG00000131196	NFATC1	0.348244185199842	-0.3	0.791548458897494	0.1	0.890213979236583	-0.1	0.925912489285107	0
ENSG00000131203	IDO1	0.28858100730046	-0.6	0.0439736573395512	1.1	0.715625578641961	0.3	0.0526146246188977	1.2
ENSG00000131233	GJA9	NA	0	NA	0	NA	0	NA	0
ENSG00000131236	CAP1	0.00942421124436508	0.6	0.00484522435455364	0.7	0.00399801970932237	0.7	0.0142852111277916	0.6
ENSG00000131238	PPT1	0.633747728150482	0.2	0.504659779715266	0.3	0.105857563795989	0.6	0.639046467320367	0.2
ENSG00000131242	RAB11FIP4	0.452711161379006	-0.2	0.941423018571453	0	0.129326967645751	-0.3	0.462682980781709	-0.1
ENSG00000131263	RLIM	0.489769778901252	0.3	0.342996826332106	0.3	0.0986728798731058	0.7	0.933932773984322	0
ENSG00000131264	CDX4	NA	0	NA	0	NA	0	NA	0
ENSG00000131269	ABCB7	0.485091906912414	-0.3	0.720045638318202	-0.2	0.812423317029836	-0.1	0.107357629004801	-0.6
ENSG00000131323	TRAF3	0.692706464868115	-0.2	0.703568647387625	0.1	0.548749448448576	0.2	0.386159770268923	0.3
ENSG00000131351	HAUS8	0.574339696099672	-0.2	0.663429911123342	-0.1	0.463993276145058	-0.3	0.853471048102057	-0.1
ENSG00000131355	ADGRE3	0.422194385458298	-0.3	0.104499953018644	-0.5	0.0107624643820292	-0.8	0.00106179378367569	-0.9
ENSG00000131368	MRPS25	0.23143652043224	-0.4	0.0568227541937227	-0.4	0.0189787218466715	-0.6	0.258142833659634	-0.4
ENSG00000131370	SH3BP5	0.553440180990904	0.3	0.0301857937010959	0.8	0.275789742527948	0.5	0.0833475084974083	0.7
ENSG00000131373	HACL1	0.774008388661854	-0.1	0.613379285325931	-0.2	0.175063749429798	-0.4	0.280194401223832	-0.3
ENSG00000131374	TBC1D5	0.734587336581285	-0.1	0.721195084527675	-0.1	0.973553454645108	0	0.412210722849937	-0.2
ENSG00000131375	CAPN7	0.776390394580744	0.1	0.567470265640831	0.2	0.971658405952018	0	0.359704102651157	-0.3
ENSG00000131378	RFTN1	0.198940699176112	-0.5	0.443429361999727	-0.3	0.120609908464959	-0.5	0.766845227535619	-0.1
ENSG00000131379	C3orf20	NA	0.4	NA	0.5	NA	0	NA	-0.1
ENSG00000131381	RBSN	0.911855591491353	0	0.991155283241963	0	0.689576438145617	0.1	0.54911523843835	-0.2
ENSG00000131386	GALNT15	NA	0	NA	0	NA	-0.1	NA	-0.1
ENSG00000131389	SLC6A6	0.835694078399735	0.1	0.410927843695447	0.3	0.638390154027663	0.2	0.96307259198317	0
ENSG00000131398	KCNC3	0.296737151485021	-0.5	0.16904979107212	-0.5	0.302288172329439	-0.5	0.692020026953893	0.2
ENSG00000131400	NAPSA	0.877827843187656	-0.1	0.0991094241660119	-0.7	0.69095815891762	-0.2	0.387066258137003	-0.4
ENSG00000131401	NAPSB	0.118956750496979	-0.6	0.576370771730685	-0.3	0.501709725879529	-0.3	0.778608865626142	0.1
ENSG00000131408	NR1H2	0.522895189273532	-0.2	0.951078555265249	0	0.765486387196033	0.1	0.19522315345658	0.3
ENSG00000131409	LRRC4B	0.980561701841332	0	0.797567738371273	0.2	0.157954398039662	-0.9	0.400952865154651	-0.6
ENSG00000131435	PDLIM4	NA	0.2	NA	0.2	NA	-0.2	NA	-0.2
ENSG00000131437	KIF3A	0.027318344310712	-1	0.214091750174393	-0.6	0.137587761223668	-0.8	0.0871457350422885	-0.9
ENSG00000131446	MGAT1	0.825605297252918	0.1	0.102942246915341	0.3	0.094549880243543	0.4	0.092071730775255	0.3
ENSG00000131459	GFPT2	NA	-0.2	NA	-0.4	NA	-0.7	NA	-0.3
ENSG00000131462	TUBG1	0.706847683499471	0.2	0.484098443039305	-0.3	0.429412119127001	-0.3	0.264332425179295	-0.4
ENSG00000131467	PSME3	0.497499674763997	0.2	0.435443327318826	0.2	0.0922246551013003	0.4	0.0605960155158013	0.4
ENSG00000131469	RPL27	0.116567980599202	-0.6	0.120232425557348	-0.6	0.0832012185677762	-0.8	0.02305123961167	-0.9
ENSG00000131470	PSMC3IP	0.90550408715003	-0.1	0.0783479722213401	-0.7	0.517504577979161	-0.3	0.161079054746547	-0.6
ENSG00000131471	AOC3	0.557774088707804	-0.3	0.360853383870317	-0.3	0.181081967815085	-0.4	0.67081059179631	-0.2
ENSG00000131473	ACLY	0.20007448981495	0.3	0.0340679112542096	0.5	0.266426755703715	0.3	0.0849886954600284	0.3
ENSG00000131475	VPS25	0.532314941394209	0.2	0.596938606142569	0.1	0.167580544883629	0.4	0.891738792011928	0
ENSG00000131477	RAMP2	NA	0	NA	0	NA	0	NA	0.1
ENSG00000131480	AOC2	0.356570595073649	-0.4	0.554611870400824	-0.2	0.268696534614464	-0.4	0.346231865828453	-0.4
ENSG00000131482	G6PC1	NA	0	NA	0	NA	-0.1	NA	0
ENSG00000131484		NA	0	NA	0	NA	-0.1	NA	-0.1
ENSG00000131495	NDUFA2	0.911855591491353	0.1	0.5664664802474	-0.2	0.889878290716249	0.1	0.517902551255041	-0.2
ENSG00000131503	ANKHD1	0.618108498265921	0.3	0.765234094555407	-0.2	0.865156594619027	-0.1	0.104465980035354	-0.6
ENSG00000131504	DIAPH1	0.292431097455187	0.2	0.557971532039398	0.1	0.279598242950457	0.2	0.419224962064586	0.2
ENSG00000131507	NDFIP1	0.659631484530966	0.1	0.401286395841308	0.2	0.200484964227661	0.3	0.94229541701238	0
ENSG00000131508	UBE2D2	0.913147168591938	0	0.741411390135445	0.1	0.434491348811875	0.3	0.38121095507151	-0.2
ENSG00000131538	TTTY6	NA	0	NA	0	NA	0	NA	0
ENSG00000131548	TTTY6B	NA	0	NA	0	NA	0	NA	0
ENSG00000131558	EXOC4	0.363159288819927	0.2	0.816736074122134	0.1	0.461406958366199	0.2	0.873275403292312	-0.1
ENSG00000131584	ACAP3	0.181371495499055	-0.5	0.513485231130356	-0.2	0.470461786437969	-0.3	0.718506815908579	-0.1
ENSG00000131591	C1orf159	0.0423190628665329	-0.8	0.232543083667502	-0.4	0.00846755386517328	-0.9	0.0995493922401142	-0.5
ENSG00000131620	ANO1	NA	-0.1	NA	-0.1	NA	-0.1	NA	-0.1
ENSG00000131626	PPFIA1	0.852898115088524	0.1	0.277879697992628	-0.3	0.412381025358063	-0.2	0.113195403233885	-0.4
ENSG00000131634	TMEM204	0.175257895271949	-0.6	0.67045399946364	-0.2	0.0702931244889818	-0.7	0.820658827831747	-0.1
ENSG00000131650	KREMEN2	NA	-0.4	NA	-0.2	0.699860990567792	-0.3	0.995986120376998	0
ENSG00000131652	THOC6	0.900522627123435	-0.1	0.809311670214815	0.1	0.906262626984625	0.1	0.748008031938059	0.1
ENSG00000131653	TRAF7	0.983305142613551	0	0.359844084954584	0.3	0.597254260631093	0.2	0.394123580705544	0.2
ENSG00000131668	BARX1	NA	0	NA	0	NA	0	NA	0
ENSG00000131669	NINJ1	0.176414051128556	-0.4	0.873701933504114	-0.1	0.618287403061156	-0.2	0.643435726038835	-0.2
ENSG00000131686	CA6	0.681408650275025	-0.3	0.787866956332964	-0.2	0.979286270889891	0	0.140859602996815	-0.8
ENSG00000131697	NPHP4	0.173136821781662	-0.5	0.949428136264614	0	0.86887941881307	-0.1	0.550813193010822	-0.2
ENSG00000131711	MAP1B	0.664977379826632	-0.3	NA	-0.4	0.495628517186081	-0.5	0.721755567011201	-0.3
ENSG00000131721	RHOXF2	NA	0	NA	0	NA	0	NA	0
ENSG00000131724	IL13RA1	0.906635277917011	-0.1	0.826293577134143	0.1	0.678177995970583	0.2	0.487890821216518	-0.2
ENSG00000131725	WDR44	0.310864699975105	0.4	0.154358556277146	0.6	0.270812295999921	0.5	0.609502174665899	0.3
ENSG00000131730	CKMT2	NA	-0.1	NA	-0.2	NA	-0.3	NA	-0.1
ENSG00000131732	ZCCHC9	0.55472900375125	-0.2	0.788858032193367	-0.1	0.356486805956565	-0.3	0.0958953435529974	-0.5
ENSG00000131737	KRT34	NA	0	NA	0	NA	0	NA	0
ENSG00000131738	KRT33B	NA	0	NA	0	NA	0	NA	0
ENSG00000131746	TNS4	NA	-0.2	NA	0.3	NA	-0.3	NA	0.3
ENSG00000131747	TOP2A	0.583775401972659	0.4	0.906760241672284	-0.1	0.717060331270343	0.3	0.468529700698182	-0.4
ENSG00000131748	STARD3	0.453732897352195	-0.2	0.857098996385963	0	0.917011542162514	0	0.48081554658044	0.1
ENSG00000131759	RARA	0.63046005673481	-0.2	0.470624161222747	0.3	0.734621046423378	0.1	0.457152665967208	0.2
ENSG00000131771	PPP1R1B	NA	0	NA	-0.1	NA	0	NA	0
ENSG00000131773	KHDRBS3	NA	-0.1	NA	-0.1	NA	-0.1	NA	-0.1
ENSG00000131778	CHD1L	0.747548475118438	-0.1	0.319672063693427	-0.3	0.583144488962397	-0.3	0.696072876829127	-0.2
ENSG00000131779	PEX11B	0.832575830677953	-0.1	0.946743695670513	0	0.797370603738563	-0.1	0.486527705191735	-0.2
ENSG00000131781	FMO5	0.546434484720618	-0.3	0.594671163766913	-0.3	0.546124557880585	-0.3	0.232311660627964	-0.6
ENSG00000131788	PIAS3	0.848359473624393	-0.1	0.953032821633315	0	0.979951430889121	0	0.632748796054046	0.2
ENSG00000131791	PRKAB2	0.320113035719273	-0.5	0.90338542547577	-0.1	0.768856759172008	-0.2	0.13578354624219	-0.7
ENSG00000131797	CLUHP3	0.294306312687012	-0.5	0.510628745793855	-0.3	0.00845682010178311	-0.9	0.274277955161399	-0.4
