Gene ID	Gene Name	Design Element	g1_g2.p-value	g1_g2.t-statistic	g1_g2.log2foldchange	g1_g3.p-value	g1_g3.t-statistic	g1_g3.log2foldchange	g2_g4.p-value	g2_g4.t-statistic	g2_g4.log2foldchange	g3_g4.p-value	g3_g4.t-statistic	g3_g4.log2foldchange
ENSG00000133794	ARNTL	209824_s_at	0.780408370120148	0.545499189657466	0.1	6.04995273981724e-05	4.84766724717974	0.4	0.21396542629452	2.27243700503682	0.3	0.978813249562565	0.0518589610183342	0
ENSG00000133800	LYVE1	219059_s_at	0.16122967350106	2.05061893197203	0.2	0.841769622972399	0.310361583864932	0	0.47145621412942	1.15429879614823	0.2	0.488204960072481	1.45883791413555	0.3
ENSG00000133805	AMPD3	207992_s_at	0.498732824644314	-1.13911333187585	-0.1	0.00110050252004107	4.08094872543587	0.3	NA	2.49694031616606	0.3	0.556314321844046	-1.16665071578442	-0.1
ENSG00000133812	SBF2	226169_at	0.759442696785049	-0.591964117984473	-0.1	0.836487367422205	0.320887757519201	0	NA	1.1410097746497	0.1	0.750931432996926	0.602620534837502	0.1
ENSG00000133816	MICAL2	212473_s_at	0.000380694335111505	4.78603940521945	0.6	0.0105212899221623	3.32669554167637	0.3	0.985032973065897	0.0304930331950415	0	0.489752938518852	1.4494952278488	0.2
ENSG00000133818	RRAS2	212589_at	0.929533608292113	0.193979743216893	0	0.48859331264889	-0.971408625552208	0	NA	-1.0697529475358	-0.1	NA	-0.385395113206832	0
ENSG00000133835	HSD17B4	201413_at	0.424560019202535	-1.29935680504374	-0.1	0.873138641618711	-0.253154839567879	0	NA	1.04720223592621	0	NA	-0.0347227334615142	0
ENSG00000133858	ZFC3H1	213065_at	0.933835627621122	0.182053772730957	0	0.485321022562879	0.978492680795123	0.1	0.437130363785642	1.26641179636622	0.2	0.605542904853479	1.02288203506742	0.2
ENSG00000133863	TEX15	221448_s_at	0.903955522862039	-0.264049304379272	0	0.96526103191901	-0.072705797651132	0	NA	-1.53274040168064	-0.1	NA	-2.0600172931289	-0.1
ENSG00000133872	SARAF	200847_s_at	0.378930661909181	1.40410215795246	0.1	0.109132007865099	2.14085728042885	0.1	NA	0.174076498979265	0	NA	0.109290558344257	0
ENSG00000133874	RNF122	219897_at	0.680665646066549	-0.759429366089274	0	0.134199966283937	-2.00535566625531	-0.1	NA	-2.12068549204084	-0.1	NA	-1.08774801704061	-0.1
ENSG00000133878	DUSP26	219144_at	0.0102167091816631	-3.46801833692848	-0.2	0.538335733864068	-0.872342215299854	0	NA	0.93313142201583	0.1	NA	-1.03235242355104	-0.1
ENSG00000133884	DPF2	202116_at	0.823686388684994	0.451916846921295	0	0.137220604518989	1.98876661089276	0.1	NA	0.60854769203616	0	NA	-0.929482590929624	-0.1
ENSG00000133895	MEN1	202645_s_at	0.285441484276694	-1.64570151575574	-0.1	0.206446118553622	-1.70076827553903	-0.1	NA	-0.996055443899892	-0.1	NA	-1.4387666941509	-0.1
ENSG00000133935	ERG28	202562_s_at	0.23539661703079	-1.79060288035829	-0.1	0.0789136729602646	-2.34459182876953	-0.1	NA	-0.134810007423188	0	NA	-0.473102995680363	0
ENSG00000133937	GSC	1552338_at	0.794892752813613	-0.516364307378867	0	0.101175909408245	-2.19090767447458	-0.1	NA	-1.44279948024095	-0.1	NA	-0.253217512258555	0
ENSG00000133943	DGLUCY	218298_s_at	NA	-0.523450984624647	0	0.0428848325059341	2.69094311075447	0.1	NA	1.93384278004814	0.1	NA	0.121004713901215	0
ENSG00000133958	UNC79	229550_at	0.717690814128308	0.683114593559362	0	0.137207464387327	-1.98935066904675	-0.1	NA	-3.50027460957635	-0.2	NA	-1.04224330927225	-0.1
ENSG00000133961	NUMB	209073_s_at	0.922755639788806	0.213446210390723	0	0.775290927687792	-0.433400246792016	0	NA	1.07093919153934	0.1	NA	1.72497669885509	0.1
ENSG00000133962	CATSPERB	220293_at	NA	-2.20457008205733	-0.1	0.737249202937992	0.501610823463225	0	NA	0.00803464666800622	0	NA	-2.00469696752922	-0.1
ENSG00000133980	VRTN	220536_at	0.139802687613126	-2.14420084620639	-0.1	0.118929896836888	-2.08684107537866	-0.1	NA	-2.24341433405437	-0.2	NA	-2.12102907616374	-0.2
ENSG00000133985	TTC9	213174_at	0.8819232004401	0.316026664760566	0	0.690809809282359	-0.58533120270088	0	NA	-0.74933249705539	-0.1	NA	-0.399876319060131	0
ENSG00000133997	MED6	210104_at	0.121183266463549	2.23021881044692	0.1	0.143488488824369	1.95710499997221	0.1	NA	1.28536663773959	0.1	NA	1.47827376875732	0.1
ENSG00000134001	EIF2S1	201144_s_at	NA	0.636196648943954	0	0.130569335912273	2.02343899742523	0.1	NA	0.676812049444804	0	NA	-0.0774168435147946	0
ENSG00000134007	ADAM20	207423_s_at	0.696484033810297	-0.729206373080262	0	0.59506859064167	-0.763174789363132	0	NA	-2.38117343503565	-0.2	NA	-2.49229742570655	-0.1
ENSG00000134013	LOXL2	202998_s_at	0.0227784266836095	3.10893468951264	0.5	0.132415211846558	2.01443766154468	0.3	0.421160554778588	1.30608983492443	0.2	0.378146940029424	1.95069624924492	0.3
ENSG00000134014	ELP3	227075_at	0.488652580765024	-1.16131837383243	-0.1	0.186338822694486	1.77441440948138	0.1	NA	1.91081948787965	0.2	NA	0.186493347098576	0
ENSG00000134020	PEBP4	227848_at	0.635829606439504	-0.851964374564732	-0.1	0.92747665743786	0.148110570032216	0	NA	0.147681488300689	0	0.828122776218492	-0.412878346803289	-0.1
ENSG00000134028	ADAMDEC1	206134_at	0.847976574744153	0.395031148634322	0.1	1.05286670031425e-14	9.20934479216503	2.1	0.0759780268595735	3.37420880006782	1.4	0.518056265000495	-1.32878551461063	-0.6
ENSG00000134030	CTIF	204302_s_at	0.611509036755233	-0.905917303255518	0	0.0660920489051834	-2.45119272698838	-0.1	NA	-0.809295156044073	0	NA	-0.0229024077706771	0
ENSG00000134042	MRO	231358_at	0.0211837958768815	-3.14683757491837	-0.8	0.121698677297402	-2.07197729965886	-0.4	0.79238290770327	-0.412036778239958	-0.1	0.494204285945878	-1.41338122060918	-0.4
ENSG00000134046	MBD2	202484_s_at	0.0807387676545353	2.4646039221345	0.2	0.0499940108319142	2.61142852944357	0.1	NA	2.10895244819584	0.2	NA	2.0199690052517	0.2
ENSG00000134049	IER3IP1	223071_at	0.279498214671912	-1.66205664908903	-0.1	0.084621789920102	-2.3019546602401	-0.1	NA	-0.124805916401365	0	NA	0.572410752507526	0
ENSG00000134056	MRPS36	224302_s_at	0.0627480015108278	-2.61101747782192	-0.2	0.325629796236521	-1.34039584876658	-0.1	NA	-0.918074975446195	-0.1	NA	-1.7147197863457	-0.1
ENSG00000134057	CCNB1	214710_s_at	0.0651631483672994	2.59074469964104	0.3	5.4406342557109e-05	4.87197479452631	0.4	0.641372383957273	0.724496151238717	0.1	0.726007742704821	-0.663828882544063	-0.1
ENSG00000134061	CD180	206206_at	0.329718892027151	1.52666793903956	0.1	7.43573578371925e-06	5.32919317165552	0.3	NA	0.35165213723448	0	NA	-1.14509141812089	-0.1
ENSG00000134070	IRAK2	231779_at	0.0300021295219788	2.98078513337049	0.2	6.48376771837797e-06	5.35931636804971	0.3	NA	1.90474359155478	0.2	NA	0.50864755424601	0.1
ENSG00000134072	CAMK1	204392_at	0.283080609720527	1.65245094594334	0.1	0.860686983548123	0.27520275420634	0	NA	0.816938698498921	0.1	NA	1.06433803407316	0.1
ENSG00000134077	THUMPD3	223804_s_at	0.865212611301326	0.356328509259747	0	0.931533764442329	-0.140043063350349	0	NA	1.56647852408026	0.1	NA	1.89733695377396	0.1
ENSG00000134086	VHL	1559227_s_at	0.556129825729174	-1.02361214621959	-0.1	0.0377419973300143	2.75564122166039	0.2	NA	1.78304740946226	0.2	NA	-0.694889632334407	-0.1
ENSG00000134107	BHLHE40	201170_s_at	0.20740581278567	1.88054258082771	0.1	0.24289424214292	-1.57563387056941	-0.1	NA	-0.0278442037583627	0	NA	2.31038489394321	0.2
ENSG00000134108	ARL8B	217852_s_at	0.890159366891955	-0.29606324359065	0	0.917266031355951	-0.16622168081524	0	NA	0.0137505776843821	0	NA	-0.10776335057901	0
ENSG00000134109	EDEM1	203279_at	0.430248285371133	-1.28883972920961	-0.1	0.00258902853446855	3.82069954494253	0.2	NA	1.92178152339876	0.1	NA	-1.74994172375402	-0.1
ENSG00000134115	CNTN6	207195_at	NA	-1.18991902641389	0	0.0450974136049523	-2.66456947751036	-0.1	NA	-0.58390427297136	0	NA	0.32230808679521	0
ENSG00000134121	CHL1	204591_at	0.752341876538943	-0.607144805697546	-0.1	0.615979030318476	-0.725209976201439	-0.1	0.502649443839779	1.06586244280073	0.3	0.598243206000279	1.053544152343	0.3
ENSG00000134138	MEIS2	207480_s_at	0.349268733382086	1.47600178487976	0.2	0.95092140215065	-0.102392662689672	0	0.2673084208926	2.01688537800315	0.3	0.231137302064413	2.70433392099838	0.4
ENSG00000134146	DPH6	238662_at	0.860155478814391	-0.367981705368942	0	0.425583573844727	-1.10235669908282	-0.1	NA	-0.144523350964806	0	NA	0.0230884737451832	0
ENSG00000134152	KATNBL1	222745_s_at	0.601655577555989	0.926735322794998	0.1	0.539955940011231	0.869253604076434	0.1	NA	1.11831138521402	0.1	NA	1.23474196942898	0.1
ENSG00000134153	EMC7	217898_at	NA	0.218712465849097	0	0.530043632435118	-0.889572541842268	0	NA	0.00286730016570367	0	NA	0.747125805524643	0
ENSG00000134160	TRPM1	237069_s_at	NA	-1.14529331855491	0	0.235653725138382	-1.5979619273522	0	NA	-1.66116928583649	-0.1	NA	-0.8560350385393	0
ENSG00000134183	GNAT2	210604_at	NA	0.233826472784518	0	0.83126743752352	-0.330852683133561	0	NA	-1.12545135162861	-0.1	NA	-0.544273525155754	0
ENSG00000134186	PRPF38B	218040_at	0.353241499756452	1.46545196797167	0.2	0.0868507054146267	2.28518408600085	0.2	NA	1.96305235398317	0.2	0.542922758679894	1.23344293050618	0.2
ENSG00000134193	REG4	223447_at	0.887773484533688	-0.301658508251185	0	0.960316857082436	0.0827942819120171	0	NA	-1.05401185564754	-0.1	NA	-1.18198199737772	-0.1
ENSG00000134198	TSPAN2	227236_at	0.972196456404694	0.0766428254685816	0	0.966113145629591	0.071029245054074	0	0.358077363949487	1.57056181074229	0.3	0.494204285945878	1.41844037896065	0.2
ENSG00000134200	TSHB	214529_at	NA	-0.505222355421339	0	0.535670560181068	-0.878083254022734	0	NA	-3.37633972862174	-0.2	NA	-2.98182670023375	-0.1
ENSG00000134201	GSTM5	205752_s_at	0.784032280106032	-0.537786849095536	0	0.0710596439911676	-2.40737449021681	-0.1	NA	-1.0130184550047	-0.1	NA	-0.138005522602008	0
ENSG00000134202	GSTM3	202554_s_at	0.0751127752430789	-2.5084920715097	-0.3	0.194732520634961	-1.74183312580974	-0.2	0.597386167738002	0.816419260427218	0.1	0.880485910102446	-0.28730558226829	0
ENSG00000134207	SYT6	244227_at	0.0254586183790624	-3.05951666536184	-0.2	0.118375107637169	-2.09037859408358	-0.1	NA	-0.749074422325733	-0.1	NA	-1.43357844829883	-0.1
ENSG00000134215	VAV3	218807_at	0.196857062141953	-1.91773205781932	-0.1	0.101335418111964	-2.18979103016143	-0.1	NA	0.28448558807496	0	NA	0.452112315781739	0
ENSG00000134216	CHIA	220630_s_at	0.579427598173322	-0.972911936601147	-0.1	0.281345296248848	-1.46157577915413	-0.1	NA	-2.96063284578251	-0.2	NA	-2.83209778675075	-0.2
ENSG00000134222	PSRC1	201896_s_at	0.0732692052519531	2.52223404039875	0.1	0.029930646520653	2.87175409427508	0.1	NA	-0.915516844460737	-0.1	0.602344078777477	-1.03496355396513	-0.1
ENSG00000134240	HMGCS2	204607_at	0.0187808942094283	-3.20116380561153	-0.8	0.000180658610521162	-4.57279517679975	-0.9	0.42978136333573	-1.2815668382369	-0.4	0.651020468837726	-0.873797462346767	-0.2
ENSG00000134242	PTPN22	206060_s_at	0.410430369213454	1.32977868157436	0.1	2.98194656134323e-10	7.34068013853757	0.7	0.162450697966188	2.53478392987329	0.4	0.718343839120976	-0.684676834262931	-0.1
ENSG00000134243	SORT1	224818_at	0.904751409115276	-0.261384517351866	0	0.0314671555361662	-2.84713893677494	-0.1	NA	0.404707265647697	0	NA	1.8122323012849	0.1
ENSG00000134245	WNT2B	236123_at	5.46341742664474e-05	5.43800589507622	0.3	0.105264274436947	-2.16525682591989	-0.1	NA	-3.648005039326	-0.4	NA	0.770750118761032	0.1
ENSG00000134247	PTGFRN	224950_at	0.000893770591485325	4.45356054748705	0.4	0.933322252802498	0.136020329984982	0	NA	-0.952356477216001	-0.1	NA	2.38560966032104	0.2
ENSG00000134248	LAMTOR5	202299_s_at	0.187309751176142	-1.95036459755452	-0.1	0.0815835806797114	-2.32499413213272	-0.1	NA	-1.5225504975688	-0.2	NA	-1.45156194436978	-0.1
ENSG00000134249	ADAM30	221446_at	0.866515805185507	-0.353340024551615	0	0.102132870336491	-2.18505950721408	-0.1	NA	-2.64506723040148	-0.2	NA	-1.35739797543391	-0.1
ENSG00000134250	NOTCH2	202443_x_at	0.13228245717097	2.1771650371454	0.2	0.000781067430810704	4.17664456923073	0.2	NA	1.95418138047407	0.2	NA	1.06120912233955	0.1
ENSG00000134253	TRIM45	242056_at	0.925596085925021	0.205665691736619	0	0.347134442281042	-1.28643207222502	-0.1	NA	0.356120623049657	0	NA	0.683412879865829	0.1
ENSG00000134255	CEPT1	219375_at	0.794892752813613	0.516452545153353	0	0.532994859500573	0.883801090053745	0	NA	1.65617100968362	0.2	NA	1.07310947461257	0.1
ENSG00000134256	CD101	207167_at	0.278562473870189	1.66478242762197	0.1	0.0283878542259107	2.89661743201806	0.1	NA	-0.459340401848775	0	NA	-0.422279398365489	0
ENSG00000134258	VTCN1	219768_at	0.624701905946849	0.877249023622787	0.1	0.682128162804679	-0.600583675699686	-0.1	0.903239798483485	-0.191528471740545	0	0.89324293013804	0.256473387809367	0
ENSG00000134259	NGF	206814_at	0.213000370656309	-1.86244173522403	-0.1	0.209139635693315	-1.69083458213439	-0.1	NA	-1.36636596344695	-0.1	NA	-1.81221825252218	-0.1
ENSG00000134262	AP4B1	231714_s_at	0.31893014390788	1.55322419250525	0.1	0.000150190670941431	4.61897937649834	0.2	NA	1.28750592193694	0.1	NA	-0.222463803753567	0
ENSG00000134265	NAPG	225448_at	0.859121118215394	-0.370989275747928	0	0.811668015603959	-0.367544770479798	0	NA	1.04646299910336	0.1	NA	0.793917332062675	0.1
ENSG00000134278	SPIRE1	224995_at	0.578760036101963	-0.974270590486431	-0.1	0.560667601112496	-0.828897256259632	-0.1	NA	1.08019931933634	0.1	NA	1.00045651379442	0.1
ENSG00000134283	PPHLN1	225073_at	0.0720417590459102	2.53176340193791	0.2	0.00588991101856091	3.54557904506382	0.2	NA	0.476828545402594	0	NA	-0.0316522647040227	0
ENSG00000134285	FKBP11	219118_at	0.0286176472481865	3.00420259568966	0.5	0.0113800814350585	3.29683954249987	0.4	0.63940646654504	0.729347866779168	0.2	0.659375052502718	0.846015264013454	0.2
ENSG00000134287	ARF3	200011_s_at	0.354492082936923	-1.46266096721454	-0.1	0.816765579025884	-0.357740572273851	0	NA	0.0851845469815745	0	NA	-1.07804132549199	-0.1
ENSG00000134291	TMEM106C	201764_at	0.167298722205322	-2.02637658371148	-0.1	0.0459934530209955	-2.65493773441441	-0.1	NA	-0.550026179083296	-0.1	NA	-0.883284725684811	-0.1
ENSG00000134294	SLC38A2	222982_x_at	0.609911237032146	0.908929744630685	0.1	0.616401602984239	0.724419669464979	0.1	0.556360446466559	0.917537427052246	0.2	0.572498760225425	1.12736229196728	0.2
ENSG00000134308	YWHAQ	213699_s_at	0.0211837958768815	3.14647845995889	0.2	0.138380896277861	1.98160946057055	0.1	NA	1.08570492470152	0.1	NA	2.33670351284999	0.1
ENSG00000134313	KIDINS220	212163_at	0.890239448807269	0.295777148438138	0	0.795912502199839	0.397222397199303	0	0.36209450890384	1.55508921131656	0.3	0.458743288050648	1.57737604584444	0.3
ENSG00000134317	GRHL1	222830_at	0.126391461029559	-2.20497491097072	-0.2	0.014884730289454	-3.1893499741426	-0.2	NA	1.14955668028458	0.1	0.458743288050648	1.58337691565292	0.2
ENSG00000134318	ROCK2	202762_at	0.893311201688444	-0.28819159214827	0	0.819472540226952	-0.353261938100967	0	0.487665580644692	1.11000004184554	0.2	0.61871968651479	0.991615983885099	0.2
ENSG00000134321	RSAD2	242625_at	0.00482035526640397	3.7972569450843	0.7	0.00435219120146638	3.64847907202278	0.5	0.99398067505989	-0.0100443226687951	0	0.694617406519955	0.745037210811473	0.2
ENSG00000134323	MYCN	209757_s_at	0.000543921394011438	-4.66155242457385	-0.6	0.198070749384658	-1.72967049231633	-0.2	0.909191942709173	0.179499844008779	0	0.333932356219973	-2.1425462093355	-0.3
ENSG00000134324	LPIN1	212274_at	0.341118991570762	1.49818256811373	0.1	0.000592828469330268	4.25546240673306	0.3	NA	2.35459762804902	0.3	NA	1.03935270236434	0.1
ENSG00000134326	CMPK2	226702_at	0.00589043247393871	3.70099104728766	0.7	1.26453719246988e-05	5.21121232388889	0.8	0.489845127364858	1.10414517204702	0.3	0.652876363173703	0.869420472143575	0.2
ENSG00000134330	IAH1	225908_at	0.565082213205494	1.00558793487149	0.1	0.893149862366573	-0.21343077602089	0	NA	-1.30189406155818	-0.1	NA	-0.765213247914018	0
ENSG00000134343	ANO3	215241_at	0.977902520060602	-0.0603141871737015	0	0.133545425073012	2.0086064207433	0.1	NA	0.679903091183027	0	NA	-0.509673911801414	0
ENSG00000134352	IL6ST	212195_at	0.5390484736883	1.05816274959636	0.2	0.525553779495351	0.899117490370387	0.1	0.568488064297513	0.881931929617101	0.2	0.569315196245244	1.13191811475575	0.2
ENSG00000134363	FST	204948_s_at	0.843848951353186	0.405451903052399	0	0.480054093251066	0.989345867133556	0.1	NA	0.606993927453134	0.1	NA	0.453440493577434	0
ENSG00000134369	NAV1	224772_at	0.224526050103641	1.82407647794681	0.2	0.0166792644434128	3.14128263026609	0.2	NA	3.16490520426865	0.4	0.311349860078939	2.2691696159248	0.2
ENSG00000134371	CDC73	218578_at	0.724911980217138	0.665529811589795	0.1	0.127934066880953	2.03756769443023	0.2	NA	2.21064657066572	0.2	NA	0.925811757884839	0.1
ENSG00000134375	TIMM17A	215171_s_at	0.801222678450758	-0.502851404325741	0	0.441709839696319	1.06671040158366	0	NA	1.52625872084848	0.1	NA	0.258855232787343	0
ENSG00000134376	CRB1	220522_at	0.276833508358631	1.66921855367304	0.1	0.513491861827708	-0.922699688978981	0	NA	-1.94902102495622	-0.1	NA	0.406157220771085	0
ENSG00000134389	CFHR5	208088_s_at	NA	-3.87394638345901	-0.1	NA	-1.95641658959573	0	NA	-0.748993579455121	0	NA	-2.41125370029491	-0.1
ENSG00000134398	ERN2	214372_x_at	NA	-1.0499794102085	0	0.0262532948290243	-2.93363646723378	-0.1	NA	-1.71862144588062	-0.1	NA	-0.337786981148473	0
ENSG00000134419	RPS15A	235309_at	0.0679256959691248	-2.56557022575899	-0.1	0.294690719544964	-1.42263143295717	-0.1	NA	0.885445523641324	0.1	NA	-0.531696158683256	0
ENSG00000134438	RAX	208242_at	0.105781032493841	-2.30872482021906	-0.2	0.0275350578257648	-2.91167037728892	-0.1	NA	-2.21378007817047	-0.2	NA	-1.65197093636207	-0.1
ENSG00000134440	NARS1	200027_at	0.766112467284459	0.578522081635237	0	0.854012032439667	0.28622572498703	0	NA	-0.5131032833311	0	NA	0.28157065267342	0
ENSG00000134443	GRP	206326_at	NA	0.540729292265113	0	0.585082477835965	-0.782029560250646	0	NA	-2.61801509423143	-0.1	NA	-1.32567114794017	-0.1
ENSG00000134444	RELCH	225506_at	0.807127268278248	-0.490095462874431	-0.1	0.939954168985906	0.123538856739763	0	NA	0.957559727315532	0.1	0.77998426425822	0.535729970257225	0.1
ENSG00000134452	FBH1	224683_at	0.0997163593128845	-2.34329551090916	-0.1	0.521268729503227	0.907462819518761	0	NA	1.11872941085333	0.1	NA	-1.52657224624158	-0.1
ENSG00000134453	RBM17	224781_s_at	0.0270634937956238	3.03132238104498	0.2	0.0361309594629147	2.77819699400507	0.1	NA	1.64184502643632	0.1	NA	1.7941686389273	0.1
ENSG00000134460	IL2RA	206341_at	0.841284452731198	0.410601639248993	0	2.32514616513687e-06	5.57911563990302	0.2	NA	0.38531769651581	0	NA	-1.68094705962343	-0.2
ENSG00000134461	ANKRD16	229058_at	0.114384076920833	-2.26427734618534	-0.1	0.119879731663556	-2.08133704129825	-0.1	NA	-1.42491089118174	-0.1	NA	-2.63938191220515	-0.2
ENSG00000134463	ECHDC3	219298_at	0.00367826519874238	-3.91160531275475	-0.5	0.00787074901109888	-3.43574116283659	-0.3	0.528310709260199	-0.990598035523705	-0.2	0.344304139209233	-2.10107649671115	-0.3
ENSG00000134470	IL15RA	207375_s_at	0.000178155487125	5.04962188346198	0.4	2.36610698730623e-13	8.64022752394536	0.5	NA	2.13319361687509	0.3	0.840886839435304	0.382256433511427	0.1
ENSG00000134480	CCNH	204093_at	0.673344277718498	-0.774787629110666	0	0.596146341622271	-0.761377760179961	0	NA	0.195833768505247	0	NA	0.451676820678886	0
ENSG00000134489	HRH4	221169_s_at	NA	-0.514475313416108	0	0.655498353498256	-0.649300480112776	0	NA	-1.3607528848128	-0.1	NA	-1.23253288555056	0
ENSG00000134490	TMEM241	244495_x_at	0.23342214296849	1.79647000986292	0.1	0.774367346703097	0.435171540248044	0	NA	0.221151644028309	0	NA	1.4401957602087	0.1
ENSG00000134504	KCTD1	226245_at	0.794953395981315	-0.51617060751281	0	0.206159586915391	-1.70173543675191	-0.1	NA	0.131648639368432	0	NA	0.234260556117742	0
ENSG00000134508	CABLES1	225531_at	0.373909518359892	-1.41602211847792	-0.1	0.000399871784625206	-4.36274180564272	-0.2	NA	-2.6673512984452	-0.2	NA	-1.54969841838992	-0.1
ENSG00000134516	DOCK2	213160_at	0.085291425094208	2.43324351900309	0.4	2.15905723692077e-13	8.65964951023945	1.1	0.155015484443788	2.58665843560856	0.6	0.697452653314329	-0.738201851129974	-0.2
ENSG00000134531	EMP1	201324_at	0.017986464982178	3.22187482500956	0.6	0.158165530982573	1.89073799606273	0.3	0.208370983452149	2.29085143823256	0.5	0.10872392438522	3.3818265906392	0.7
ENSG00000134532	SOX5	238009_at	0.0259093001599641	-3.05019663780549	-0.2	0.0337612733661055	-2.81190566278846	-0.1	NA	1.26427112889303	0.1	NA	0.439503222470278	0
ENSG00000134533	RERG	227758_at	0.478117687506502	1.18298608139299	0.1	0.50315264563824	0.943000765733293	0.1	NA	-0.64206087394949	-0.1	0.862371182389533	-0.329738827774493	0
ENSG00000134538	SLCO1B1	210366_at	NA	-1.44173097082306	0	NA	-3.8924712788504	-0.1	NA	-0.407587704949129	0	NA	0.465359330735615	0
ENSG00000134539	KLRD1	207795_s_at	0.000554824406693943	4.6509858789562	0.6	3.9743306709279e-14	8.9867328703494	0.8	0.446097752037756	1.23608420648248	0.3	0.878174775062465	0.295232159639784	0.1
ENSG00000134548	SPX	229778_at	0.281236450628972	1.65700680433875	0.2	0.794906134178788	-0.398973898019612	0	0.899791259196152	0.199002451246243	0	0.420026171871902	1.7772453616156	0.3
ENSG00000134569	LRP4	212850_s_at	0.461592283418132	-1.21837847815134	-0.1	0.00725378990138792	-3.46713925722929	-0.1	NA	0.564789645532952	0	NA	1.50473013518422	0.1
ENSG00000134571	MYBPC3	208040_s_at	0.940298078562408	0.167348816501562	0	0.435548597936822	-1.07990783602789	0	NA	-3.20790567346813	-0.2	NA	-2.37098076028154	-0.2
ENSG00000134574	DDB2	203409_at	0.000612544074086647	4.60773055008686	0.3	1.25255913748672e-06	5.71212745769735	0.3	NA	1.62323671047877	0.2	NA	1.36064044287285	0.1
ENSG00000134575	ACP2	202767_at	0.249050315502492	1.74891975683926	0.1	0.628291594164941	0.701454766685961	0	NA	-0.441217639302782	0	0.818325622316802	0.433671166379657	0
ENSG00000134588	USP26	224532_at	0.910237463776886	-0.248422068406627	0	0.226158183072557	-1.63078373561618	-0.1	NA	-2.1402059187134	-0.1	NA	-1.37666706611241	-0.1
ENSG00000134590	RTL8C	201828_x_at	0.830454287185171	0.436216107145813	0	0.0643682617680363	-2.46718622911568	-0.1	NA	-0.445831971800501	0	NA	0.503280856719001	0
ENSG00000134594	RAB33A	206039_at	0.104526133296182	2.31648152099758	0.1	2.63547711790847e-05	5.04291499072236	0.2	NA	-0.088830226002992	0	NA	-0.919271843266046	-0.1
ENSG00000134595	SOX3	1553802_a_at	0.72496532069844	-0.665308562556449	0	0.398639284035522	-1.16335404963813	-0.1	NA	-1.91863552632177	-0.1	NA	-1.71412012576331	-0.1
ENSG00000134597	RBMX2	204098_at	0.608937599199183	0.911069711733487	0	0.864568535900825	-0.267882679684178	0	NA	-0.116770633297827	0	NA	0.453151006683425	0
ENSG00000134602	STK26	218499_at	0.626761093381263	0.872560726050622	0.1	3.03266497897167e-05	5.01008470297407	0.6	0.0659152894104783	3.50338260013177	0.5	0.959853229660495	-0.0947208947114059	0
ENSG00000134627	PIWIL4	230480_at	0.696905097300616	0.728118812558409	0	0.359162309434484	1.25754560871537	0.1	NA	-0.910654500410179	-0.1	NA	-1.3080109012626	-0.1
ENSG00000134640	MTNR1B	208516_at	0.435551259090843	-1.27785895193972	-0.1	0.121721869238579	-2.07170814348168	-0.1	NA	-1.30797529022886	-0.1	NA	-0.995743918008374	0
ENSG00000134644	PUM1	201166_s_at	0.956934768190675	0.125514880198799	0	0.769235034196226	-0.443851991012858	0	NA	0.114973112461034	0	NA	0.5855813684165	0
ENSG00000134668	SPOCD1	235417_at	0.317086923381556	-1.55957346976835	-0.1	0.254043662125244	-1.54059776025002	-0.1	NA	-1.78457121931672	-0.1	NA	-1.92590163987767	-0.1
ENSG00000134684	YARS1	212048_s_at	0.925946037795471	-0.203835841564803	0	0.000449588439729068	4.33087226592531	0.2	NA	1.72145923158737	0.1	NA	-1.18655653002631	-0.1
ENSG00000134686	PHC2	200919_at	0.350239532956991	1.47293872110183	0.1	0.719790282644889	0.53306260350736	0	NA	-0.810758247436689	-0.1	NA	-0.313255298237216	0
ENSG00000134690	CDCA8	221520_s_at	0.376530971054917	1.4095958163541	0.1	0.319838631539824	1.35705156610659	0.1	NA	-1.4406771237607	-0.1	NA	-1.36193672254132	-0.1
ENSG00000134697	GNL2	201948_at	0.161857400378309	2.04815410477522	0.2	0.0941093435805639	2.23677024852235	0.2	NA	1.63726992205045	0.2	0.406181361619351	1.82256067664592	0.2
ENSG00000134698	AGO4	227930_at	0.179152401220653	1.98107019917411	0.3	0.0504738332985748	2.60663015830533	0.3	NA	2.71273089483123	0.3	0.448233869345858	1.64862229551466	0.2
ENSG00000134709	HOOK1	225792_at	0.832666462363425	-0.43089447920817	-0.1	0.330768234021376	-1.3276102043739	-0.2	0.639711170704689	0.727093651107799	0.2	0.516218967933339	1.33228232586386	0.3
ENSG00000134716	CYP2J2	205073_at	0.191634392727755	-1.93444688306009	-0.3	0.708542537939566	-0.553568412467477	-0.1	0.401793548396748	-1.37781993166419	-0.2	0.186758455254362	-2.8703967461255	-0.4
ENSG00000134717	BTF3L4	225976_at	0.464406766047803	1.21271056188004	0.1	0.265516067279437	1.50644517719922	0.1	NA	1.21692037151786	0.1	NA	0.947436626600083	0.1
ENSG00000134744	TUT4	212704_at	0.579427598173322	-0.972903721352548	-0.1	0.814086630066931	0.36239805497048	0	0.318055949897915	1.77287758998501	0.2	0.647329735940741	0.893409196133026	0.1
ENSG00000134748	PRPF38A	1553709_a_at	0.453179908439204	1.23747280017607	0.1	0.317268591192604	1.36397166030148	0	NA	0.353024269096873	0	NA	0.284931584214738	0
