Gene ID	Gene Name	g2_g1.p-value	g2_g1.log2foldchange
ENSG00000147896	IFNK	NA	0.2
ENSG00000147905	ZCCHC7	0.594282898479792	0.2
ENSG00000147912	FBXO10	2.79415706326878e-05	-1.2
ENSG00000147955	SIGMAR1	7.87845127396877e-12	-2.1
ENSG00000147996	CBWD5	0.00046644556464801	-1.2
ENSG00000148019	CEP78	0.0159435440012168	-0.8
ENSG00000148053	NTRK2	0.267526118826427	0.8
ENSG00000148057	IDNK	5.26618839184611e-29	-2.8
ENSG00000148082	SHC3	0.508652444440543	0.4
ENSG00000148090	AUH	0.000428812040843716	-0.9
ENSG00000148110	MFSD14B	0.0100557597969243	0.6
ENSG00000148120	AOPEP	0.000294263642085529	-1.3
ENSG00000148123	PLPPR1	7.60601442883275e-11	-2.8
ENSG00000148136	OR13C4	NA	0
ENSG00000148143	ZNF462	0.986090876261239	0
ENSG00000148153	INIP	0.182246572575727	-0.5
ENSG00000148154	UGCG	0.278420330163938	-0.5
ENSG00000148156	ACTL7B	NA	-0.5
ENSG00000148158	SNX30	0.0367514848017473	-0.6
ENSG00000148175	STOM	0.106624070451704	-0.6
ENSG00000148180	GSN	0.000312248565733784	1
ENSG00000148187	MRRF	0.452314437495269	-0.3
ENSG00000148200	NR6A1	0.00201187881014895	-1.4
ENSG00000148204	CRB2	0.75410409615793	-0.3
ENSG00000148215	OR5C1	NA	0.5
ENSG00000148218	ALAD	4.25996545152401e-11	-2.5
ENSG00000148219	ASTN2	0.221483850262679	-0.5
ENSG00000148225	WDR31	0.430862968505253	0.3
ENSG00000148229	POLE3	0.633939471594286	-0.1
ENSG00000148248	SURF4	3.83725605219667e-07	-1
ENSG00000148288	GBGT1	1.57745524017406e-05	1.4
ENSG00000148290	SURF1	8.13720637645254e-05	-1.1
ENSG00000148291	SURF2	0.0447191775669189	-0.7
ENSG00000148296	SURF6	0.141613822780768	-0.3
ENSG00000148297	MED22	4.07520581323964e-08	1.1
ENSG00000148300	REXO4	0.712510954114795	-0.1
ENSG00000148303	RPL7A	0.0671411797097189	0.4
ENSG00000148308	GTF3C5	0.479923963013173	-0.2
ENSG00000148331	ASB6	0.937747144219782	0
ENSG00000148334	PTGES2	0.804984701579625	0.1
ENSG00000148335	NTMT1	0.00911057219141045	-0.8
ENSG00000148337	CIZ1	0.00146910918890718	0.6
ENSG00000148339	SLC25A25	4.72837042748165e-10	-3.1
ENSG00000148341	SH3GLB2	0.0741482928601456	0.5
ENSG00000148343	MIGA2	0.883197077700077	-0.1
ENSG00000148344	PTGES	0.0173926396305701	1.5
ENSG00000148346	LCN2	5.13743431750151e-09	4
ENSG00000148356	LRSAM1	0.332973491045823	0.3
ENSG00000148357	HMCN2	2.09414076957579e-06	-2.9
ENSG00000148358	GPR107	6.7443296411285e-09	0.9
ENSG00000148362	PAXX	0.647767270678448	-0.2
ENSG00000148377	IDI2	0.743256002661286	-0.7
ENSG00000148384	INPP5E	0.284209308868097	0.3
ENSG00000148386	LCN9	NA	-0.7
ENSG00000148396	SEC16A	0.000346386236016579	-0.9
ENSG00000148399	DPH7	0.303158992532094	0.4
ENSG00000148400	NOTCH1	0.82406619075887	0.1
ENSG00000148408	CACNA1B	0.338041138025649	1.2
ENSG00000148411	NACC2	0.511081405854174	0.2
ENSG00000148426	PROSER2	0.0163777728326013	-1
ENSG00000148429	USP6NL	0.00413797828322118	-1.1
ENSG00000148444	COMMD3	0.652435113867003	-0.2
ENSG00000148450	MSRB2	0.00283841449708574	-1.1
ENSG00000148459	PDSS1	0.943091624309755	0
ENSG00000148468	FAM171A1	1.19108613283671e-05	2.4
ENSG00000148481	MINDY3	7.943141415944e-05	-0.6
ENSG00000148482	SLC39A12	0.757048359236354	-0.5
ENSG00000148483	TMEM236	0.703617491494493	0.2
ENSG00000148484	RSU1	0.19467461061245	0.4
ENSG00000148488	ST8SIA6	5.61773290397188e-07	-3.3
ENSG00000148498	PARD3	0.0027076419588495	1.3
ENSG00000148513	ANKRD30A	NA	-1.1
ENSG00000148516	ZEB1	0.69691890701657	-0.2
ENSG00000148541	FAM13C	0.804930052211517	-0.1
ENSG00000148572	NRBF2	6.17654349153656e-09	-1.8
ENSG00000148584	A1CF	9.23849149453021e-07	-3
ENSG00000148600	CDHR1	0.460759264074597	-0.8
ENSG00000148602	LRIT1	NA	0
ENSG00000148604	RGR	NA	0
ENSG00000148606	POLR3A	0.399248303245686	0.3
ENSG00000148634	HERC4	0.412161184415441	0.2
ENSG00000148655	LRMDA	0.0085451049253578	-0.8
ENSG00000148660	CAMK2G	0.0738984996752323	0.7
ENSG00000148671	ADIRF	NA	0
ENSG00000148672	GLUD1	2.94101008760195e-25	-3
ENSG00000148677	ANKRD1	6.4689879887953e-12	5.4
ENSG00000148680	HTR7	0.89867326764391	0.1
ENSG00000148688	RPP30	0.450382816226097	0.2
ENSG00000148690	FRA10AC1	0.692974292097191	-0.1
ENSG00000148700	ADD3	0.0181200533697418	0.7
ENSG00000148702	HABP2	0.000179719495874938	-1.5
ENSG00000148704	VAX1	NA	0
ENSG00000148719	DNAJB12	0.981457541498077	0
ENSG00000148730	EIF4EBP2	0.011312223921301	-0.8
ENSG00000148734	NPFFR1	0.0407712126424217	2.1
ENSG00000148735	PLEKHS1	0.00200549495284675	3.8
ENSG00000148737	TCF7L2	0.142264637055608	-0.6
ENSG00000148773	MKI67	2.01248334106185e-09	2.8
ENSG00000148795	CYP17A1	1.08602394491151e-08	-4.6
ENSG00000148798	INA	0.392407314619145	-1
ENSG00000148803	FUOM	4.5330073169557e-44	-4.3
ENSG00000148814	LRRC27	1.13034815232906e-05	1.2
ENSG00000148824	MTG1	0.0664011422556957	-0.5
ENSG00000148826	NKX6-2	NA	0
ENSG00000148832	PAOX	0.00508996019473714	-1.4
ENSG00000148834	GSTO1	6.80803059314564e-29	-2.2
ENSG00000148835	TAF5	0.291867419101865	-0.4
ENSG00000148840	PPRC1	0.501263825923065	-0.3
ENSG00000148841	ITPRIP	0.100393640623084	-0.8
ENSG00000148842	CNNM2	0.634734207945785	0.2
ENSG00000148843	PDCD11	0.152379048127251	0.6
ENSG00000148848	ADAM12	5.11558632661849e-05	2.8
ENSG00000148908	RGS10	0.0719384075274308	0.7
ENSG00000148925	BTBD10	3.69080444236489e-05	1.2
ENSG00000148926	ADM	0.0539269751167718	-1.2
ENSG00000148935	GAS2	6.08152007152947e-19	-3.4
ENSG00000148942	SLC5A12	2.19089939470195e-06	-4.7
ENSG00000148943	LIN7C	6.52371158808817e-08	-1.7
ENSG00000148948	LRRC4C	0.851615448600841	-0.1
ENSG00000148950	IMMP1L	0.0453027796226776	-0.6
ENSG00000148965	SAA4	0.0951554973291467	-2.4
ENSG00000148985	PGAP2	0.433021523288311	-0.2
ENSG00000149016	TUT1	0.00256935550806602	-0.9
ENSG00000149021	SCGB1A1	NA	1.6
ENSG00000149043	SYT8	1.02744951125427e-13	4.8
ENSG00000149050	ZNF214	0.108200104352226	0.9
ENSG00000149054	ZNF215	0.991976153554236	0
ENSG00000149084	HSD17B12	0.0103262994506873	-1
ENSG00000149089	APIP	0.814826028627633	0.1
ENSG00000149090	PAMR1	0.552062422859873	0.4
ENSG00000149091	DGKZ	0.624755070667294	0.1
ENSG00000149100	EIF3M	0.904650788357846	0
ENSG00000149115	TNKS1BP1	0.881436825225234	-0.1
ENSG00000149124	GLYAT	9.94220655667727e-39	-7.9
ENSG00000149131	SERPING1	2.23853713706694e-18	-2.8
ENSG00000149133	OR5F1	NA	0
ENSG00000149136	SSRP1	0.0227079381052474	0.5
ENSG00000149150	SLC43A1	2.68669884506591e-17	-2.9
ENSG00000149177	PTPRJ	0.898004092190577	-0.1
ENSG00000149179	C11orf49	2.62914696461849e-15	1.7
ENSG00000149182	ARFGAP2	0.00717545792773495	-0.6
ENSG00000149187	CELF1	0.0254683746232894	-0.5
ENSG00000149196	HIKESHI	0.469370562020418	0.2
ENSG00000149201	CCDC81	0.104836319154407	0.9
ENSG00000149212	SESN3	0.841726205061732	-0.1
ENSG00000149218	ENDOD1	1.80054537728011e-08	2.7
ENSG00000149231	CCDC82	0.967991148074809	0
ENSG00000149243	KLHL35	8.00887985133774e-07	2.4
ENSG00000149256	TENM4	7.42165687282076e-06	3.1
ENSG00000149257	SERPINH1	1.44055309698961e-11	1.5
ENSG00000149260	CAPN5	0.808186489594506	-0.2
ENSG00000149262	INTS4	0.479077480074666	0.3
ENSG00000149269	PAK1	0.0166532583484234	0.5
ENSG00000149273	RPS3	0.0031289442032523	1.2
ENSG00000149289	ZC3H12C	0.227339434379561	-0.4
ENSG00000149292	TTC12	0.434692425814994	0.3
ENSG00000149294	NCAM1	0.850536072167506	-0.2
ENSG00000149295	DRD2	0.175487410841581	1.9
ENSG00000149300	C11orf52	0.947545675822127	-0.1
ENSG00000149305	HTR3B	NA	0.5
ENSG00000149308	NPAT	0.910837383798007	0
ENSG00000149311	ATM	0.102925885496424	-0.4
ENSG00000149313	AASDHPPT	0.658767309693144	-0.2
ENSG00000149328	GLB1L2	1.99880945756303e-06	2.9
ENSG00000149346	SLX4IP	0.0026157284593764	0.7
ENSG00000149357	LAMTOR1	0.0396795577247595	0.8
ENSG00000149380	P4HA3	0.133226643029718	0.9
ENSG00000149403	GRIK4	0.730863887786412	0.4
ENSG00000149418	ST14	9.57839993462093e-25	2.6
ENSG00000149428	HYOU1	0.948070262710519	0
ENSG00000149435	GGTLC1	0.0167446801341773	2.8
ENSG00000149443	SCP2D1-AS1	NA	0
ENSG00000149451	ADAM33	0.214858602597537	1.1
ENSG00000149452	SLC22A8	NA	0.6
ENSG00000149474	KAT14	0.266116450040364	0.4
ENSG00000149476	TKFC	1.0205322906295e-14	-2.5
ENSG00000149480	MTA2	0.69855622108487	-0.1
ENSG00000149483	TMEM138	0.019716471139437	0.6
ENSG00000149485	FADS1	0.260581972620858	-0.8
ENSG00000149488	TMC2	0.301435547661756	1.2
ENSG00000149489	ROM1	0.0363853961458852	-1
ENSG00000149499	EML3	0.0245770329277726	-0.7
ENSG00000149503	INCENP	0.00243667854946639	1
ENSG00000149506	ZP1	0.791169969807778	0.4
ENSG00000149507	OOSP2	NA	0
ENSG00000149516	MS4A3	0.182599859581657	-2.8
ENSG00000149527	PLCH2	0.0100634006902063	-1.3
ENSG00000149531	FRG1BP	0.041089216943335	1.1
ENSG00000149532	CPSF7	0.000457520915732957	-0.9
ENSG00000149534	MS4A2	0.243638823349979	1.4
ENSG00000149541	B3GAT3	0.772706731375877	-0.1
ENSG00000149547	EI24	1.51581629785207e-06	-1.4
ENSG00000149548	CCDC15	0.890241810380566	-0.1
ENSG00000149554	CHEK1	8.75146083333964e-07	2.1
ENSG00000149557	FEZ1	0.0239600575554875	-1
ENSG00000149564	ESAM	0.892011106406227	-0.1
ENSG00000149571	KIRREL3	0.158554566637546	-1
ENSG00000149573	MPZL2	0.946479859470703	0
ENSG00000149575	SCN2B	0.628194129240752	0.7
ENSG00000149577	SIDT2	3.69502098840015e-08	-1.3
ENSG00000149582	TMEM25	6.08011455325351e-05	-2
ENSG00000149591	TAGLN	0.00579469507122915	1.2
ENSG00000149596	JPH2	1.19005207888053e-07	3.8
ENSG00000149599	DUSP15	0.186588611939712	0.8
ENSG00000149600	COMMD7	0.0548639565677916	0.4
ENSG00000149609	C20orf144	0.00468765751830925	2.1
ENSG00000149633	KIAA1755	0.0019947704711881	1.5
ENSG00000149634	SPATA25	0.678019343462835	-0.3
ENSG00000149635	OCSTAMP	NA	-1.4
ENSG00000149636	DSN1	0.00157723306306278	0.6
ENSG00000149639	SOGA1	3.11242582525661e-11	2.1
ENSG00000149646	CNBD2	0.966901261288695	0.1
ENSG00000149651	SPINT4	NA	-0.4
ENSG00000149654	CDH22	0.559891868656811	1.1
ENSG00000149656	LINC00266-1	NA	2
ENSG00000149657	LSM14B	0.299941762839	0.3
ENSG00000149658	YTHDF1	0.421225152789261	-0.2
ENSG00000149679	CABLES2	0.00764778238444134	0.8
ENSG00000149716	LTO1	0.124961754133542	0.4
ENSG00000149735	GPHA2	0.000247979301273572	-4.4
ENSG00000149742	SLC22A9	3.18619732508535e-12	-5
ENSG00000149743	TRPT1	0.183849534274087	-0.4
ENSG00000149761	NUDT22	0.577019362061462	-0.2
ENSG00000149781	FERMT3	0.038131593741294	-0.6
ENSG00000149782	PLCB3	0.00555512284466464	0.8
ENSG00000149792	MRPL49	0.932346974574239	0
ENSG00000149798	CDC42EP2	NA	0.5
ENSG00000149806	FAU	0.010116945200121	-0.4
ENSG00000149809	TM7SF2	4.30919139695566e-24	-2.9
ENSG00000149823	VPS51	0.37741449183153	-0.2
ENSG00000149922	TBX6	0.0413187975588396	1.2
ENSG00000149923	PPP4C	0.0753913249307677	-0.4
ENSG00000149925	ALDOA	0.00281021034143564	1.2
ENSG00000149926	TLCD3B	0.228213778652346	1
ENSG00000149927	DOC2A	9.70382643105709e-07	3.3
ENSG00000149929	HIRIP3	0.0240674346026568	-0.6
ENSG00000149930	TAOK2	0.059777308716788	0.4
ENSG00000149932	TMEM219	0.632777178227349	0.2
ENSG00000149948	HMGA2	1.85499053933019e-12	5.9
ENSG00000149968	MMP3	0.368683751347113	2
ENSG00000149970	CNKSR2	0.207719501369515	-0.9
ENSG00000149972	CNTN5	0.321244221045075	-1
ENSG00000150045	KLRF1	0.00171171755672251	-2.4
ENSG00000150048	CLEC1A	0.000146328456439726	-1.5
ENSG00000150051	MKX	0.56786158433912	-0.4
ENSG00000150054	MPP7	0.0470143758076984	0.8
ENSG00000150093	ITGB1	6.25231882107777e-06	1.8
ENSG00000150175	FRMPD2B	NA	0
ENSG00000150201	FXYD4	NA	0.4
ENSG00000150244	TRIM48	NA	0
ENSG00000150261	OR8K1	NA	0
ENSG00000150269	OR5M9	NA	0
ENSG00000150275	PCDH15	0.22511606431502	-2
ENSG00000150276	PPIAP26	NA	0
ENSG00000150281	CTF1	2.34111153305645e-07	2.1
ENSG00000150316	CWC15	0.097458227588596	-0.5
ENSG00000150337	FCGR1A	0.645078664044371	0.3
ENSG00000150347	ARID5B	0.392621958224823	-0.4
ENSG00000150361	KLHL1	NA	0
ENSG00000150394	CDH8	0.61873550854332	-0.7
ENSG00000150401	DCUN1D2	0.100595152912772	-0.6
ENSG00000150403	TMCO3	5.71145485853447e-10	1.6
ENSG00000150433	TMEM218	0.709909889213166	-0.1
ENSG00000150455	TIRAP	0.221245749456015	-0.5
ENSG00000150456	EEF1AKMT1	0.0681844778887759	-0.6
ENSG00000150457	LATS2	0.410339271277014	-0.3
ENSG00000150459	SAP18	6.59171673131201e-06	-0.7
ENSG00000150471	ADGRL3	0.615018716509488	0.5
ENSG00000150477	KIAA1328	3.06486616749658e-07	1
ENSG00000150510	FAM124A	0.0187284581500541	-1
ENSG00000150527	MIA2	7.74770980041222e-07	-1.5
ENSG00000150540	HNMT	0.0126199612533285	-0.7
ENSG00000150551	LYPD1	1.96818725038819e-05	3.4
ENSG00000150556	LYPD6B	2.5093607570503e-13	4.8
ENSG00000150593	PDCD4	0.378312166305476	-0.3
ENSG00000150594	ADRA2A	1.8254705571908e-12	3.4
ENSG00000150625	GPM6A	1.44546359275127e-13	-4.4
ENSG00000150627	WDR17	0.45956334374701	-0.4
ENSG00000150628	SPATA4	0.545424690822046	1
ENSG00000150630	VEGFC	0.957037622008262	0
ENSG00000150636	CCDC102B	0.000700606006806669	1.5
ENSG00000150637	CD226	1.13021402987016e-11	-1.9
ENSG00000150656	CNDP1	1.70519730296031e-38	-7.1
ENSG00000150667	FSIP1	0.163088441280895	1.2
ENSG00000150672	DLG2	1.88938535718952e-11	-3.5
ENSG00000150676	CCDC83	NA	-0.2
ENSG00000150681	RGS18	0.0415457546657229	-1.1
ENSG00000150687	PRSS23	2.83982618124645e-07	2.2
ENSG00000150712	MTMR12	0.423598250419765	-0.3
ENSG00000150722	PPP1R1C	0.214102197083687	-1
ENSG00000150732		NA	0
ENSG00000150750	C11orf53	0.116010215423694	2.3
ENSG00000150753	CCT5	0.0114585233694874	0.7
ENSG00000150756	ATPSCKMT	0.574681808034422	0.2
ENSG00000150760	DOCK1	1.09932617952727e-09	1.3
ENSG00000150764	DIXDC1	0.534535436646892	0.3
ENSG00000150768	DLAT	0.943274052099954	0
ENSG00000150773	PIH1D2	0.000242013858717572	2.5
ENSG00000150776	NKAPD1	0.449112065374848	0.3
ENSG00000150779	TIMM8B	3.31008926086749e-06	-1
ENSG00000150782	IL18	4.25323399234364e-06	2.7
ENSG00000150783	TEX12	0.861393765765826	-0.3
ENSG00000150787	PTS	5.2558751065448e-07	-1.6
ENSG00000150867	PIP4K2A	0.152569882772277	-0.4
ENSG00000150873	C2orf50	0.000487009712754581	3.2
ENSG00000150893	FREM2	0.80548314717704	0.3
ENSG00000150907	FOXO1	5.28232030178301e-10	-2.6
ENSG00000150938	CRIM1	4.04626531104378e-07	1.9
ENSG00000150961	SEC24D	0.0118012493438312	-0.9
ENSG00000150967	ABCB9	0.000751151334362671	1.7
ENSG00000150977	RILPL2	0.217265009139855	-0.3
ENSG00000150990	DHX37	8.50289706836095e-07	1
ENSG00000150991	UBC	0.345231880180929	-0.3
ENSG00000150995	ITPR1	0.484426099943631	-0.3
ENSG00000151005	TKTL2	NA	-1.3
ENSG00000151006	PRSS53	3.38058362432749e-06	-2
ENSG00000151012	SLC7A11	4.44388477926561e-14	6.1
ENSG00000151014	NOCT	1.62610218489355e-11	-2.4
ENSG00000151023	ENKUR	0.312703673686705	0.7
ENSG00000151025	GPR158	0.0314216912357174	-2.6
ENSG00000151033	LYZL2	NA	-1.3
ENSG00000151062	CACNA2D4	0.909715612195437	-0.1
ENSG00000151065	DCP1B	0.823741440466756	0.1
ENSG00000151067	CACNA1C	0.000122913662976302	1.9
ENSG00000151079	KCNA6	NA	0
ENSG00000151090	THRB	4.62590854954046e-06	-2.2
ENSG00000151092	NGLY1	8.41306148949155e-11	-1.4
ENSG00000151093	OXSM	6.36442437988877e-08	-1.5
ENSG00000151116	UEVLD	0.00352991892709826	0.8
ENSG00000151117	TMEM86A	0.848556708309417	0.1
ENSG00000151131	C12orf45	0.23005365881118	0.4
ENSG00000151135	TMEM263	0.0628708647627514	-0.7
ENSG00000151136	BTBD11	0.962520315364393	0
ENSG00000151148	UBE3B	0.282282058291493	0.3
ENSG00000151150	ANK3	0.221754291108843	0.6
ENSG00000151151	IPMK	4.99009490844368e-05	-1.1
ENSG00000151164	RAD9B	0.197335666032984	-0.8
ENSG00000151176	PLBD2	0.441795715844173	-0.1
ENSG00000151208	DLG5	1.09159927834438e-07	1.7
ENSG00000151224	MAT1A	0.00475158542192933	-3.4
ENSG00000151229	SLC2A13	0.132634748500344	-0.6
ENSG00000151233	GXYLT1	0.879190661846851	-0.1
ENSG00000151239	TWF1	0.357774670288403	0.3
ENSG00000151240	DIP2C	0.0627678475779741	0.7
ENSG00000151247	EIF4E	0.405074290679235	-0.3
ENSG00000151276	MAGI1	0.573265184944276	-0.3
ENSG00000151287	TEX30	1.84417924171821e-12	-2.2
ENSG00000151292	CSNK1G3	0.629862794206655	-0.1
ENSG00000151303		0.756025607984988	0.5
ENSG00000151304	SRFBP1	0.843196651843892	0.1
ENSG00000151320	AKAP6	0.094478367073465	-0.8
ENSG00000151322	NPAS3	0.320547766847833	1
ENSG00000151327	FAM177A1	0.0283977558910037	-0.8
ENSG00000151332	MBIP	0.000529082426672359	-1
ENSG00000151338	MIPOL1	4.46709241060115e-05	1.1
ENSG00000151348	EXT2	0.331072253085232	0.3
ENSG00000151353	TMEM18	0.667312919865726	-0.1
ENSG00000151360	ALLC	2.33739280887272e-06	-2.8
ENSG00000151364	KCTD14	0.757734458766125	-0.3
ENSG00000151365	THRSP	5.53465726350278e-21	-6.9
ENSG00000151366	NDUFC2	3.69382974449129e-05	-1.1
ENSG00000151376	ME3	0.00317366618277699	1.1
ENSG00000151379	MSGN1	NA	0
ENSG00000151388	ADAMTS12	2.28349915195909e-05	2.1
ENSG00000151413	NUBPL	0.0289413514917081	-0.6
ENSG00000151414	NEK7	0.0607532291887474	0.5
ENSG00000151418	ATP6V1G3	NA	0
ENSG00000151422	FER	6.96921907234549e-07	1.2
ENSG00000151445	VIPAS39	0.400424844607959	-0.3
ENSG00000151458	ANKRD50	0.220371477291454	0.4
ENSG00000151461	UPF2	0.905354451821394	0
ENSG00000151465	CDC123	0.634734207945785	0.2
ENSG00000151466	SCLT1	0.703111239737471	0.2
ENSG00000151468	CCDC3	0.785891061545363	0.1
ENSG00000151470	C4orf33	0.99010400080676	0
ENSG00000151474	FRMD4A	0.12562640798805	1
ENSG00000151475	SLC25A31	NA	0.5
ENSG00000151490	PTPRO	0.279380797139697	0.5
ENSG00000151491	EPS8	5.39127547505961e-07	1.3
ENSG00000151498	ACAD8	5.05001053925938e-17	-1.5
ENSG00000151500	THYN1	0.00043801001872063	-0.8
ENSG00000151502	VPS26B	0.0136373616119695	-0.6
ENSG00000151503	NCAPD3	0.019926974984688	-0.7
ENSG00000151532	VTI1A	0.201343890962211	0.4
ENSG00000151552	QDPR	4.21351781760881e-22	-3
ENSG00000151553	FAM160B1	0.00150008577521978	-0.6
ENSG00000151572	ANO4	2.42702038146585e-16	4.9
ENSG00000151575	TEX9	1.49652505016216e-10	2.7
ENSG00000151576	QTRT2	0.132455048402106	0.4
ENSG00000151577	DRD3	NA	-0.2
ENSG00000151611	MMAA	2.33780410494447e-09	-1.8
ENSG00000151612	ZNF827	9.16899746470981e-13	2.6
ENSG00000151615	POU4F2	NA	-0.2
ENSG00000151617	EDNRA	0.000795219555812036	1.8
ENSG00000151623	NR3C2	3.5291893373967e-07	-1.9
ENSG00000151631	AKR1C6P	2.42470558957847e-25	-7
ENSG00000151632	AKR1C2	0.000630406468451432	-2.4
ENSG00000151640	DPYSL4	0.048080602110607	1.5
ENSG00000151650	VENTX	0.407496324849848	0.5
ENSG00000151651	ADAM8	0.613819719544325	-0.2
ENSG00000151655	ITIH2	0.00762187351512277	-2
ENSG00000151657	KIN	0.976646381559776	0
ENSG00000151665	PIGF	0.256411164083272	0.4
ENSG00000151687	ANKAR	0.000908905552063637	0.9
ENSG00000151689	INPP1	0.00200468184993286	-1.2
ENSG00000151690	MFSD6	3.31485922489393e-18	3
ENSG00000151692	RNF144A	0.00245283770646314	1.4
ENSG00000151693	ASAP2	3.97158958634141e-10	2.1
ENSG00000151694	ADAM17	0.000826971833125364	0.7
ENSG00000151702	FLI1	0.0571909024787272	-0.7
ENSG00000151704	KCNJ1	0.610649915587326	0.5
ENSG00000151715	TMEM45B	0.840640843689213	0.3
ENSG00000151718	WWC2	0.0256838669474734	-0.8
ENSG00000151725	CENPU	0.0408008755392841	1.1
ENSG00000151726	ACSL1	7.76040356085036e-67	-6.2
ENSG00000151729	SLC25A4	9.26902858401793e-07	-1.3
ENSG00000151743	AMN1	0.102076709693654	0.6
ENSG00000151746	BICD1	1.33009563345386e-21	3
ENSG00000151748	SAV1	0.112179925651783	-0.6
ENSG00000151773	CCDC122	0.0385643607925379	0.8
ENSG00000151778	SERP2	0.695161259289279	-0.2
ENSG00000151779	NBAS	0.0419203284247231	0.5
ENSG00000151789	ZNF385D	0.307770217824335	1
ENSG00000151790	TDO2	3.85990978899227e-40	-6.5
ENSG00000151806	GUF1	0.814321843178318	-0.1
ENSG00000151812	SLC35F4	0.0403209468812839	3.2
ENSG00000151834	GABRA2	0.836143455655093	0.4
ENSG00000151835	SACS	0.00103561631919636	1.3
ENSG00000151838	CCDC175	NA	0.5
ENSG00000151846	PABPC3	0.417575073798284	0.4
ENSG00000151849	CENPJ	0.237140449190137	0.3
ENSG00000151876	FBXO4	0.0367556027876363	-0.4
ENSG00000151881	TMEM267	1.58582049087621e-17	2.1
ENSG00000151882	CCL28	1.12794732111459e-05	4.3
ENSG00000151883	PARP8	1.67657369619942e-07	1
ENSG00000151892	GFRA1	9.39173370769478e-20	-5.8
ENSG00000151893	CACUL1	0.132872240719684	0.3
ENSG00000151914	DST	0.13550818472869	-0.6
ENSG00000151917	BEND6	7.05020558037937e-05	2.5
ENSG00000151923	TIAL1	0.176915232249955	0.2
ENSG00000151929	BAG3	0.316790532775745	-0.5
ENSG00000151948	GLT1D1	4.94455559636492e-27	-6.8
ENSG00000151952	TMEM132D	0.000215428210913757	-3.2
ENSG00000151962	RBM46	0.923457410509781	-0.1
ENSG00000151963	ZNF37CP	0.363203498695498	-1.6
ENSG00000151967	SCHIP1	0.230293687298673	0.8
ENSG00000152034	MCHR2	NA	0
ENSG00000152049	KCNE4	0.426327351676159	-0.7
ENSG00000152056	AP1S3	1.06860564286009e-10	2.3
ENSG00000152061	RABGAP1L	0.0932029205564196	0.7
ENSG00000152076	CCDC74B	6.39638363764424e-19	4.4
ENSG00000152078	TLCD4	1.00408830654816e-34	-3.8
ENSG00000152082	MZT2B	0.92469570662451	0
ENSG00000152086	TUBA3E	0.855724779899665	-0.3
ENSG00000152092	ASTN1	0.0016154892097873	-2.3
ENSG00000152093	CFC1B	NA	0
ENSG00000152102	FAM168B	0.151089056108504	0.5
ENSG00000152104	PTPN14	2.29020515522366e-35	3.2
ENSG00000152117	SMPD4BP	0.993912951845756	0
ENSG00000152127	MGAT5	2.52683923699143e-06	1.7
ENSG00000152128	TMEM163	6.26891299392336e-22	4.7
ENSG00000152133	GPATCH11	0.275692057068469	-0.3
ENSG00000152137	HSPB8	1.68715189383875e-05	1.9
ENSG00000152147	GEMIN6	0.675869292918797	-0.1
ENSG00000152154	TMEM178A	0.865406069879781	0.1
ENSG00000152192	POU4F1	0.098382767199586	-2.4
ENSG00000152193	OBI1	0.0452519845541817	0.5
ENSG00000152207	CYSLTR2	0.207344791269019	0.8
ENSG00000152208	GRID2	NA	-1
ENSG00000152213	ARL11	0.291368973768195	-0.5
ENSG00000152214	RIT2	NA	0.7
ENSG00000152217	SETBP1	0.00388618955878432	-1
ENSG00000152219	ARL14EP	0.237405103966506	-0.4
ENSG00000152223	EPG5	0.103063090035262	0.4
ENSG00000152229	PSTPIP2	0.149793894034947	-0.9
ENSG00000152234	ATP5F1A	0.221400232805963	-0.4
ENSG00000152240	HAUS1	0.0466298166498451	0.5
ENSG00000152242	C18orf25	0.877133058437842	0.1
ENSG00000152253	SPC25	0.00039776066216975	2.1
ENSG00000152254	G6PC2	0.902000528001724	-0.2
ENSG00000152256	PDK1	0.314133436188	-0.6
ENSG00000152266	PTH	NA	0.5
ENSG00000152270	PDE3B	1.56412567815642e-27	-3.8
ENSG00000152284	TCF7L1	2.24162361554362e-05	-1.3
ENSG00000152291	TGOLN2	0.731283169766861	0.1
ENSG00000152292	SH2D6	0.313032649372757	-0.7
ENSG00000152315	KCNK13	0.48202699116795	-0.5
ENSG00000152332	UHMK1	0.558668892257302	-0.2
ENSG00000152348	ATG10	0.870921694564985	-0.1
ENSG00000152359	POC5	0.00147197609639176	0.8
ENSG00000152377	SPOCK1	1.08069227116923e-22	7.4
ENSG00000152380	FAM151B	0.722909004508404	0.2
ENSG00000152382	TADA1	0.0333410835439824	-0.6
ENSG00000152402	GUCY1A2	0.806483702028772	-0.1
ENSG00000152404	CWF19L2	0.114941367483341	-0.5
ENSG00000152409	JMY	0.391405846467859	-0.3
ENSG00000152413	HOMER1	0.519635603295427	0.4
ENSG00000152422	XRCC4	0.00737892726463674	0.9
ENSG00000152430	BOLL	NA	0.7
ENSG00000152433	ZNF547	0.131254063412565	0.7
ENSG00000152439	ZNF773	6.41505442827012e-05	1.1
ENSG00000152443	ZNF776	0.278396628695585	0.3
ENSG00000152454	ZNF256	0.160889801695773	0.8
ENSG00000152455	SUV39H2	0.102225533315278	0.5
ENSG00000152457	DCLRE1C	6.17543378507021e-05	1.1
ENSG00000152463	OLAH	0.000796504249898372	3.6
