Gene ID	Gene Name	g3_g1.p-value	g3_g1.log2foldchange	g3_g2.p-value	g3_g2.log2foldchange
ENSG00000180901	KCTD2	0.000270468679099625	-1.1	0.93589502461408	0.1
ENSG00000180902	D2HGDH	0.197133834692763	-0.5	0.0162132017334245	-1
ENSG00000180909	OR52B1P	NA	0	NA	0
ENSG00000180910	TTTY11	NA	0	NA	0
ENSG00000180913	OR56B3P	NA	0	NA	0
ENSG00000180914	OXTR	0.0122882306170004	1.1	0.967140851907615	0
ENSG00000180917	CMTR2	1.58794690981336e-11	-2.8	0.440804273096011	-0.3
ENSG00000180919	OR56B4	NA	0.2	NA	0
ENSG00000180921	FAM83H	0.735805925790572	0.1	0.435149762555061	-0.3
ENSG00000180926	OR7E18P	0.182859969110011	1.9	0.0345184849296713	2.8
ENSG00000180929	GPR62	0.698565318054308	0.5	0.457384480649173	-0.9
ENSG00000180934	OR56A1	NA	0.3	NA	0
ENSG00000180938	ZNF572	NA	-1.5	0.960908593115077	0.1
ENSG00000180953	ST20	0.00517704419563687	-2.2	0.163540407359375	-1
ENSG00000180957	PITPNB	1.03159094972872e-05	0.8	0.589501854072093	0.2
ENSG00000180964	TCEAL8	0.138311168055615	0.7	0.169743507116071	0.6
ENSG00000180974	OR52E4	NA	0	NA	0
ENSG00000180979	LRRC57	0.756066114979478	0.1	0.780669230801449	0.2
ENSG00000180988	OR52N2	NA	0	NA	0
ENSG00000180992	MRPL14	0.408140688949618	-0.3	0.493028861707699	0.3
ENSG00000180998	GPR137C	0.462693199317314	-0.8	0.47812357508307	-0.7
ENSG00000180999	C1orf105	0.144773128690415	1.5	0.00833411446633176	2.2
ENSG00000181001	OR52N1	NA	0.6	NA	0
ENSG00000181004	BBS12	6.37378818537016e-06	-3	1.21699091381308e-06	-3.1
ENSG00000181007	ZFP82	NA	0.7	NA	1.4
ENSG00000181009	OR52N5	NA	0	NA	0
ENSG00000181013		0.464209716353428	-1	0.188338558834581	-1.8
ENSG00000181016	LSMEM1	0.673092085665452	-0.2	2.74891413559532e-06	-3
ENSG00000181017	OR56B2P	0.480783278625114	0.8	0.636321536709105	-0.7
ENSG00000181019	NQO1	0.10048551986059	0.7	0.0156472916539366	1.1
ENSG00000181023	OR56B1	NA	0.8	NA	0
ENSG00000181026	AEN	0.998635677095717	0	0.442645569648564	0.4
ENSG00000181027	FKRP	1.0178887125029e-05	-2.2	0.646297722331488	-0.3
ENSG00000181029	TRAPPC5	3.29755528294559e-08	-2.9	0.827464088108633	0.1
ENSG00000181031	RPH3AL	0.473857542729923	0.3	0.245724820853374	-0.6
ENSG00000181035	SLC25A42	0.34951120084651	-0.4	0.0836843198538907	-0.7
ENSG00000181036	FCRL6	NA	1	NA	0.6
ENSG00000181038	METTL23	0.130990669792013	-0.5	3.01395700386635e-08	1.9
ENSG00000181045	SLC26A11	0.0193537878845878	1	0.657229332054116	0.2
ENSG00000181061	HIGD1A	0.431842002217806	0.3	0.445556945955852	0.4
ENSG00000181072	CHRM2	0.97746734027327	0	0.803349015644613	-0.4
ENSG00000181074	OR52N4	NA	0.6	NA	0
ENSG00000181085	MAPK15	0.561567798299546	0.3	0.862541131527834	-0.1
ENSG00000181090	EHMT1	0.0953765214282885	0.4	0.268666540832125	-0.3
ENSG00000181092	ADIPOQ	NA	0	NA	0
ENSG00000181097	LINC02878	0.000680623795192903	-2	0.919371683952062	0.1
ENSG00000181101	ENTR1P2	0.101675963542711	2.1	0.166340424928334	1.7
ENSG00000181104	F2R	0.27193065100528	0.4	0.967493911693338	0
ENSG00000181109	OR52P1P	NA	0	NA	0
ENSG00000181123		0.0661617976071694	-2.4	0.0232153343497312	-2.9
ENSG00000181126	HLA-V	0.0814691803597251	-2.3	0.651214593913901	-0.6
ENSG00000181135	ZNF707	6.09395856615572e-08	-1.8	0.0802728763351592	0.7
ENSG00000181143	MUC16	4.67830974399966e-06	1.5	0.519253629958154	0.4
ENSG00000181163	NPM1	0.360979717425185	0.4	0.185563284823589	0.6
ENSG00000181171	FER1L6-AS1	NA	0.2	0.566590025808904	0.9
ENSG00000181191	PJA1	0.182144619553164	0.6	0.932634313180127	0
ENSG00000181192	DHTKD1	0.0399952019401525	0.5	0.72790251977029	-0.2
ENSG00000181195	PENK	NA	0	NA	0
ENSG00000181201	H2BU2P	NA	0.1	0.198267989902385	1.7
ENSG00000181211	HECW1-IT1	NA	-0.2	0.811832231887427	0.4
ENSG00000181214	OR8G2P	NA	0.6	NA	0
ENSG00000181215	C4orf50	NA	0	NA	0
ENSG00000181218	H2AW	0.0220195360794885	-1.2	0.128788162448798	1.1
ENSG00000181220	ZNF746	0.0175767577599675	-0.7	0.41905883158166	0.3
ENSG00000181222	POLR2A	0.0195634100947826	0.7	0.979940742995826	0
ENSG00000181227	DLSTP1	0.00227915084724957	-2.6	5.91195185696507e-05	-3.3
ENSG00000181234	TMEM132C	NA	0	NA	0
ENSG00000181240	SLC25A41	0.269700171447493	-1	0.0142104600278548	2.1
ENSG00000181260	MTHFD2P7	0.24500535963697	1.1	0.723957613251399	0.4
ENSG00000181264	TLCD5	0.87980409077235	0.1	0.793700883154652	0.2
ENSG00000181273	OR5AK2	NA	0	NA	0
ENSG00000181274	FRAT2	1.13916452492964e-14	-2.9	5.96398896873388e-06	-2
ENSG00000181282	OR5AK3P	NA	0	NA	0
ENSG00000181284	TMEM102	7.00998415609196e-05	-2.1	0.0302388415485537	-1.4
ENSG00000181291	TMEM132E	NA	0	NA	0
ENSG00000181296	OR5G1P	NA	0	NA	0
ENSG00000181315	ZNF322	5.61102141256609e-05	-3.1	0.998097538364286	0
ENSG00000181322	NME9	0.00426218428063221	-2.1	9.03436050334005e-07	-3.5
ENSG00000181323	SPEM1	0.514664829978937	0.9	0.93911897162913	0.1
ENSG00000181325	OR9G3P	NA	0	NA	0
ENSG00000181333	HEPHL1	0.555929719831491	-0.9	0.669852375184519	-0.7
ENSG00000181350	LRRC75A	1.50456681073939e-08	-3.3	0.217671384590374	-0.7
ENSG00000181355	OFCC1	NA	0.3	NA	0.1
ENSG00000181358	CTAGE10P	NA	1.5	NA	0.2
ENSG00000181359	HSP90AA6P	0.692167670786001	0.5	0.792610708403744	0.3
ENSG00000181371	OR5M8	NA	0	NA	0
ENSG00000181374	CCL13	NA	0	NA	0
ENSG00000181378	CFAP65	0.127532892583511	2	NA	0.2
ENSG00000181381	DDX60L	0.5771922280845	0.3	0.743494413388704	-0.2
ENSG00000181392	SYNE4	0.000992860079791423	-1.8	0.611009062050817	0.3
ENSG00000181396	OGFOD3	0.287604124390033	-0.3	0.879286802708364	0.1
ENSG00000181404	WASHC1	NA	-0.9	0.807916538186134	-0.4
ENSG00000181408	UTS2R	NA	0	NA	0
ENSG00000181409	AATK	0.6521799693524	0.3	0.529426121343071	-0.5
ENSG00000181418	DDN	0.313942437197545	0.4	0.468420600500743	-0.3
ENSG00000181433	SAGE1	NA	0	NA	0
ENSG00000181444	ZNF467	0.20223644223521	0.8	0.872820836539476	0.1
ENSG00000181449	SOX2	NA	0.6	NA	0.4
ENSG00000181450	ZNF678	0.000345801928821147	-1.7	0.000275302644758232	-1.8
ENSG00000181458	TMEM45A	0.151063365079573	0.7	0.646544494547623	0.3
ENSG00000181467	RAP2B	5.33295007575078e-06	-1.9	0.195915531198862	-0.6
ENSG00000181472	ZBTB2	7.94240907348344e-08	2	0.173960537906527	0.6
ENSG00000181481	RNF135	0.640157023820928	-0.3	0.399454419597671	-0.5
ENSG00000181499	OR6T1	NA	0	NA	0
ENSG00000181511	GLRX5P1	NA	0	NA	1
ENSG00000181513	ACBD4	0.000749455652174934	-1.3	0.19173649364404	-0.7
ENSG00000181514		NA	-1.3	0.678476400912945	-0.6
ENSG00000181518	OR8D4	NA	0	NA	0
ENSG00000181523	SGSH	0.0413475418656127	0.8	0.656419525828903	-0.2
ENSG00000181524	RPL24P4	0.010383440090427	1	0.00916726731322641	1.3
ENSG00000181541	MAB21L2	0.80433739080507	-0.3	0.163626873466808	-1.7
ENSG00000181544	FANCB	0.806849198836707	0.1	0.869477420655584	0.1
ENSG00000181552	EDDM3B	NA	0	NA	0
ENSG00000181555	SETD2	0.138307836964093	0.4	0.0765824940618767	-0.8
ENSG00000181562	EDDM3A	NA	0	NA	0
ENSG00000181577	C6orf223	0.878790586289823	-0.1	0.000207468855829695	2
ENSG00000181585	TMIE	0.846231982242487	-0.3	0.164122318791054	-1.9
ENSG00000181588	MEX3D	0.284154621924785	0.5	0.846510694324998	0.1
ENSG00000181609	OR52D1	NA	-0.4	NA	-0.6
ENSG00000181610	MRPS23	0.378339433496062	0.3	6.0705938761819e-07	1.7
ENSG00000181616	OR52H1	NA	0	NA	0.4
ENSG00000181617	FDCSP	NA	0.2	NA	-0.1
ENSG00000181619	GPR135	0.0558213309281033	-0.9	0.00013492547156046	-2.1
ENSG00000181625	SLX1B	NA	-0.2	NA	0
ENSG00000181626	ANKRD62	NA	-0.1	NA	-0.1
ENSG00000181631	P2RY13	NA	0	NA	0
ENSG00000181634	TNFSF15	0.516680023335881	0.9	0.0189756640949554	2.4
ENSG00000181638	ZFP41	0.000211870470286703	-1.3	0.131176905509225	-0.8
ENSG00000181649	PHLDA2	0.236928050605858	0.5	5.25750516447597e-06	2.6
ENSG00000181652	ATG9B	0.92812697929765	0.1	0.53156421298819	0.8
ENSG00000181656	GPR88	NA	0.6	NA	0
ENSG00000181666	ZNF875	0.000284029150447358	-1.6	0.0945818758433116	0.8
ENSG00000181690	PLAG1	0.264048937117494	-0.6	0.00489118237745275	-1.7
ENSG00000181693	OR8H1	NA	0.6	NA	0
ENSG00000181698	OR5T1	NA	0	NA	0
ENSG00000181704	YIPF6	1.69074342880781e-05	0.8	0.165951266393254	0.4
ENSG00000181705		NA	0	NA	0.4
ENSG00000181718	OR5T2	NA	0	NA	0
ENSG00000181722	ZBTB20	0.000538950235294079	1.1	0.690963178950098	-0.2
ENSG00000181733	OR2Z1	NA	0	NA	0
ENSG00000181741	FDX1P1	0.262812025545627	-1.5	0.443066043252719	-1
ENSG00000181744	DIPK2A	0.00171415912981151	-1.2	5.87783647087733e-05	-1.4
ENSG00000181751	MACIR	0.0377570774988387	-0.7	0.00750771872556739	-1.2
ENSG00000181752	OR8K5	NA	0	NA	0
ENSG00000181754	AMIGO1	3.16298430279185e-12	-2.4	3.65632274759583e-08	-1.8
ENSG00000181761	OR8H3	NA	0	NA	0
ENSG00000181767	OR8H2	NA	0	NA	0
ENSG00000181773	GPR3	0.622944088832283	-0.3	0.423149139691536	-0.5
ENSG00000181778	TMEM252	NA	0.1	NA	0
ENSG00000181780	OR5J1P	NA	0	NA	0
ENSG00000181781	ODF3L2	NA	0.2	NA	-0.1
ENSG00000181785	OR5AS1	NA	0	NA	0
ENSG00000181786	ACTL9	NA	0.1	NA	0
ENSG00000181788	SIAH2	5.3223878947122e-05	-1.2	1.06454896773605e-05	-1.6
ENSG00000181789	COPG1	0.0365406614166799	0.7	0.158524746835089	0.6
ENSG00000181790	ADGRB1	NA	0.7	NA	-0.2
ENSG00000181798	LINC00471	0.0019782033870581	-2.6	0.513532897208293	0.5
ENSG00000181800	CELF2-AS1	NA	0	NA	0
ENSG00000181803	OR6S1	NA	0	NA	0
ENSG00000181804	SLC9A9	0.5946130965176	0.4	0.759559095100218	0.3
ENSG00000181817	LSM10	0.52566412938324	-0.4	0.238250852670447	0.6
ENSG00000181819	KCTD9P2	NA	0.8	NA	1.1
ENSG00000181826	RELL1	0.675074987323111	0.3	0.859384054533445	0.1
ENSG00000181827	RFX7	0.306034386205053	0.3	0.117881988369528	-0.7
ENSG00000181830	SLC35C1	8.02938987538245e-10	-1.8	0.00248197042334699	-1.3
ENSG00000181837	OR5D17P	NA	0	NA	0
ENSG00000181847	TIGIT	1.26169494073747e-14	3.2	0.178320088396691	1.1
ENSG00000181852	RNF41	0.035698984199783	-0.6	0.000200817416457795	-1
ENSG00000181856	SLC2A4	0.398564580829476	-0.5	0.0265612230131426	-1.3
ENSG00000181867	FTMT	NA	0	NA	0
ENSG00000181873	IBA57	5.39137062458056e-05	-1.7	0.643263494170317	-0.3
ENSG00000181885	CLDN7	0.424529993591372	-0.4	0.376931449563417	0.4
ENSG00000181894	ZNF329	0.00659133687522556	-1.6	0.0178510487907646	-1.3
ENSG00000181896	ZNF101	1.03010658167139e-10	-2.1	0.234503880964969	0.5
ENSG00000181903	OR4C6	NA	0	NA	0
ENSG00000181904	C5orf24	0.790114601236575	0.1	0.855021221926904	-0.1
ENSG00000181908	LINC02724	NA	-0.4	NA	-0.7
ENSG00000181915	ADO	0.000270198749271506	-0.9	0.0136765550745559	0.7
ENSG00000181924	COA4	0.0848316496397314	-0.5	0.0134548393712382	1
ENSG00000181927	OR4P4	NA	0	NA	0
ENSG00000181929	PRKAG1	0.702872078677069	-0.1	0.0319760336663079	0.7
ENSG00000181938	GINS3	3.21172335616103e-05	-1.4	0.520910554710637	0.3
ENSG00000181939	OR4C15	NA	0	NA	0
ENSG00000181943	OR4A21P	NA	0	NA	0
ENSG00000181950	OR4A13P	NA	0	NA	0
ENSG00000181958	OR4A15	NA	0	NA	0
ENSG00000181961	OR4A16	NA	0	NA	0
ENSG00000181963	OR52K2	NA	0	NA	0
ENSG00000181965	NEUROG1	NA	0	NA	0
ENSG00000181977	PYY3	NA	0	NA	0
ENSG00000181982	CCDC149	NA	0	NA	0
ENSG00000181984	GOLGA8CP	NA	0	NA	0
ENSG00000181991	MRPS11	0.000534670761535711	-1	3.92795911742923e-07	1.3
ENSG00000181995	LINC00301	NA	0	NA	0
ENSG00000181997	AQP7P2	NA	0	NA	0
ENSG00000182000	PPIAP73	NA	-0.1	NA	-0.1
ENSG00000182004	SNRPE	0.667099685805281	0.2	0.00200483562192682	1
ENSG00000182010	RTKN2	0.0251998405694118	1	0.779513306881771	-0.2
ENSG00000182013	PNMA8A	NA	0.6	NA	0.4
ENSG00000182021		NA	0.8	NA	0.4
ENSG00000182022	CHST15	0.0103012225626706	-1.1	0.000193383064801507	-1.6
ENSG00000182035	ADIG	0.540574521504642	-0.7	0.0040759326034879	-3.4
ENSG00000182040	USH1G	0.972967432103787	-0.1	0.905828646815706	0.2
ENSG00000182048	TRPC2	NA	1.1	NA	0.8
ENSG00000182050	MGAT4C	NA	-0.2	NA	-0.4
ENSG00000182053	TRIM49B	NA	0	NA	0
ENSG00000182054	IDH2	0.0794071524298919	0.7	0.145387986473503	0.8
ENSG00000182057	OGFRP1	0.0191555180129479	-1.7	0.171854733692447	-0.9
ENSG00000182070	OR52A1	NA	0	NA	0.9
ENSG00000182077	PTCHD3	NA	0.6	NA	0.4
ENSG00000182083	OR6B2	NA	-0.3	NA	-0.5
ENSG00000182087	TMEM259	0.00462472713527629	1.1	0.0028614499512847	1.3
ENSG00000182093	GET1	0.11556780950308	-0.6	0.0131115036565037	-1
ENSG00000182095	TNRC18	0.037398872736562	0.7	0.787381467079984	0.1
ENSG00000182103	FAM181B	NA	0	NA	0
ENSG00000182107	TMEM30B	0.00104986090730871	3.9	0.0861071124637541	2.3
ENSG00000182108	DEXI	4.10940883213865e-12	-4.1	1.43443463208167e-09	-2.8
ENSG00000182111	ZNF716	NA	0	NA	0
ENSG00000182117	NOP10	0.308415419932452	0.4	0.00457963884384236	1.3
ENSG00000182118	FAM89A	0.337258320588636	-0.9	0.929835517494251	-0.1
ENSG00000182132	KCNIP1	NA	0	NA	0
ENSG00000182134	TDRKH	0.195590630424294	0.5	0.786451465154855	0.1
ENSG00000182141	ZNF708	0.00152647899658786	-1.8	0.0149349368219858	-1.4
ENSG00000182149	IST1	0.148947891256514	0.4	0.500058896684272	-0.2
ENSG00000182150	ERCC6L2	0.663462494179564	-0.2	0.0244103205460305	0.7
ENSG00000182154	MRPL41	0.441572509454168	0.5	0.0155624554488186	1.7
ENSG00000182156	ENPP7	0.0395917317424494	-1.2	5.22480147417098e-05	-2.7
ENSG00000182158	CREB3L2	0.00197967014590838	0.5	0.234673025080134	-0.5
ENSG00000182162	P2RY8	NA	0	NA	0.4
ENSG00000182165	TP53TG1	0.796963701309426	0.3	0.775147185715828	0.3
ENSG00000182168	UNC5C	0.685929070688945	-0.3	0.00181568456994703	-2.8
ENSG00000182170	MRGPRG	NA	0	NA	0
ENSG00000182173	TSEN54	0.291276695936555	-0.5	0.882190224714655	-0.1
ENSG00000182175	RGMA	0.00961284836724389	1.5	1.14404998506506e-14	3.5
ENSG00000182177	ASB18	2.79607612918349e-08	2.4	0.117837723669641	1
ENSG00000182179	UBA7	0.03230919118317	1.2	0.88492911550293	-0.1
ENSG00000182180	MRPS16	0.818866853814269	0.1	0.00220243156493137	1.2
ENSG00000182183	SHISAL2A	0.924847006459088	-0.1	0.886443120466049	-0.2
ENSG00000182185	RAD51B	1.13527230276924e-12	1.9	0.471251411721857	0.3
ENSG00000182187	CRYGB	NA	0	NA	0
ENSG00000182195	LDOC1	5.3223878947122e-05	1.3	0.0702758084409197	0.8
ENSG00000182196	ARL6IP4	0.221225861219483	-0.8	0.00216515896891624	1.6
ENSG00000182197	EXT1	0.118408594123775	0.4	0.000709146319105054	1.1
ENSG00000182199	SHMT2	0.588466755658244	0.2	0.588813945418695	0.3
ENSG00000182208	MOB2	0.981129106752792	0	0.239210393624332	-0.6
ENSG00000182218	HHIPL1	0.0142960553759395	-2.3	0.000840378526185197	-2.7
ENSG00000182220	ATP6AP2	0.0101583324476417	0.8	0.569538590333778	0.3
ENSG00000182223	ZAR1	0.291486567854907	1.1	0.950083056282157	-0.1
ENSG00000182224	CYB5D1	0.705670389152896	-0.3	0.693725922845202	0.3
ENSG00000182230	FAM153B	NA	0	NA	0
ENSG00000182240	BACE2	0.00812759371184465	0.8	0.851811870221609	0.1
ENSG00000182247	UBE2E2	0.0758880705921398	0.6	0.967228856386857	0
ENSG00000182253	SYNM	0.0669964807779658	0.4	0.0229302327576162	-0.9
ENSG00000182255	KCNA4	NA	0	NA	0
ENSG00000182256	GABRG3	NA	0	NA	0
ENSG00000182257	PRR34	0.00303970890826553	-2.4	0.00470164336235706	-2
ENSG00000182261	NLRP10	0.0766218707966492	1.7	0.618348623922438	-0.7
ENSG00000182263	FIGN	0.144989771544141	-0.6	0.0685575100800189	-1
ENSG00000182264	IZUMO1	1.35154284256287e-05	-2.8	0.00384203541230319	-1.7
ENSG00000182271	TMIGD1	NA	0.1	NA	0
ENSG00000182272	B4GALNT4	0.00592934213661375	1.2	0.256952652852774	0.6
ENSG00000182287	AP1S2	0.635731547346287	-0.2	0.199472447492236	-0.7
ENSG00000182307	C8orf33	0.0547639429178268	0.6	2.55715601682934e-05	1.5
ENSG00000182308	DCAF4L1	0.0010828128649044	2	0.0571305265324584	1.3
ENSG00000182310	SPACA6	0.0200691150734686	-1.4	0.00104008665516352	-1.5
ENSG00000182315	MBD3L3	NA	0	NA	0
ENSG00000182318	ZSCAN22	0.00704162378433359	-1	0.0193175117526213	-0.8
ENSG00000182324	KCNJ14	0.493958709991441	-0.3	0.0237891164206617	-1
ENSG00000182325	FBXL6	0.855774447746432	-0.1	0.241994547973359	0.6
ENSG00000182326	C1S	0.0944581052636077	0.7	0.704350458045361	0.2
ENSG00000182327	GLTPD2	0.525274266529135	-0.8	0.213384560678875	1.4
ENSG00000182329	KIAA2012	1.50456681073939e-08	2.3	0.782715771557385	0.2
ENSG00000182330	PRAMEF8	NA	0	NA	0
ENSG00000182333	LIPF	NA	0.7	NA	0
ENSG00000182334	OR5P3	NA	0	NA	0
ENSG00000182346	DAOA	NA	0	NA	0
ENSG00000182347	PDSS1P1	0.262937321622019	-1.6	0.142447539915749	-2
ENSG00000182348	ZNF804B	NA	0.6	NA	0
ENSG00000182351	CRIP1P4	NA	-0.2	0.551492691575157	0.9
ENSG00000182352	C17orf77	NA	0	NA	0
ENSG00000182359	KBTBD3	0.0650599242944842	-2.2	0.377789758840466	-0.9
ENSG00000182362	YBEY	0.113062778754565	-0.7	0.116155429695294	0.7
ENSG00000182365	OR5F2P	NA	0	NA	0
ENSG00000182366	FAM87A	NA	0.2	NA	0.4
ENSG00000182372	CLN8	0.103710338604531	-0.9	0.00194313223665938	-1.7
ENSG00000182376		0.00722079552225871	1.4	0.954394592477092	0
ENSG00000182378	PLCXD1	0.237925444935002	0.4	0.767201081012797	-0.1
ENSG00000182379	NXPH4	0.0661535308393643	0.7	0.790008645161501	0.1
ENSG00000182383	RPL27AP5	NA	0	NA	0
ENSG00000182389	CACNB4	0.283467294653823	-0.6	0.0926567853628732	-1.3
ENSG00000182393	IFNL1	NA	-0.1	NA	-0.3
ENSG00000182397	DNM1P46	NA	1	NA	0
ENSG00000182400	TRAPPC6B	0.148835362399154	-0.7	0.0191199740529155	1
ENSG00000182405	PGBD4	0.000311566751353355	-1.5	2.741318889641e-07	2.5
ENSG00000182415	CDY2A	NA	0	NA	0
ENSG00000182446	NPLOC4	0.530359391734698	0.2	0.625635844281848	-0.1
ENSG00000182447	OTOL1	NA	0	NA	0
ENSG00000182450	KCNK4	0.104823982296322	-2.1	0.0393744207191817	-2.5
ENSG00000182459	TEX19	0.903850066122909	0.1	0.784763292592048	0.3
ENSG00000182463	TSHZ2	2.11702685467594e-05	1.4	0.870196190881895	-0.1
ENSG00000182472	CAPN12	1.48473198821453e-05	2.5	0.0034359344876312	1.6
ENSG00000182473	EXOC7	0.697815543860798	0.1	0.0201964729607088	0.7
ENSG00000182477	OR2B8P	NA	0.7	NA	0.2
ENSG00000182481	KPNA2	0.0171685419960562	0.6	0.0189782898235013	0.7
ENSG00000182484	WASH6P	0.84919603589518	-0.2	0.808469963257431	-0.2
ENSG00000182487	NCF1B	NA	0.1	NA	0
ENSG00000182489	XKRX	0.608978927981323	0.5	0.690054416154301	-0.4
ENSG00000182492	BGN	0.575570079803439	0.4	0.572612387550624	-0.6
ENSG00000182504	CEP97	0.203221916568085	-0.3	0.0054497026172223	-1.2
ENSG00000182508	LHFPL1	NA	0.2	NA	0
ENSG00000182511	FES	0.000476399649175785	-2.4	0.00156135021393019	-2.2
ENSG00000182512	GLRX5	0.170846615275767	0.4	0.00104081703580764	1.1
ENSG00000182518	FAM104B	0.132034361656074	0.6	0.290233354021902	0.6
ENSG00000182521	TBPL2	NA	0.3	NA	0
ENSG00000182531	OR7E115P	NA	0.2	NA	0
ENSG00000182533	CAV3	0.189863756859616	0.8	0.381759401223867	-0.9
ENSG00000182534	MXRA7	0.943115197815272	0	0.548985105660994	-0.3
ENSG00000182541	LIMK2	0.0116584152460322	-1	0.00299111531913	-1.2
ENSG00000182544	MFSD5	0.000689550855729726	-1.3	0.725308872580937	0.2
ENSG00000182545	RNASE10	0.0901656518919739	2.4	0.174281573528557	1.9
ENSG00000182551	ADI1	0.640859318912993	0.2	0.303218273637311	0.4
ENSG00000182552	RWDD4	0.437489050309632	-0.5	0.743581558133372	-0.2
ENSG00000182557	SPNS3	NA	0.2	NA	0.4
ENSG00000182565	OR4C2P	NA	0	NA	0
ENSG00000182566	CLEC4G	NA	0.6	NA	0
ENSG00000182568	SATB1	0.862838213491065	-0.3	0.324549273329908	-1.4
ENSG00000182574	CSGALNACT2P1	0.872096441089701	0.2	0.414555962811679	-1.2
ENSG00000182575	NXPH3	1.23933918477031e-05	-3.1	3.28478163170857e-08	-4.7
ENSG00000182578	CSF1R	0.0672919147253314	-1	1.4182306070685e-06	-2.7
ENSG00000182580	EPHB3	0.36275255708744	-1.2	0.468939466912154	-1
ENSG00000182583	VCX	0.479728107516634	1	NA	0.3
ENSG00000182584		5.88340192159605e-11	-4	0.000414091325255736	-2
ENSG00000182585	EPGN	2.722410301451e-05	2.4	4.4832820864844e-06	2.5
ENSG00000182586	LINC00334	9.14132619488536e-07	3	0.00204937100392903	1.8
ENSG00000182591	KRTAP11-1	NA	0	NA	0
ENSG00000182600	SNORC	0.700334392034386	-0.3	0.121687497265879	-1.3
ENSG00000182601	HS3ST4	NA	0	NA	0
ENSG00000182606	TRAK1	0.483740954464842	-0.2	0.0100977082883725	-0.9
ENSG00000182612	TSPAN10	5.90153685588132e-05	-3	0.90954179126931	-0.1
ENSG00000182613	OR2V2	NA	0	NA	0
ENSG00000182621	PLCB1	0.000711303585019898	1.1	0.707795642780977	-0.2
ENSG00000182625		NA	-0.7	NA	-1.1
ENSG00000182628	SKA2	0.00701495813434768	0.6	0.0712655472140816	0.5
ENSG00000182631	RXFP3	6.85819611400703e-07	5.1	0.0340262818071783	2.8
ENSG00000182632	CCNYL2	NA	0	NA	0
ENSG00000182634	OR10G7	NA	0.6	NA	0
ENSG00000182636	NDN	NA	0	NA	0
ENSG00000182645	CCDC172	NA	0	NA	0
ENSG00000182648	LINC01006	0.294823755231474	-0.7	0.0190225075269462	1.4
ENSG00000182652	OR4Q3	NA	0	NA	0
ENSG00000182667	NTM	NA	0	NA	0.4
ENSG00000182670	TTC3	0.00553311127833839	0.7	0.54168746420254	-0.3
ENSG00000182674	KCNB2	NA	0.6	NA	0
ENSG00000182676	PPP1R27	5.58029136518139e-06	-3	0.00615803362090033	2.1
ENSG00000182685	BRICD5	0.11566768891032	-0.9	0.216228201017683	0.8
ENSG00000182687	GALR2	0.290367666163757	1	0.82299448217694	0.3
ENSG00000182698	RESP18	NA	0	NA	0
ENSG00000182700	IGIP	0.029452825425843	-1.2	0.143340745581742	-0.9
ENSG00000182704	TSKU	1.6975811500806e-09	-1.9	3.9756292037876e-08	-2.2
ENSG00000182707	FXYD6P3	NA	1	NA	0
ENSG00000182712	CMC4	NA	0	NA	0
ENSG00000182718	ANXA2	0.126922714270359	0.5	0.000499697999598317	1.1
ENSG00000182722	SEPHS1P1	NA	-0.3	NA	-0.6
ENSG00000182732	RGS6	0.142424275498099	2.1	NA	1.5
ENSG00000182742	HOXB4	3.62688278484813e-05	-2.9	0.000203550426689437	-2.2
ENSG00000182747	SLC35D3	NA	-0.6	NA	-1.1
ENSG00000182749	PAQR7	0.000169247477100863	-1.7	0.0227781240315605	-0.9
ENSG00000182752	PAPPA	0.234660566169442	-0.5	0.000455550412550315	-1.6
ENSG00000182759	MAFA	0.647911805736531	-0.4	0.474998905346963	0.6
ENSG00000182768	NGRN	0.30783649090542	0.3	5.57267595909703e-08	1.7
ENSG00000182771	GRID1	NA	0.2	NA	0
ENSG00000182774	RPS17	0.384193641856408	-0.6	0.000525089318734588	1.6
ENSG00000182776		NA	0	NA	0
ENSG00000182782	HCAR2	0.00154216323470661	3.4	0.043702476974409	2.3
ENSG00000182783	OR2T29	NA	0	NA	0
ENSG00000182791	CCDC87	0.0253762381967503	-2	0.24530621975137	-0.9
ENSG00000182793	GSTA5	NA	0	NA	0
ENSG00000182795	C1orf116	3.16749601007675e-22	4.5	NA	4.4
ENSG00000182796	TMEM198B	0.0637291307737863	-0.6	0.172047871464884	-0.6
ENSG00000182798	MAGEB17	0.124927781401369	2.1	NA	0.2
ENSG00000182809	CRIP2	0.678646647610238	0.3	0.199860888996193	0.8
ENSG00000182810	DDX28	1.91901370310487e-05	-2.5	0.000696198572947991	2.1
ENSG00000182814	FUNDC2P2	NA	0.9	NA	0.4
ENSG00000182816	KRTAP13-2	NA	0	NA	0
ENSG00000182824	FAM230E	NA	0	NA	0
ENSG00000182827	ACBD3	0.150332956037019	0.4	0.0818491657180874	-0.7
ENSG00000182831	C16orf72	0.19429479616889	0.4	0.778989597270185	0.1
ENSG00000182836	PLCXD3	NA	-0.1	NA	-0.3
ENSG00000182841	RRP7BP	0.0752762150727874	-1.1	0.937050467935438	-0.1
ENSG00000182853	VMO1	0.675821807840806	-0.6	0.680966423861042	0.5
ENSG00000182854	OR4F15	NA	0	NA	0
ENSG00000182858	ALG12	0.6225936602158	-0.2	0.0281360637764366	-0.9
ENSG00000182866	LCK	NA	0.8	NA	0.4
