Gene ID	Gene Name	Design Element	g1_g3.p-value	g1_g3.t-statistic	g1_g3.log2foldchange	g2_g4.p-value	g2_g4.t-statistic	g2_g4.log2foldchange
ENSG00000100814	CCNB1IP1	217988_at	9.96001530562489e-05	4.26717161114885	0.3	2.00482332059281e-10	7.1848785730702	0.5
ENSG00000100815	TRIP11	210760_x_at	0.00115748256220994	-3.54135419009707	-0.1	0.0479968644491383	-2.12707079059123	-0.1
ENSG00000100823	APEX1	210027_s_at	0.0314691740194336	2.34689308428786	0.1	0.00401235997555974	3.08556680655087	0.1
ENSG00000100836	PABPN1	213046_at	0.00470214055404075	-3.07639063121572	-0.2	3.89308340386715e-06	-5.02740038647762	-0.3
ENSG00000100842	EFS	210880_s_at	3.06689947817616e-08	-6.25958222734076	-0.3	1.2621169279482e-08	-6.32316997102398	-0.2
ENSG00000100852	ARHGAP5	217936_at	0.00360196249728628	3.1679079823659	0.2	0.00119827334546561	3.47679038091748	0.2
ENSG00000100865	CINP	217598_at	5.94111879754604e-06	-5.012560710876	-0.2	2.9048259958413e-08	-6.14240056247938	-0.2
ENSG00000100867	DHRS2	206463_s_at	0.80540863860119	-0.293852344960814	0	0.856022112194652	-0.210027318790527	0
ENSG00000100883	SRP54	203605_at	0.155695146629682	1.56903328103723	0.1	0.00437733018429232	3.05555935349295	0.2
ENSG00000100884	CPNE6	215700_x_at	4.66886380602336e-13	-8.6044730881431	-0.3	8.05609329316781e-09	-6.41854645627357	-0.2
ENSG00000100888	CHD8	212571_at	0.556088917041291	0.680194059720345	0	3.76828189074549e-06	5.03519939434668	0.2
ENSG00000100889	PCK2	202847_at	0.0552211652693207	2.09652189617384	0.2	0.685866215249532	0.463108679668139	0.1
ENSG00000100890	PRORP	202714_s_at	0.000206481178443171	-4.06033015210105	-0.1	6.012103563419e-05	-4.33462581469079	-0.1
ENSG00000100897	DCAF11	201886_at	8.6566290359218e-08	-6.02404417702058	-0.3	5.43839839672943e-11	-7.44249260597545	-0.3
ENSG00000100906	NFKBIA	201502_s_at	0.130599342962483	1.66703253687475	0.2	0.050409564322061	2.10493984025905	0.2
ENSG00000100908	EMC9	219203_at	0.0298813185212579	-2.36880315044616	-0.1	0.316891375837416	-1.1009115483635	-0.1
ENSG00000100918	REC8	218599_at	9.96536512518327e-05	-4.26687205303313	-0.4	4.87038352238681e-09	-6.52544105395674	-0.5
ENSG00000100934	SEC23A	212887_at	0.000349220247640932	3.90738510056559	0.6	1.02290726962235e-11	7.77357376914245	1
ENSG00000100938	GMPR2	217990_at	0.241218464857379	-1.30381019340022	-0.1	0.254926918587633	-1.24606252336169	0
ENSG00000100941	PNN	212036_s_at	0.0031452805185178	3.21516325095472	0.3	6.00763715789626e-07	5.467874384513	0.4
ENSG00000100949	RABGGTA	203573_s_at	0.108153029153087	-1.76679169811373	-0.1	0.0284875583795389	-2.35271720329207	-0.1
ENSG00000100968	NFATC4	205897_at	0.00156630536614227	-3.44471126573211	-0.1	0.11220878749562	-1.7196344901283	-0.1
ENSG00000100979	PLTP	202075_s_at	0.075498990469564	-1.94945876371477	-0.3	0.596194952666526	-0.599389090209601	-0.1
ENSG00000100982	PCIF1	221762_s_at	0.0249788946446303	2.4442494568303	0.1	0.000594550777643238	3.69129707007844	0.1
ENSG00000100983	GSS	201415_at	1.83046718122879e-07	5.85358455918973	0.3	0.105570531996028	1.75155366915011	0.1
ENSG00000100985	MMP9	203936_s_at	2.24232516448135e-10	7.33498287488946	1.2	2.578889435552e-08	6.16831582845379	0.8
ENSG00000100987	VSX1	221124_s_at	6.17160060737017e-06	-5.00307261329767	-0.2	6.69573817318827e-08	-5.96088632574611	-0.2
ENSG00000100991	TRPC4AP	212059_s_at	2.00710417160312e-05	4.70100682830671	0.2	0.0636604347296713	1.99751255157909	0.1
ENSG00000100994	PYGB	201481_s_at	0.000186074695515981	4.0905943387184	0.4	4.41196157016739e-06	4.99702397923807	0.4
ENSG00000101000	PROCR	203650_at	6.64398609697729e-10	7.10054131825953	0.5	1.96703558641279e-10	7.18868677487899	0.6
ENSG00000101003	GINS1	206102_at	3.13352564230749e-19	11.4311497056161	1.4	2.62730782960594e-11	7.58672958699701	1
ENSG00000101004	NINL	207705_s_at	0.0177860593018204	2.58106334195638	0.2	0.00435671234316574	3.05736853768643	0.2
ENSG00000101017	CD40	35150_at	0.630671808977142	-0.559301222003555	0	0.758364344265216	-0.355879281681651	0
ENSG00000101019	UQCC1	217935_s_at	0.158624321530554	1.5582754213907	0.1	0.733384465778567	-0.391500322750488	0
ENSG00000101040	ZMYND8	209049_s_at	0.00870894736831471	2.85416935892213	0.3	0.191166130939614	1.42439968267495	0.1
ENSG00000101049	SGK2	220357_s_at	1.26963400887811e-06	-5.39257359457143	-0.3	5.29959617419749e-14	-8.78278591148479	-0.4
ENSG00000101052	IFT52	218709_s_at	2.78682211887446e-13	8.70842533885934	0.4	2.67115329272856e-14	8.91206583234372	0.3
ENSG00000101057	MYBL2	201710_at	4.28528158948021e-07	5.65515987266093	0.3	0.0206276265326792	2.48511149322957	0.1
ENSG00000101076	HNF4A	216889_s_at	7.45290918058034e-05	-4.34870584200928	-0.1	8.60058447275979e-05	-4.23788851749287	-0.1
ENSG00000101079	NDRG3	217286_s_at	0.000666349911597664	3.7131106798694	0.2	0.00211333799037646	3.29729981838329	0.2
ENSG00000101109	STK4	205411_at	0.0259918471392275	-2.42766042024247	-0.1	0.0150913424223396	-2.60737572517825	-0.1
ENSG00000101126	ADNP	201773_at	3.37192390728972e-11	7.73104085652106	0.6	3.62206246269468e-13	8.41710107095038	0.6
ENSG00000101132	PFDN4	205361_s_at	2.37135083059441e-15	9.64918833678984	0.9	1.3235368127472e-23	12.8387467424	1
ENSG00000101134	DOK5	214844_s_at	8.1079992472e-08	6.03947660336578	0.3	1.45330681484124e-09	6.77920019976672	0.4
ENSG00000101138	CSTF1	202190_at	0.0040993296263803	3.12412214129449	0.2	0.684256056417847	0.465853107988966	0
ENSG00000101144	BMP7	211260_at	3.15671336919133e-06	-5.16984625698677	-0.2	2.13014057483798e-08	-6.20991870589778	-0.2
ENSG00000101146	RAE1	211318_s_at	3.27457111875197e-14	9.14204498684953	0.5	6.78172566621782e-10	6.93654790458394	0.4
ENSG00000101150	TPD52L2	201379_s_at	7.9570609756344e-18	10.7828770959093	0.9	5.1009308004143e-26	13.8550735771467	0.9
ENSG00000101158	NELFCD	220607_x_at	7.98592627818738e-16	9.8663819223225	0.8	2.15785878438986e-12	8.0737078302258	0.6
ENSG00000101160	CTSZ	210042_s_at	4.57721660993882e-11	7.66575696780631	1	4.25551814850688e-07	5.54679877511155	0.6
ENSG00000101161	PRPF6	208880_s_at	1.65582389090563e-07	5.87689302650001	0.4	6.5329890715233e-14	8.74353686004838	0.4
ENSG00000101162	TUBB1	208601_s_at	6.1328065622415e-05	-4.40194184675157	-0.1	6.09678542411886e-07	-5.4643405625518	-0.1
ENSG00000101166	PRELID3B	217851_s_at	1.04210028331322e-10	7.49697749312831	0.7	8.59730477126581e-07	5.38492394107777	0.6
ENSG00000101180	HRH3	220447_at	5.88200275492571e-07	-5.57847420263246	-0.2	4.83147384399239e-09	-6.52728503237527	-0.3
ENSG00000101182	PSMA7	201114_x_at	2.25112301449004e-18	11.0381478280255	0.7	9.36711361175223e-18	10.3908613456793	0.6
ENSG00000101187	SLCO4A1	219911_s_at	1.20395827649504e-05	4.83348632454472	0.6	0.00176171931340078	3.35543662632811	0.3
ENSG00000101188	NTSR1	207360_s_at	8.86443823804773e-05	-4.30025561567362	-0.2	0.262157735643327	-1.2285506214762	-0.1
ENSG00000101189	MRGBP	218586_at	2.31821253378856e-17	10.5740727207971	0.7	2.44645017905722e-12	8.04942902409955	0.6
ENSG00000101190	TCFL5	204849_at	3.62349864339756e-09	6.73344558806278	0.7	5.4683898854285e-16	9.63690838310044	0.8
ENSG00000101191	DIDO1	218325_s_at	0.198317754669909	1.42628480728849	0.1	0.458776643723659	0.826425807887964	0
ENSG00000101193	GID8	218448_at	2.85652650448944e-12	8.23650784372187	0.5	1.20664498341447e-12	8.18660734343596	0.5
ENSG00000101194	SLC17A9	219559_at	1.28290101405515e-05	4.81702145924148	0.4	0.229924710232725	1.31133581752453	0.1
ENSG00000101199	ARFGAP1	217888_s_at	5.89854666911584e-12	8.09036871735571	0.6	7.51220866459932e-13	8.27686594572129	0.4
ENSG00000101200	AVP	207848_at	2.28426813589618e-13	-8.74879674787908	-0.5	3.23227311053509e-19	-11.0048830716686	-0.6
ENSG00000101204	CHRNA4	206735_at	0.000906635924706119	-3.61808427331817	-0.1	5.89206901065434e-05	-4.33996099594859	-0.1
ENSG00000101210	EEF1A2	204540_at	0.893549788073036	-0.161271344995422	0	0.827428005043907	-0.253031840576647	0
ENSG00000101213	PTK6	206482_at	0.101046283570542	1.80245556244379	0.2	0.0230630652297582	-2.43990517817208	-0.2
ENSG00000101216	GMEB2	44146_at	1.82712385130623e-10	7.37855796050985	0.2	3.68147718329574e-05	4.46333005899261	0.1
ENSG00000101220	C20orf27	218081_at	0.901278451541061	0.149352299257952	0	6.46061532639498e-13	8.30558456740598	0.4
ENSG00000101222	SPEF1	216119_s_at	0.000140635694294782	-4.17062097759544	-0.2	2.59781073707682e-07	-5.65934719681512	-0.2
ENSG00000101224	CDC25B	201853_s_at	1.41829139959151e-17	10.6754733200876	1	2.19584857679539e-21	11.9041495571439	1
ENSG00000101236	RNF24	204669_s_at	7.94524384545189e-09	6.56084668520248	0.5	5.61667473898369e-19	10.903072697404	0.6
ENSG00000101246	ARFRP1	203174_s_at	8.42102142259583e-06	-4.92408518277531	-0.2	1.2156449421068e-08	-6.33111859194024	-0.2
ENSG00000101247	NDUFAF5	219524_s_at	0.197105398700794	-1.42989180807804	0	0.107421933053207	-1.74258491371217	0
ENSG00000101255	TRIB3	218145_at	0.0179731569132443	2.57672152274227	0.2	0.130015801730524	1.64268278082864	0.1
ENSG00000101265	RASSF2	203185_at	0.00246216091660374	3.29818470482183	0.4	5.92376947328077e-07	5.47121002430526	0.5
ENSG00000101266	CSNK2A1	206075_s_at	0.205235141197283	1.40470753552773	0.1	0.0924193215906661	1.81922923730407	0.1
ENSG00000101278	RPS10P5	216505_x_at	0.365116316306886	-1.01962150481393	0	0.0995467530350707	1.78193045995147	0.1
ENSG00000101280	ANGPT4	221134_at	8.43001589979418e-08	-6.03016890022968	-0.2	8.15235656553311e-07	-5.39757678698403	-0.2
ENSG00000101290	CDS2	212862_at	0.000373753746278419	3.88693981172276	0.2	3.66815247271095e-10	7.06254779165505	0.3
ENSG00000101298	SNPH	205104_at	6.91998522334887e-14	-8.99006945813929	-0.5	1.42516295173097e-17	-10.311897041976	-0.5
ENSG00000101310	SEC23B	201583_s_at	0.204192218687356	-1.4079278351507	-0.1	0.000909288659286393	-3.56172628127344	-0.3
ENSG00000101311	FERMT1	218796_at	5.60295050179791e-09	6.63814870826632	0.8	0.0028712109532888	3.19725061481724	0.4
ENSG00000101323	HAO1	220224_at	0.000228438068045903	-4.03126233480928	-0.1	3.77452449288422e-07	-5.57411384766629	-0.2
ENSG00000101327	PDYN	206803_at	1.42784439139336e-08	-6.43073788488962	-0.3	3.84047607491872e-12	-7.96163443923683	-0.3
ENSG00000101333	PLCB4	203895_at	0.0652579220496484	-2.01937292861105	-0.2	1.51652787170913e-05	-4.69029970740756	-0.5
ENSG00000101335	MYL9	201058_s_at	0.624026364598669	0.569547007003435	0.2	5.40808419007145e-06	4.94730600086486	1.2
ENSG00000101336	HCK	208018_s_at	1.20117503529694e-09	6.97366759759969	0.7	8.19557596078709e-08	5.91680415130122	0.6
ENSG00000101337	TM9SF4	212198_s_at	0.000903531411109327	3.61921438534631	0.2	0.85650260789123	0.209221623954322	0
ENSG00000101343	CRNKL1	219913_s_at	1.2804055086512e-08	6.45561075745225	0.4	8.79805935176704e-14	8.68715623379826	0.5
ENSG00000101346	POFUT1	210433_at	0.0801738963278129	1.91920043962721	0.1	0.0020467348183507	3.30757039199607	0.1
ENSG00000101347	SAMHD1	204502_at	2.58302711305724e-05	4.63445122574947	0.3	6.47124204789768e-06	4.90328249354858	0.2
ENSG00000101349	PAK5	213990_s_at	5.04730893722521e-09	-6.66068301351003	-0.3	1.5879278332959e-16	-9.86680179770175	-0.4
ENSG00000101350	KIF3B	203943_at	2.28597115019272e-05	4.66639104022465	0.3	0.000268946646842003	3.92244419270845	0.2
ENSG00000101365	IDH3B	210014_x_at	0.0103366283643889	2.79060026369032	0.2	8.868780584105e-07	5.37787643172321	0.3
ENSG00000101367	MAPRE1	200713_s_at	2.1833259821827e-09	6.84395558928417	0.5	4.65569089082111e-23	12.6101295296178	0.7
ENSG00000101384	JAG1	216268_s_at	8.57265833896451e-07	5.48880779090369	0.5	0.00184789176972599	3.34021606016652	0.4
ENSG00000101391	CDK5RAP1	218315_s_at	4.27401171143384e-07	5.65580356013004	0.2	7.74731631684757e-06	4.85883316999951	0.2
ENSG00000101400	SNTA1	203516_at	7.03259302542894e-11	-7.57905266385974	-0.3	1.88153681693391e-08	-6.23672195777881	-0.3
ENSG00000101405	OXT	207576_x_at	8.59078391829314e-07	-5.48820111174474	-0.2	1.0931044797308e-08	-6.35370058575358	-0.2
ENSG00000101407	TTI1	212898_at	1.59619689423929e-07	5.88536980447222	0.3	0.00903779503464832	2.79839179499647	0.2
ENSG00000101412	E2F1	204947_at	0.000266359511497144	3.98757027313063	0.2	0.217774214951691	1.34536987564677	0.1
ENSG00000101417	PXMP4	219428_s_at	0.280278866269468	1.20567455974645	0.1	0.00154403901016243	-3.39707837352067	-0.1
ENSG00000101425	BPI	205557_at	1.19472382545178e-06	-5.40699533497878	-0.2	2.95563045587835e-07	-5.63012490576522	-0.2
ENSG00000101439	CST3	201360_at	0.400076251810593	-0.950518531118065	-0.1	0.12814652996743	-1.6503050381233	-0.1
ENSG00000101440	ASIP	214498_at	5.9212265039207e-09	-6.62588764012732	-0.2	7.41892320540427e-15	-9.15257097565331	-0.3
ENSG00000101441	CST4	206994_at	1.68789666320183e-11	7.87432559450056	0.7	1.39590917153127e-09	6.78751490701275	0.6
ENSG00000101442	ACTR5	219623_at	1.12538751078288e-12	8.42542901434214	0.4	5.5662164160307e-08	6.00099284743484	0.3
ENSG00000101443	WFDC2	203892_at	0.365819852885648	1.01810510431189	0.1	0.0688086442591173	-1.9614403333868	-0.2
ENSG00000101445	PPP1R16B	212750_at	0.150630503652274	-1.58772631690503	-0.1	0.142013315730161	-1.5937422067064	-0.1
ENSG00000101446	SPINT3	215503_at	2.9685272845724e-06	-5.18514896885118	-0.2	9.21996924361652e-09	-6.38958885122757	-0.2
ENSG00000101448	EPPIN	206319_s_at	4.18781136749942e-06	-5.09972483096098	-0.2	3.2012767544758e-06	-5.07427763804253	-0.3
ENSG00000101452	DHX35	218579_s_at	9.5178030106507e-07	5.46285686273001	0.4	2.82807320901999e-10	7.1155223032522	0.4
ENSG00000101463	SYNDIG1	219310_at	0.15935162362603	-1.55548540701829	-0.1	0.614846082905967	-0.570351788624046	0
ENSG00000101470	TNNC2	205388_at	0.00015756236441099	-4.13828014134376	-0.2	1.92801341856594e-05	-4.62926340096757	-0.2
ENSG00000101473	ACOT8	204212_at	0.0364269449666743	2.28386239883362	0.1	0.69047091420194	0.455411497977212	0
ENSG00000101474	APMAP	206656_s_at	2.83109452081731e-17	10.5341179903332	0.7	1.33278008774784e-16	9.89803911930306	0.6
ENSG00000101493	ZNF516	203604_at	0.0188292526790136	-2.55822530409808	-0.1	0.786135080064026	0.313961613903067	0
ENSG00000101542	CDH20	210913_at	0.000843292888224389	-3.64124475795027	-0.1	0.000222247440981574	-3.97677134196136	-0.1
ENSG00000101544	ADNP2	203322_at	0.0848925745818305	-1.89113924844497	-0.1	0.0867332729766114	1.85031712535838	0.1
ENSG00000101546	RBFA	219419_at	0.786122245920242	0.322670913540159	0	0.0179382740821597	2.54103317988751	0.1
ENSG00000101557	USP14	201672_s_at	5.65160915902654e-12	8.09951105163874	0.5	3.51086278648057e-10	7.07142334137501	0.4
ENSG00000101558	VAPA	208780_x_at	0.271984687713405	1.22578981306996	0.1	0.0397805229642876	2.20916647300917	0.1
ENSG00000101574	METTL4	219698_s_at	7.14659074775615e-07	5.53308018872043	0.3	5.43833816098398e-05	4.36137324489523	0.2
ENSG00000101577	LPIN2	202459_s_at	0.361438027291047	1.02713476248775	0.1	0.0334127647734059	-2.28504989002559	-0.2
ENSG00000101596	SMCHD1	212577_at	9.0426676452236e-07	5.47552653025556	0.4	3.45362671523137e-06	5.05603311851233	0.3
ENSG00000101605	MYOM1	205610_at	0.000181489644964721	-4.09783541477792	-0.4	0.396748254364437	-0.939070656972358	0
ENSG00000101624	CEP76	219311_at	9.69648295132694e-11	7.51223829854119	0.5	1.48230984960264e-11	7.69970483974061	0.5
ENSG00000101638	ST8SIA5	206258_at	2.64772729961132e-10	-7.29909700645262	-0.2	9.38548301078022e-13	-8.23480019261387	-0.3
ENSG00000101639	CEP192	218827_s_at	0.260479686900388	1.2542886658967	0.1	0.0127550752465001	2.67092943935405	0.2
ENSG00000101654	RNMT	202683_s_at	0.250488720828274	1.27941273308539	0.1	0.00034133954722778	3.85368681872765	0.2
ENSG00000101665	SMAD7	204790_at	0.712885032750634	0.433112609997224	0	0.779205462534069	0.32426622296542	0
ENSG00000101670	LIPG	219181_at	1.62720192549098e-16	10.1875579064872	1.1	2.54169997882758e-18	10.6261297248151	1.2
ENSG00000101695	RNF125	207735_at	0.473355591874111	-0.816928653242843	-0.1	0.258593102248489	1.23715082659014	0.1
ENSG00000101745	ANKRD12	212286_at	0.832708741737298	0.252495587059792	0	0.792244465183741	0.305127602690908	0
ENSG00000101746	NOL4	206045_s_at	0.0281832252818257	-2.39365414744731	-0.1	8.16135357731046e-06	-4.84584812129754	-0.1
ENSG00000101751	POLI	219317_at	0.329555925878792	-1.09390095646872	-0.1	0.64759900370847	0.520620918737415	0
ENSG00000101773	RBBP8	203344_s_at	3.53317558668673e-12	8.19423268333758	0.7	9.8005298665733e-08	5.87742433868992	0.5
ENSG00000101782	RIOK3	202130_at	0.0560177041452768	2.08987456416593	0.2	0.317751053099213	1.09890720270106	0.1
ENSG00000101811	CSTF2	204459_at	3.15808250244725e-13	8.6829077673101	0.4	7.58565438235102e-08	5.93389023491435	0.3
ENSG00000101825	MXRA5	209596_at	4.2554537822167e-17	10.4524289913215	1.1	3.73765742060082e-15	9.27923105998921	0.9
ENSG00000101843	PSMD10	219485_s_at	8.43674084413081e-07	5.49281293401561	0.4	1.48077477549609e-14	9.02483723008948	0.5
ENSG00000101844	ATG4A	213115_at	4.20638933472137e-16	-9.99861506819772	-0.6	2.66152329160874e-31	-16.097416874926	-0.6
ENSG00000101846	STS	203769_s_at	6.37555715543352e-10	-7.1094390569569	-0.5	4.36148569405466e-12	-7.93726381704737	-0.5
ENSG00000101849	TBL1X	213400_s_at	0.0974669198358369	-1.82137014671345	-0.2	0.00784631540437271	2.84977546206759	0.2
ENSG00000101850	GPR143	206696_at	0.779461567646729	-0.331998019674942	0	0.0154503204489682	-2.59852824532882	-0.1
ENSG00000101856	PGRMC1	201121_s_at	0.00581670688698803	3.00098799838179	0.2	6.89393258962419e-05	4.297483729457	0.2
ENSG00000101868	POLA1	204835_at	1.68496598350044e-10	7.39657402957672	0.4	1.27900216286282e-11	7.729910198356	0.4
ENSG00000101871	MID1	203636_at	0.00197134546882567	3.37047029032111	0.3	0.000255405717988489	3.93730434527224	0.2
ENSG00000101888	NXT2	209628_at	0.00021864623770471	4.04397926487563	0.3	0.0186901036760712	2.5245559432683	0.2
ENSG00000101890	GUCY2F	208053_at	2.8999153243178e-05	-4.60315621170217	-0.1	6.32219894022141e-07	-5.4561200154584	-0.2
ENSG00000101892	ATP1B4	220556_at	0.0228556686486878	-2.48036146450739	0	0.000494318041667838	-3.74599330209458	-0.1
ENSG00000101901	ALG13	205583_s_at	0.0123988003467877	2.72042825219168	0.2	0.00364625508608483	3.11796649413614	0.2
ENSG00000101911	PRPS2	203401_at	0.00015207262946566	-4.14832162548595	-0.3	0.548494366244459	-0.675471914803046	-0.1
ENSG00000101916	TLR8	220832_at	0.037457177117524	-2.27193088926351	-0.1	4.9818745301214e-08	-6.02521835840624	-0.2
ENSG00000101928	MOSPD1	218853_s_at	7.16351916396646e-05	4.35957995169431	0.2	0.000696554708007667	3.64300775576179	0.2
ENSG00000101935	AMMECR1	204976_s_at	8.95448942007973e-15	9.39410946497929	0.8	3.98259287528097e-08	6.07353857990729	0.5
ENSG00000101938	CHRDL1	209763_at	0.408461948620542	-0.933957317608722	-0.2	0.376058029451006	0.978107122073709	0.2
ENSG00000101940	WDR13	222138_s_at	0.10543101762634	-1.78009221881124	-0.1	0.213846078349428	-1.356110350234	-0.1
ENSG00000101945	SUV39H1	218619_s_at	1.63885726606618e-08	6.4003128182037	0.3	2.66337617957806e-05	4.54744422568353	0.2
ENSG00000101951	PAGE4	205564_at	0.0502206727431697	-2.14038336618852	-0.1	0.0579816646953742	-2.04061516198993	-0.1
ENSG00000101955	SRPX	204955_at	6.59718894275568e-07	-5.55190471965956	-1	0.036423922002308	-2.24771950045952	-0.4
ENSG00000101958	GLRA2	207462_at	8.40999440919708e-05	-4.3147189144037	-0.2	0.00389178365001938	-3.09609807883123	-0.1
ENSG00000101972	STAG2	209022_at	2.10579008289843e-08	6.34433776703657	0.4	1.50974396761267e-11	7.69596249352023	0.4
ENSG00000101977	MCF2	217004_s_at	1.40458328256662e-06	-5.36818271466248	-0.1	4.56497221904548e-06	-4.98865371237857	-0.1
ENSG00000101981	F9	207218_at	0.366523768443861	-1.01665284007227	0	0.187950645452585	-1.43498174633053	-0.1
ENSG00000101986	ABCD1	205142_x_at	0.435804167512051	0.884160293542539	0	0.855137193512933	-0.211650402638503	0
ENSG00000101997	CCDC22	206016_at	3.5904964798996e-06	5.13695178741481	0.4	8.00291739785287e-11	7.36666333267793	0.5
ENSG00000102001	CACNA1F	208377_s_at	2.46677623020435e-09	-6.81750769798337	-0.2	5.02436841511179e-09	-6.51895759445832	-0.3
ENSG00000102003	SYP	213200_at	0.000338411029453866	-3.91703592678212	-0.2	0.497687601418226	-0.760124586696312	0
ENSG00000102007	PLP2	201136_at	7.9498833521394e-09	6.56062624699397	0.5	8.91176967882845e-10	6.87944410702939	0.5
ENSG00000102010	BMX	206464_at	2.18872272001401e-08	-6.33581454156331	-0.2	9.18346716269178e-08	-5.89161761855556	-0.2
ENSG00000102021	LUZP4	220665_at	1.45140935908673e-09	-6.93231411674093	-0.2	2.29120982168357e-11	-7.61314508251526	-0.3
ENSG00000102024	PLS3	201215_at	3.35664510940627e-07	5.71275482736776	0.5	1.14659403770807e-15	9.49949281168108	0.7
ENSG00000102030	NAA10	203025_at	4.75546342830201e-13	8.59974676594472	0.4	1.16546141591864e-10	7.29164226486038	0.4
ENSG00000102032	RENBP	206617_s_at	0.478150544941895	0.808870561300946	0	0.343033276467081	1.04480006039264	0
ENSG00000102034	ELF4	203490_at	9.97709634272306e-05	4.26651718136998	0.2	0.42537483687066	-0.886146112266651	0
ENSG00000102038	SMARCA1	203875_at	0.7310369038383	-0.405820394905567	0	0.936252220171815	0.0933876846315907	0
ENSG00000102043	MTMR8	221390_s_at	8.90724609657963e-06	-4.90948385338906	-0.2	1.96048250337816e-10	-7.1893969486259	-0.3
ENSG00000102048	ASB9	205673_s_at	0.00500735761239228	-3.05404042116225	-0.1	0.00126658252827638	-3.4597721809992	-0.2
ENSG00000102054	RBBP7	201092_at	0.0123595056912668	2.72178011540858	0.2	1.56696684623475e-08	6.27550124414262	0.3
ENSG00000102055	PPP1R2C	207377_at	3.91959053067158e-07	-5.67642869313489	-0.2	8.6228127208454e-09	-6.4042435394673	-0.3
ENSG00000102057	KCND1	206842_at	0.0839181444527145	1.8968729947082	0.1	4.80821996591523e-06	4.97578689637747	0.2
ENSG00000102078	SLC25A14	204587_at	0.0335124938609887	2.32032992913531	0.1	0.120360153852232	1.68345230133176	0.1
ENSG00000102081	FMR1	215245_x_at	5.20383163588031e-07	5.60800564551878	0.5	7.8849272844514e-13	8.26752855888542	0.6
ENSG00000102096	PIM2	204269_at	0.726426175583968	-0.413439984407009	0	0.0168853383520725	-2.56450763482466	-0.2
ENSG00000102098	SCML2	206147_x_at	0.335267584868007	1.08152182265801	0	0.881006630095238	0.174244256168939	0
ENSG00000102100	SLC35A2	209326_at	1.51242680708938e-14	9.29120224331152	0.9	9.75050704019698e-09	6.37770173896721	0.6
ENSG00000102103	PQBP1	214527_s_at	0.278034582471167	1.21102190588441	0.1	2.15894166498275e-05	4.60059134734494	0.2
ENSG00000102104	RS1	216937_s_at	0.0517113234282031	-2.12692859648471	-0.1	0.485088402606576	-0.781152065330643	0
ENSG00000102109	PCSK1N	218952_at	0.338585781959873	1.07431657616371	0.1	0.0051624998973563	2.99828570267699	0.3
ENSG00000102119	EMD	209477_at	0.851005296470846	0.22532324770187	0	0.104543911005332	1.75647616052865	0.1
ENSG00000102125	TAZ	37278_at	0.00445411331730161	-3.09566775613543	-0.1	2.13209362721632e-11	-7.62724325572194	-0.2
ENSG00000102144	PGK1	200738_s_at	2.8710802086601e-12	8.23530453686741	0.6	1.59588213916e-12	8.13261994138167	0.6
ENSG00000102145	GATA1	210446_at	2.2366290976329e-07	-5.80691525374552	-0.2	9.87795743939147e-07	-5.35219567525444	-0.2
ENSG00000102158	MAGT1	221553_at	0.00442934127437943	3.09769011162235	0.2	0.636106096312038	0.538215186663302	0
ENSG00000102174	PHEX	210617_at	1.43812776972433e-12	-8.37593365047763	-0.3	2.94617621593925e-16	-9.74895973755983	-0.3
ENSG00000102178	UBL4A	221746_at	1.48733172526767e-09	6.92704966976319	0.3	1.67429913376561e-06	5.22890373113978	0.2
ENSG00000102189	EEA1	204841_s_at	0.00681019310155636	2.94406493695239	0.1	0.000324976028242079	3.86764197076555	0.1
ENSG00000102195	GPR50	208311_at	1.09115804615386e-11	-7.96445429094575	-0.3	5.36090292916362e-15	-9.21201605146391	-0.3
ENSG00000102218	RP2	205191_at	1.12031502970669e-09	6.98936260525579	0.2	1.34115787138285e-07	5.80760923517444	0.3
ENSG00000102221	JADE3	204866_at	0.160008515253423	1.55309464315413	0.1	0.76335010694181	0.348443653884642	0
ENSG00000102225	CDK16	208824_x_at	0.00140146649273241	3.48070239266331	0.2	0.106220495971717	1.74828739806747	0.1
ENSG00000102226	USP11	208723_at	0.0136316310810955	2.68440955223558	0.2	1.25229779495453e-07	5.82260064290866	0.4
ENSG00000102230	PCYT1B	210456_at	5.94132196527179e-06	-5.01248966086737	-0.1	0.00012984706756587	-4.12535293433556	-0.1
ENSG00000102239	BRS3	207369_at	1.33790160814056e-06	-5.38007387256048	-0.1	1.0626138553864e-08	-6.35968214272625	-0.2
ENSG00000102241	HTATSF1	202602_s_at	1.0623013518478e-06	5.43557542153039	0.4	3.15649206196692e-12	8.0000647938902	0.5
ENSG00000102243	VGLL1	205487_s_at	0.0102103110810178	-2.79530740001591	-0.2	0.00293837224000832	-3.1896767853707	-0.2
ENSG00000102245	CD40LG	207892_at	0.000254552287593082	-4.00088237576832	-0.1	9.15009673972953e-06	-4.81786135210027	-0.1
ENSG00000102265	TIMP1	201666_at	5.29636451691584e-28	15.5242319438878	2	2.44182871167105e-36	18.2917755773018	2.1
ENSG00000102271	KLHL4	214591_at	0.00192487057262958	-3.37841863536064	-0.1	4.28745449307234e-05	-4.42329302891973	-0.1
ENSG00000102287	GABRE	204537_s_at	0.00376005409262319	3.15366559684667	0.4	0.418287160862571	0.899135116008982	0.1
ENSG00000102302	FGD1	204819_at	0.00179280696190754	-3.40111955644926	-0.1	0.0173293775786741	-2.55452974613553	-0.1
