Gene ID	Gene Name	Design Element	g4_g1.p-value	g4_g1.t-statistic	g4_g1.log2foldchange	g4_g2.p-value	g4_g2.t-statistic	g4_g2.log2foldchange	g4_g3.p-value	g4_g3.t-statistic	g4_g3.log2foldchange
ENSG00000108312	UBTF	225982_PM_at	0.520968347753765	-1.02596307759651	-0.1	0.844712398768928	0.26175619717623	0	0.98348650339356	0.0341318540165783	0
ENSG00000108342	CSF3	207442_PM_at	0.412437115162019	-1.27608245703766	-0.1	1.42357843123688e-05	-4.83375503815735	-0.2	0.0885526250294979	-2.02940496190522	-0.2
ENSG00000108344	PSMD3	201388_PM_at	0.440701834798732	-1.2108122200873	-0.1	0.182555415102104	-1.56486585146878	-0.1	0.0394174746551219	-2.41452620147605	-0.3
ENSG00000108349	CASC3	207842_PM_s_at	0.319081922091927	1.51808002025824	0.1	0.0710372243091543	2.06981768685626	0.1	0.0893206914394176	2.02531262518345	0.1
ENSG00000108352	RAPGEFL1	218657_PM_at	0.804050237766119	0.439450320493299	0	0.0364688637471792	-2.37634008725304	-0.1	0.179746849941252	-1.63066151183473	-0.1
ENSG00000108370	RGS9	206518_PM_s_at	0.358934178256117	-1.41400693179527	-0.1	0.0253301337726864	-2.53052184529832	-0.1	0.939520420495114	-0.11819589871446	0
ENSG00000108375	RNF43	218704_PM_at	0.265589230003126	-1.67400027792925	-0.1	6.47828711906515e-05	-4.44536980352303	-0.3	0.0164719125891302	-2.78290139107308	-0.3
ENSG00000108381	ASPA	206030_PM_at	0.0043104454072791	-3.93902319525536	-0.4	5.82889172060244e-13	-8.26427311392062	-0.9	1.14787216831301e-13	-9.20505682317945	-1.5
ENSG00000108384	RAD51C	206066_PM_s_at	0.92445526591821	-0.180797479857714	0	0.35751622919782	-1.10911330997429	-0.1	0.105769446969368	-1.93468263138193	-0.2
ENSG00000108387	SEPTIN4	210657_PM_s_at	0.504211963694317	1.06211308702561	0.1	0.0190466628201598	2.64728585493961	0.2	0.81309214751448	-0.341966096859827	0
ENSG00000108389	MTMR4	214268_PM_s_at	0.178662644350631	-1.98046740901682	-0.2	5.42828473463184e-08	-6.10150707251213	-0.4	9.94949514892239e-06	-5.05770009090122	-0.5
ENSG00000108395	TRIM37	213009_PM_s_at	0.233579144433915	1.7729913380965	0.1	0.255519145763288	1.35133897891179	0.1	0.829325529848265	0.314122589060845	0
ENSG00000108405	P2RX1	210401_PM_at	0.820891316261835	-0.404766639085038	0	0.174262713009091	1.59293193479198	0.1	0.0149865073554195	2.820529058572	0.2
ENSG00000108406	DHX40	218277_PM_s_at	0.503479271383904	1.06446358170118	0.1	0.70547409358089	-0.489635763770472	0	0.78615884453025	-0.387121419583954	0
ENSG00000108423	TUBD1	210389_PM_x_at	0.33744113419367	1.46845247674204	0.1	0.197303297556798	1.51712448621348	0.1	0.317852594581265	1.24931573774794	0.1
ENSG00000108424	KPNB1	213507_PM_s_at	0.00332807077014247	4.03130167732898	0.2	9.99798261692013e-07	5.46706762654052	0.2	0.00216362214831858	3.51676483288776	0.2
ENSG00000108433	GOSR2	210009_PM_s_at	0.0494209975270407	-2.78791925022429	-0.3	3.63182577101846e-07	-5.69263645119875	-0.5	1.56381524279213e-09	-7.10130573738901	-1
ENSG00000108439	PNPO	222653_PM_at	0.0476644416139865	-2.80881928633692	-0.3	3.73795754572038e-08	-6.17975904459496	-0.6	7.85800693493254e-11	-7.76604198120865	-1.1
ENSG00000108443	RPS6KB1	226660_PM_at	0.868488606080282	-0.303947406483896	0	0.172049599866329	1.60061862770055	0.1	0.147906086200442	1.74632874550695	0.2
ENSG00000108448	TRIM16L	1559682_PM_at	0.658237509951496	-0.745432432665183	0	0.183395935752163	1.56175455764159	0.1	0.489607657168867	0.896167580866253	0
ENSG00000108452	ZNF29P	1567856_PM_x_at	NA	-0.681937489587037	0	0.877051625505204	-0.209635525819246	0	0.676197300668433	0.569173951973855	0
ENSG00000108465	CDK5RAP3	218740_PM_s_at	0.312182104242323	1.53553446376572	0.1	0.000436851113944625	3.91452427623453	0.3	0.00473355244766766	3.25154074362514	0.4
ENSG00000108468	CBX1	201518_PM_at	0.7318785795563	0.592166485791139	0	0.657927446702702	0.565695445473928	0	0.322932761984743	1.23737316375537	0.1
ENSG00000108469	RECQL5	221686_PM_s_at	0.169006375561638	-2.02129596533843	-0.2	0.00122648439490126	-3.60520200649682	-0.2	0.0764733659633467	-2.10328873378316	-0.2
ENSG00000108474	PIGL	232262_PM_at	0.413574100743454	-1.27377446411465	-0.1	0.541098878580616	-0.763744630348341	0	0.987675500782771	-0.0247950689443793	0
ENSG00000108479	GALK1	204374_PM_s_at	0.00276082594847639	-4.10795558562742	-0.5	1.30714009536214e-12	-8.12531484771334	-0.7	2.52835080845595e-09	-6.9914853569694	-1
ENSG00000108506	INTS2	224308_PM_s_at	0.240692868455327	1.75078892637916	0.2	0.1116449591807	1.84120216476618	0.1	0.185612319157663	1.61161302581505	0.2
ENSG00000108509	CAMTA2	212948_PM_at	0.754879455840505	-0.545187748025943	0	0.111127904088203	-1.84355291013778	-0.1	0.491951921632152	-0.891283662266587	-0.1
ENSG00000108510	MED13	201987_PM_at	0.0194915636291512	3.26552010537106	0.2	0.000278765797377478	4.04614150065823	0.1	0.000311934114387766	4.11805814716217	0.3
ENSG00000108511	HOXB6	205366_PM_s_at	0.153357390341211	2.09225373209659	0.2	0.130663375102324	1.75584529751556	0.2	0.255926908527465	1.4039667403743	0.2
ENSG00000108515	ENO3	204483_PM_at	0.216196972238475	-1.83244134908693	-0.7	0.0890168047072004	-1.95816789975572	-0.6	0.966715417652133	-0.0655933634622541	0
ENSG00000108518	PFN1	200634_PM_at	0.041809140963156	2.87646261003331	0.3	1.90836510733287e-07	5.83356291485671	0.4	0.0052436777225087	3.21522480634882	0.4
ENSG00000108523	RNF167	212047_PM_s_at	0.803921839429703	-0.439925818595757	0	0.12261328672813	-1.79080028029317	-0.1	0.313863932603716	-1.25893899167716	-0.1
ENSG00000108528	SLC25A11	207088_PM_s_at	0.15244707165304	-2.09807911065746	-0.2	5.78609719452791e-06	-5.05561333802253	-0.5	7.08990385326112e-08	-6.24692125084645	-1
ENSG00000108551	RASD1	223467_PM_at	1.15227427051636e-08	7.90138079572293	1.4	2.66186114335916e-15	9.18662753149282	1.2	4.65213046064081e-09	6.85923223980458	1.3
ENSG00000108556	CHRNE	207274_PM_at	0.288325036196171	-1.60049933605037	-0.1	0.263709813965025	-1.32968558050483	-0.1	0.160455546791913	-1.6981910978222	-0.1
ENSG00000108557	RAI1	226143_PM_at	0.258658207278059	1.69366462139495	0.1	0.0205285132254267	2.6179077796951	0.1	0.0119118776080292	2.91092438274212	0.2
ENSG00000108559	NUP88	202900_PM_s_at	0.175419273919637	1.99437462642618	0.1	0.0195317573786838	2.63761424870927	0.1	0.0937479967394032	1.99904523906439	0.2
ENSG00000108561	C1QBP	208910_PM_s_at	0.769838164598348	-0.515033815093255	-0.1	0.0152069289162294	-2.73693602374231	-0.2	0.000289217394551935	-4.14049451165822	-0.6
ENSG00000108576	SLC6A4	207519_PM_at	0.304301275147215	-1.55709257214673	-0.1	0.000385232781976863	-3.95165626717713	-0.1	0.00452537329690347	-3.26619783187311	-0.2
ENSG00000108578	BLMH	202179_PM_at	0.828668424749568	0.385283837139307	0	0.143516119262294	-1.70362776394337	-0.1	0.0154147779446187	-2.80923360498731	-0.4
ENSG00000108582	CPD	201941_PM_at	0.00509839014687359	3.86789706275356	0.3	0.560341637498887	0.730285843655626	0	0.708158839074733	0.517238258328395	0
ENSG00000108587	GOSR1	204630_PM_s_at	0.727099096536546	-0.601081737521683	0	0.589799152758215	0.680324363056924	0	0.870801478990774	-0.240734248587489	0
ENSG00000108588	CCDC47	222432_PM_s_at	0.471268141290709	1.13961092005134	0.1	0.0177366451926091	-2.67669639216723	-0.2	2.61217770141339e-05	-4.80814509767118	-0.5
ENSG00000108590	MED31	222867_PM_s_at	0.504770233731193	-1.06102585483378	-0.1	0.791156082236969	-0.34994637429424	0	0.194537477044138	1.58250718564557	0.1
ENSG00000108591	DRG2	203267_PM_s_at	0.608227631953259	-0.846834723921448	-0.1	0.000385058648541209	-3.95190027835625	-0.3	7.30925912957405e-06	-5.13530656608568	-0.6
ENSG00000108592	FTSJ3	218103_PM_at	0.77277168309416	-0.508345890045184	0	0.0130380893091305	-2.79701231874702	-0.1	0.0547076542394761	-2.26435644840124	-0.1
ENSG00000108599	AKAP10	213396_PM_s_at	0.244051112274755	1.74086656755559	0.1	0.958329070989702	0.0726569611833882	0	0.410878449715163	1.05098556435873	0.1
ENSG00000108602	ALDH3A1	205623_PM_at	0.644534881681955	-0.771438703465602	0	6.00256879924002e-05	-4.46572452981129	-0.2	0.0137081088871123	-2.8558973439649	-0.2
ENSG00000108604	SMARCD2	201827_PM_at	0.815525782680344	-0.416727371923071	0	0.468735920160071	0.892865030846748	0.1	0.97907716299066	-0.0434459140860834	0
ENSG00000108622	ICAM2	213620_PM_s_at	0.241989959098133	1.74716626398467	0.2	1.54719131862593e-11	7.68421016599632	0.6	8.08435558421614e-09	6.73879870337632	0.8
ENSG00000108639	SYNGR2	201079_PM_at	0.997619053376445	-0.00646707220567714	0	0.117950559707926	1.81247919805756	0.1	0.730411819776445	0.480604389485436	0.1
ENSG00000108641	B9D1	210534_PM_s_at	0.522135355709055	-1.0235580146633	-0.1	0.0742240523689679	-2.04907253756617	-0.2	0.00382752785619752	-3.32501183251163	-0.5
ENSG00000108651	UTP6	218715_PM_at	0.0559626719134136	2.72021581685983	0.2	0.000171746252692648	4.18251679745789	0.3	0.0664906569914848	2.1722904045823	0.2
ENSG00000108654	DDX5	200033_PM_at	0.439099157363623	1.21458647760335	0.1	0.000394984657798923	3.94439840583573	0.2	0.00736235418295894	3.09234445187074	0.3
ENSG00000108666	C17orf75	203830_PM_at	0.102664125583989	-2.35661401112728	-0.2	4.36703851968106e-06	-5.12394244594283	-0.3	2.418608883743e-06	-5.41278558337171	-0.5
ENSG00000108669	CYTH1	202880_PM_s_at	0.704364574311634	0.648286732170872	0	4.66247041177175e-08	6.13381045694727	0.3	3.01210417050961e-07	5.91635889962802	0.5
ENSG00000108671	PSMD11	208777_PM_s_at	0.893911146437084	0.253876973423674	0	0.0482492357363706	-2.25135100083049	-0.1	9.05814601413965e-05	-4.47081682108318	-0.4
ENSG00000108679	LGALS3BP	200923_PM_at	0.712805379685553	0.630158753368339	0.1	0.00034502603951066	3.98399182744445	0.3	0.00997782413138168	2.97959281792068	0.3
ENSG00000108688	CCL7	208075_PM_s_at	0.427231460851416	1.24209362360231	0.1	0.0505979497650666	2.23017973093188	0.1	0.228207151900541	1.48121248181859	0.1
ENSG00000108691	CCL2	216598_PM_s_at	0.431332514558838	1.23316407477495	0.3	6.32191683617023e-14	8.65029478921881	1.2	1.9104135194375e-08	6.54936183997772	1.4
ENSG00000108700	CCL8	214038_PM_at	0.322579623622133	1.50973221123736	0.3	7.39498535204624e-08	6.03644895751523	1	1.17885375491955e-06	5.58896574640726	1
ENSG00000108702	CCL1	207533_PM_at	0.712068807481311	-0.632529131902964	0	0.00603367710281067	-3.07695956536624	-0.1	0.0393437858828168	-2.41567646169606	-0.1
ENSG00000108733	PEX12	205094_PM_at	0.844012461616273	-0.352851879516527	0	0.0245320683185127	-2.54392905024191	-0.2	0.00227328435562425	-3.50024541687993	-0.4
ENSG00000108759	KRT32	207146_PM_at	NA	-1.25868228927823	-0.1	0.141104283533972	-1.71307194149973	-0.1	0.904795299362586	-0.181574628734802	0
ENSG00000108771	DHX58	219364_PM_at	0.680993126483723	0.698879645959119	0	0.114952337589522	1.82620496116012	0.1	0.188184006493316	1.60330513827626	0.1
ENSG00000108773	KAT2A	202182_PM_at	0.149519168137481	-2.11235842355713	-0.1	0.0705657337328469	-2.07287715307098	-0.1	0.861486519660899	0.256341726681417	0
ENSG00000108774	RAB5C	201156_PM_s_at	0.176432983320153	-1.98967254951482	-0.2	3.50296506275587e-07	-5.70061345277326	-0.4	1.37675761802214e-07	-6.09737852704588	-0.8
ENSG00000108784	NAGLU	204360_PM_s_at	0.0459673689357991	-2.8268609866485	-0.3	4.313026837062e-08	-6.15035167162487	-0.5	2.33235727343132e-06	-5.42168350957448	-0.7
ENSG00000108786	HSD17B1	228595_PM_at	0.706892790849046	-0.643998897587744	-0.1	0.579601549376175	0.699099076037797	0	0.934950037073793	0.127038126209324	0
ENSG00000108788	MLX	213708_PM_s_at	0.140583361893638	-2.15169219280975	-0.1	2.88234855648669e-05	-4.65648656517751	-0.2	5.46042508885026e-06	-5.2076532801431	-0.3
ENSG00000108797	CNTNAP1	219400_PM_at	0.382411123626076	-1.35148269897859	-0.1	0.218491091791955	-1.45198649937785	-0.1	0.815015881375188	-0.338761505446674	0
ENSG00000108798	ABI3	223615_PM_at	0.808155438489965	-0.432066230951084	0	0.465588937203418	0.899143811519019	0.1	0.977879307765742	-0.045696459532363	0
ENSG00000108799	EZH1	203249_PM_at	0.389753466950131	-1.33190428201061	-0.1	0.547262533387293	-0.752898153193666	0	0.56353530397742	0.762497203903279	0.1
ENSG00000108813	DLX4	208216_PM_at	0.568567283070365	-0.928184646167551	0	0.33035010904438	-1.16824562601718	0	0.795271199391671	-0.373020266850565	0
ENSG00000108819	PPP1R9B	225124_PM_at	0.97901780192884	-0.0564235235545868	0	0.051451429815522	2.22275738403263	0.1	0.023130113010351	2.64463447672248	0.2
ENSG00000108821	COL1A1	1556499_PM_s_at	0.141941267726903	2.14588506230672	0.6	0.00128477469604639	3.5904446019388	0.7	0.00525186559613258	3.21467823164769	1
ENSG00000108823	SGCA	210632_PM_s_at	0.273123857371934	-1.64754805221866	-0.2	0.468952533021928	-0.892378498768701	-0.1	0.935245644841294	-0.126361178065763	0
ENSG00000108826	MRPL27	224330_PM_s_at	0.0451661281765884	-2.83628243764604	-0.1	0.030364294699862	-2.45477678424402	-0.1	1.30439667194942e-05	-4.98811585429806	-0.3
ENSG00000108828	VAT1	208626_PM_s_at	0.836056323662214	-0.368007727309332	0	0.912366537150064	0.151775985216692	0	0.74885315267278	-0.449267236454961	-0.1
ENSG00000108829	LRRC59	222231_PM_s_at	0.00388553225682226	3.97644109520271	0.2	0.00316085386451647	3.30025267208689	0.2	0.829855141906325	0.312259564867477	0
ENSG00000108830	RND2	213467_PM_at	0.920537243423849	-0.191576439316172	0	0.0155926454174998	-2.72761783600462	-0.1	0.615490563746091	-0.67220775695994	0
ENSG00000108839	ALOX12	207206_PM_s_at	NA	0.752744826152753	0	0.230601555268987	-1.41776452786687	0	0.341942709244195	-1.19482353776527	0
ENSG00000108840	HDAC5	202455_PM_at	0.626141966238858	-0.80957648903575	-0.1	0.926344641897642	-0.128481288580643	0	0.396014501860654	-1.08179072413057	-0.1
ENSG00000108846	ABCC3	208161_PM_s_at	0.00135232702776039	4.38936799334498	0.7	4.57608096270553e-06	5.1129796587764	0.6	2.89106559890147e-05	4.78136195382742	0.9
ENSG00000108848	LUC7L3	208835_PM_s_at	0.344368154245735	1.44872227747908	0.2	0.00027802634221116	4.04711116920132	0.3	0.0443387979074454	2.3620296725656	0.3
ENSG00000108849	PPY	210670_PM_at	NA	0.0656035252912905	0	0.750418030632179	-0.415245945561349	0	0.681902209417686	-0.559389136911485	0
ENSG00000108852	MPP2	213270_PM_at	0.741757009349307	-0.573160218660204	0	0.00161401194491343	-3.51773774014121	-0.2	0.364889958615595	-1.14626012176231	-0.1
ENSG00000108854	SMURF2	205596_PM_s_at	0.00632500363891829	3.78509423815061	0.3	1.36775456469301e-06	5.39473825474585	0.3	0.000281483711464129	4.14815858081881	0.4
ENSG00000108861	DUSP3	201536_PM_at	0.595833696901941	0.871419872093457	0	0.0647082677714265	-2.11436692088358	-0.1	0.00249283811628255	-3.47020719264361	-0.2
ENSG00000108878	CACNG1	206612_PM_at	0.154326533280672	-2.0876418821814	-0.3	0.107673669566627	-1.86093524147294	-0.2	0.312078287963422	-1.2635187630325	-0.2
ENSG00000108883	EFTUD2	222398_PM_s_at	0.411369680024417	1.27848104798553	0.1	0.00769974836319562	2.98990747695998	0.1	0.0809166992264586	2.07441498388857	0.1
ENSG00000108924	HLF	204754_PM_at	0.97251908833432	0.0701995313673933	0	0.00944257080266901	-2.91631147532973	-0.3	0.0169247033526441	-2.77192989732455	-0.4
ENSG00000108932	SLC16A6	207038_PM_at	0.377206845542439	1.36604008450453	0.1	2.78583321839004e-05	4.6647450061941	0.3	0.0029761125278529	3.41111116574658	0.4
ENSG00000108946	PRKAR1A	200603_PM_at	0.414817802053246	-1.27047584488781	-0.1	0.177354125897352	-1.58206818800178	-0.1	0.182032253978945	-1.62300222569936	-0.1
ENSG00000108947	EFNB3	205031_PM_at	0.0168996062546846	3.33480039232288	0.2	0.00201814905524067	3.44725498546626	0.2	0.000250082174849216	4.18211693870597	0.3
ENSG00000108950	FAM20A	226804_PM_at	0.275046022566667	1.64102394264787	0.2	5.3447628418385e-06	5.07577820556202	0.6	4.89278163981729e-05	4.64082370390749	0.7
ENSG00000108953	YWHAE	213655_PM_at	0.0558007858012719	2.72288575063287	0.3	0.975718396526125	0.0424576802759085	0	0.956178145914742	0.0862575193886168	0
ENSG00000108960	MMD	203414_PM_at	0.00421354181671133	3.94852885599179	0.5	1.82142479939708e-16	9.64473973963662	0.8	1.88725013276927e-09	7.05801673106625	0.9
ENSG00000108961	RANGRF	218526_PM_s_at	0.167598883577737	-2.02883828961394	-0.1	0.140958626514052	-1.71361392139735	-0.1	0.0052867082305528	-3.21243703854007	-0.3
ENSG00000108984	MAP2K6	205698_PM_s_at	0.718887590609526	-0.617310875892778	-0.1	0.000899659962900623	-3.70076623338652	-0.3	0.021880380387771	-2.66757614195461	-0.3
ENSG00000109016	DHRS7B	220690_PM_s_at	0.391193502634041	1.32825488344688	0.1	0.0166930722966663	-2.70130739217612	-0.2	0.00149462848604589	-3.63825628675824	-0.4
ENSG00000109046	WSB1	210561_PM_s_at	0.827798652529957	0.386810124843678	0.1	0.210512285280662	1.47655627909232	0.1	0.366360925387822	1.14284169832681	0.2
ENSG00000109047	RCVRN	206203_PM_at	NA	0.0817959594046537	0	0.483792289492747	0.866520049920358	0	0.266897914283608	1.37475674824021	0
ENSG00000109061	MYH1	205951_PM_at	0.335453455434968	-1.47406267495513	-0.7	0.321981682775213	-1.18792760730961	-0.4	0.814795762691508	-0.339228402663674	-0.2
ENSG00000109062	SLC9A3R1	201349_PM_at	0.198042538393839	-1.9021536291138	-0.3	0.000495554532353582	-3.87756751882649	-0.5	4.5623174597948e-05	-4.65955009142867	-0.9
ENSG00000109063	MYH3	205940_PM_at	0.595895062836665	-0.870410236533707	-0.2	0.298130189971438	-1.24274726149342	-0.3	0.546502479970682	-0.791648153322791	-0.3
ENSG00000109065	NAT9	204382_PM_at	0.50969908480899	-1.05091240053715	-0.1	0.550641325099575	-0.746368430074034	0	0.749997371928884	0.447164565935809	0
ENSG00000109066	TMEM104	220097_PM_s_at	0.437234478159872	-1.21927998150296	-0.1	0.249127045256805	-1.36783787379176	-0.1	0.82232404135917	-0.326604956987549	0
ENSG00000109072	VTN	204534_PM_at	0.537401087800715	-0.993746648860855	-0.1	0.000532302870924893	-3.85616259935274	-0.3	0.0324140588934013	-2.50051997501595	-0.4
ENSG00000109079	TNFAIP1	201207_PM_at	0.00128148765900543	4.41078224789978	0.2	1.02855684760916e-07	5.96817942472758	0.3	0.000312599636101345	4.11742604540525	0.3
ENSG00000109083	IFT20	210312_PM_s_at	0.54105092377787	0.985450486503284	0	0.224319208119968	1.43491254993695	0	0.241497073165806	1.44358474947014	0.1
ENSG00000109084	TMEM97	212282_PM_at	0.974169084442101	-0.067436279858049	0	0.224595872848011	-1.4341524371027	-0.1	0.151149492674058	-1.73394739490698	-0.2
ENSG00000109089	CDR2L	213230_PM_at	0.073746167057246	2.56085896038813	0.2	0.00123817499169483	3.60218241098869	0.2	0.0130389664777749	2.87602840498715	0.3
ENSG00000109099	PMP22	210139_PM_s_at	0.30205178349567	1.56263023292631	0.2	4.73907416548694e-07	5.63376158466702	0.6	2.79251152201382e-05	4.79049930214172	0.8
ENSG00000109101	FOXN1	207683_PM_at	NA	-1.05663922146421	0	0.143742904018446	-1.7027546409337	-0.1	0.945461645840168	0.106394239339871	0
ENSG00000109103	UNC119	203271_PM_s_at	0.818745430132637	-0.409123846731182	0	0.719558988083673	-0.46652657184901	0	0.957836724347326	0.0830932343848161	0
ENSG00000109107	ALDOC	202022_PM_at	0.825378021014388	0.392457187873598	0	0.755428797091503	0.40722133743857	0	0.625722769396576	0.65404602862805	0.1
ENSG00000109111	SUPT6H	208420_PM_x_at	0.679275264960363	-0.701816337426697	-0.1	0.642709246949103	-0.591826235120243	0	0.716232101518227	-0.503686623691946	0
ENSG00000109113	RAB34	1555630_PM_a_at	0.0494209975270407	2.78702580464429	0.3	0.00012104198549141	4.27673843324624	0.4	0.411756356685159	1.04918581244937	0.2
ENSG00000109118	PHF12	231815_PM_at	0.670522231926176	0.720440803242933	0.1	0.000786820235797098	3.74106730492407	0.2	0.0423276107605684	2.38328814650565	0.2
ENSG00000109132	PHOX2B	207009_PM_at	NA	-1.46127655176789	-0.1	0.216277077369505	-1.45882749814146	0	0.465390580991809	-0.942912759623965	0
ENSG00000109133	TMEM33	225492_PM_at	0.712976210655636	0.629001386815196	0	2.8478884841558e-05	-4.65958212788088	-0.2	1.21470853444514e-06	-5.5811738071863	-0.4
ENSG00000109158	GABRA4	208463_PM_at	0.980165763376026	-0.0531182694838069	0	0.323456132672765	1.18456718709851	0.1	0.0790943975520132	2.08623984306896	0.1
ENSG00000109163	GNRHR	216341_PM_s_at	NA	-0.317647322135127	0	0.782206915345649	0.364629627630166	0	0.478283945356736	0.918164188968535	0
ENSG00000109171	SLAIN2	224844_PM_at	0.329991820142321	1.48918671516349	0.1	0.634797952447179	0.606093944558927	0	0.706119902538943	0.520632807900554	0.1
ENSG00000109180	OCIAD1	223011_PM_s_at	0.498512284773219	-1.07671440842273	-0.1	2.56790567168397e-05	-4.68504124791716	-0.2	0.00103568433594897	-3.75396194751358	-0.2
ENSG00000109182	CWH43	220723_PM_s_at	0.334092941271474	-1.47782426815807	-0.2	9.99798261692013e-07	-5.46702768010988	-0.5	8.86481982303108e-06	-5.08583763536858	-0.8
ENSG00000109184	DCUN1D4	212855_PM_at	0.744590001410326	-0.566601698517222	0	0.00171893965845063	-3.4980216957541	-0.2	0.00905267946382392	-3.01613193096979	-0.3
ENSG00000109189	USP46	203870_PM_at	0.6032475653926	0.856646844476486	0.1	0.00345134004594636	-3.27085290371007	-0.2	7.54313781398633e-05	-4.52220737760661	-0.4
ENSG00000109193	SULT1E1	219934_PM_s_at	0.91130265435508	-0.212132362826143	0	0.387711291193387	1.04827340916047	0	0.931769497258232	-0.133022114979102	0
ENSG00000109205	ODAM	220133_PM_at	0.264050101878319	-1.67839008213144	-0.1	0.00057895321485661	-3.83194476101433	-0.3	0.332766484280232	-1.21489213537348	-0.2
ENSG00000109208	SMR3A	214566_PM_at	0.0105010553494714	-3.56363071768503	-0.2	0.00714332844980072	-3.01682663944864	-0.1	0.264147218493361	-1.38162441282955	-0.1
ENSG00000109220	CHIC2	219492_PM_at	0.290885769193529	1.59190925523169	0.1	9.47724371820587e-05	4.3415323728181	0.3	0.050008395692798	2.30636718062307	0.2
ENSG00000109255	NMU	206023_PM_at	0.329622126860419	1.49020270969223	0.1	0.00596029642226732	3.08136982438343	0.3	0.0296485834714354	2.53995403098124	0.4
ENSG00000109265	CRACD	227230_PM_s_at	0.334461175359727	1.47680252124475	0.1	2.88173170591296e-05	4.65660578278828	0.3	0.00120340260037696	3.70694829197452	0.3
ENSG00000109272	PF4V1	207815_PM_at	0.978167737983097	0.0582162044059108	0	0.0100088583602905	2.89503237125188	0.2	7.30926168352591e-05	4.53053983041445	0.4
ENSG00000109320	NFKB1	209239_PM_at	0.0736006163202984	2.56232838547577	0.3	0.00262033270177159	3.36252892617202	0.3	0.548366448777356	0.788055067143832	0.1
ENSG00000109321	AREG	205239_PM_at	0.419395677947093	1.26042648266848	0.1	6.3221196670451e-07	5.57024234820773	0.3	2.78588140471881e-06	5.37800640484133	0.3
ENSG00000109323	MANBA	203778_PM_at	0.754879455840505	0.545337528611787	0	0.766832652288493	0.389612382173565	0	0.672672257137867	0.57525149103096	0
ENSG00000109332	UBE2D3	200668_PM_s_at	0.179591467768944	1.97585982560038	0.1	0.658285229301892	-0.564874523363778	0	0.305888187093245	-1.27874450410488	-0.1
ENSG00000109339	MAPK10	204813_PM_at	0.357575127551047	-1.41706696798413	-0.1	7.54278171562091e-06	-4.99099959536179	-0.3	0.000547469413128691	-3.95022544659412	-0.4
ENSG00000109381	ELF2	203822_PM_s_at	0.643678877633483	0.773171362289891	0.1	3.24884529942333e-05	4.62554121059744	0.2	0.00101341279197139	3.76042939670992	0.3
ENSG00000109390	NDUFC1	203478_PM_at	0.0440759316868708	-2.84730144262738	-0.1	1.6813145864014e-06	-5.34713467351868	-0.2	4.80191477228073e-06	-5.2413110144277	-0.3
ENSG00000109424	UCP1	221384_PM_at	NA	-0.464904844310154	0	0.0216993531804847	-2.59484804719207	-0.1	0.51500144010847	-0.848567781127765	0
ENSG00000109436	TBC1D9	212956_PM_at	0.00582131189794237	3.81458813561854	0.4	0.00277173823202569	3.34379303561399	0.3	0.0249383550142241	2.61307517528105	0.3
ENSG00000109445	ZNF330	209814_PM_at	0.863186829686153	-0.31517332771318	0	0.17116030917398	-1.60350175618597	-0.1	0.0876918830515483	-2.03403984336342	-0.2
ENSG00000109452	INPP4B	205376_PM_at	0.223200444905721	1.80873692250735	0.2	5.58142195552153e-08	6.09541484221591	0.5	5.29873898945294e-05	4.61877003029435	0.5
ENSG00000109458	GAB1	229114_PM_at	0.916392252347022	0.200835704729649	0	0.301776873595081	-1.23437089091993	-0.1	0.829855141906325	-0.312367475190655	0
ENSG00000109466	KLHL2	219157_PM_at	0.00698886221160141	3.74099946088852	0.2	0.0437752347564021	2.29609358154308	0.1	0.256321425505506	1.40290518745752	0.1
ENSG00000109471	IL2	207849_PM_at	NA	-0.281221703161119	0	0.723191591977404	0.459959545319995	0	0.112330703340267	1.90145775825161	0.1
ENSG00000109472	CPE	201117_PM_s_at	0.342925140679557	1.45360320919398	0.3	0.0130152003034788	2.79765055432331	0.4	0.0237935481702521	2.63316186397688	0.5
ENSG00000109475	RPL34	200026_PM_at	NA	-0.29701173837722	0	0.00712323324157193	3.01796423240902	0.1	0.000210519491549132	4.23148498031556	0.2
ENSG00000109501	WFS1	202908_PM_at	0.36697405982833	1.39327807877592	0.1	0.128327634836709	1.76588787732074	0.1	0.0330933177239016	2.49147075430788	0.2
ENSG00000109511	ANXA10	210143_PM_at	NA	0.994249280618766	0	0.344030394200966	1.13816450628146	0	0.969558392670743	-0.0601516811901794	0
ENSG00000109519	GRPEL1	212432_PM_at	0.0240785273894582	-3.16031474689765	-0.2	1.53176841902667e-10	-7.26128329954098	-0.5	1.221033913929e-12	-8.67273344798983	-0.9
ENSG00000109534	GAR1	219110_PM_at	0.954891878641085	-0.112207627980197	0	0.399836281171217	1.02421745591526	0	0.564337112581851	0.761309076639584	0.1
ENSG00000109572	CLCN3	201734_PM_at	0.0434979490783543	2.85625515868484	0.2	0.596981661921267	0.669038765061935	0	0.91659925085502	0.161369632948961	0
ENSG00000109576	AADAT	223593_PM_at	0.321402698801203	-1.51275606095918	-0.2	3.50599875662482e-08	-6.1931646337034	-0.5	1.06522794950299e-07	-6.15556172222782	-0.8
ENSG00000109586	GALNT7	218313_PM_s_at	0.00261154555569073	4.12738041835705	0.4	8.02632370600013e-09	6.49872603082858	0.5	5.31298221961853e-08	6.31391522202763	0.7
