Gene ID	Gene Name	Design Element	g2_g1.p-value	g2_g1.t-statistic	g2_g1.log2foldchange	g2_g3.p-value	g2_g3.t-statistic	g2_g3.log2foldchange
ENSG00000125945	ZNF436	226113_at	0.273597146272545	-1.58975439751238	-0.2	0.00022750081068092	-4.08935695309389	-0.3
ENSG00000125952	MAX	209332_s_at	0.229556943545758	-1.72192464701443	-0.1	0.504853954299056	-0.845641180042306	-0.1
ENSG00000125962	ARMCX5	219335_at	0.00536528997533444	-3.56698812937912	-0.3	7.38839245571123e-07	-5.47557823779828	-0.5
ENSG00000125965	GDF5	206614_at	0.124611365901679	2.11325554040186	0.1	0.377999396138391	1.08960463617243	0
ENSG00000125966	MMP24	213171_s_at	0.455832879667193	1.15894877968002	0.1	0.170201362032497	-1.63106873185101	-0.1
ENSG00000125967	NECAB3	223954_x_at	0.740348877220986	0.584394839758239	0	0.330659603114761	-1.19317280181041	0
ENSG00000125968	ID1	208937_s_at	8.29998649769088e-05	5.01664425679549	0.9	0.00242339668522275	3.39217961005451	0.5
ENSG00000125970	RALY	201271_s_at	0.140635930603077	-2.04022201494909	-0.2	0.0852639348917459	2.003334142001	0.2
ENSG00000125977	EIF2S2	208726_s_at	0.857968602526862	0.33921092440777	0	0.237738744115231	1.42335458480005	0.1
ENSG00000125991	ERGIC3	216032_s_at	0.779583916657282	-0.505010509177534	0	0.490530014890557	0.871598446675752	0.1
ENSG00000125995	ROMO1	224972_at	0.015951757948588	-3.12251014452387	-0.3	1.78764092259782e-06	-5.28071403806475	-0.4
ENSG00000125997	BPIFB9P	234507_at	NA	1.7300755806352	0.1	0.81412777257927	0.323493121491623	0
ENSG00000125998	FAM83C	1556793_a_at	0.0712349387928042	2.4191374604399	0.6	0.0303773509673909	-2.47477684814384	-0.7
ENSG00000125999	BPIFB1	226067_at	0.011606005759494	-3.25774404938107	-2.9	4.46430468060616e-05	-4.51696514505101	-2.3
ENSG00000126001	CEP250	209495_at	0.857423950036814	0.341313523010624	0	0.680923645151695	0.545170341670035	0
ENSG00000126003	PLAGL2	202925_s_at	0.290223868527205	-1.54565497871374	-0.2	0.878815863235825	0.216885945863124	0
ENSG00000126005	MMP24OS	78047_s_at	0.722027102470735	0.620242191271289	0	0.00250912973837419	-3.38112055621263	-0.2
ENSG00000126010	GRPR	207929_at	0.92198704126366	0.197951193017384	0	0.452517527627012	-0.94364941061314	0
ENSG00000126012	KDM5C	202383_at	0.0213952908848993	2.99542621517915	0.2	0.101131469715018	1.91700212944974	0.1
ENSG00000126016	AMOT	209521_s_at	0.328690526492307	-1.44680090465435	-0.1	2.27220782800494e-06	-5.22672604179908	-0.2
ENSG00000126062	TMEM115	216267_s_at	0.937826711289445	-0.159015575899993	0	0.913857266375633	0.158269011992611	0
ENSG00000126067	PSMB2	200039_s_at	1.45664739196551e-07	6.94137405990532	0.5	2.88531677473483e-26	12.8970654198348	1
ENSG00000126070	AGO3	219426_at	0.0942984545857661	2.27066824538956	0.3	1.46452044925414e-06	5.32538023843991	0.4
ENSG00000126088	UROD	208970_s_at	0.395388066650105	-1.28720592527429	-0.1	0.750748374548454	0.430569973899353	0
ENSG00000126091	ST3GAL3	1555181_a_at	5.71640185909003e-05	-5.13496886899679	-0.3	2.36760795497017e-12	-7.89268814871023	-0.3
ENSG00000126106	TMEM53	1554077_a_at	0.357738688147091	1.37493622024885	0.1	0.000507142035353062	3.86476692264555	0.2
ENSG00000126107	HECTD3	218632_at	0.806565008790052	0.447998038508436	0	0.183598168992722	-1.58573572214682	-0.1
ENSG00000126214	KLC1	213656_s_at	0.959904629754724	0.104515844948569	0	0.485959993464947	0.880615612687012	0.1
ENSG00000126215	XRCC3	216299_s_at	0.351278162024913	1.39215105755055	0.1	1.4124026224412e-05	4.80085785693913	0.3
ENSG00000126216	TUBGCP3	203690_at	0.937086378788236	0.162206822531162	0	0.918018514726294	-0.150546442348116	0
ENSG00000126217	MCF2L	212935_at	0.753973347947414	0.557010983255178	0.1	0.0142099628243525	-2.7772045860502	-0.4
ENSG00000126218	F10	205620_at	0.434867653621797	-1.20243998636825	-0.1	8.61728979968577e-14	-8.45569459895391	-0.5
ENSG00000126226	PCID2	219940_s_at	0.831351399092392	0.395191664113415	0	0.0190596590794951	2.66429005948193	0.2
ENSG00000126231	PROZ	208034_s_at	0.67863629832429	0.70971384058981	0	0.122022606439925	1.81735899248635	0.1
ENSG00000126233	SLURP1	214536_at	0.21845019523626	-1.75670671011743	-0.7	1.24196201932426e-14	-8.77795256456822	-3.4
ENSG00000126243	LRFN3	219346_at	0.540959815502587	0.986100504414183	0.1	0.968001897512713	-0.0585900359789554	0
ENSG00000126247	CAPNS1	200001_at	4.3664820803086e-08	-7.28880654375307	-0.8	1.08182623108659e-20	-10.9777988899838	-0.8
ENSG00000126249	PDCD2L	224467_s_at	0.151060530774199	1.99630622326417	0.1	5.97490228629311e-08	6.00472974879577	0.5
ENSG00000126254	RBM42	205740_s_at	0.773881381468874	-0.516223548139318	0	0.0283798803348744	2.5028866650875	0.2
ENSG00000126259	KIRREL2	223755_at	0.780198407350837	0.503908719383358	0	0.398053887941114	-1.04773627660881	0
ENSG00000126261	UBA2	229587_at	0.180522348709106	-1.88437592974778	-0.1	0.0878646141198102	1.98837591956602	0.1
ENSG00000126262	FFAR2	221345_at	0.383016645164108	1.3173414945556	0.2	0.0465062392434145	2.28986742787799	0.2
ENSG00000126264	HCST	223640_at	0.635526712150913	0.792876203631068	0.1	0.0653394556214549	2.13367376177912	0.2
ENSG00000126266	FFAR1	231761_at	0.530669905341446	1.00656469721002	0.1	0.772913902647995	-0.393841993421044	0
ENSG00000126267	COX6B1	201441_at	1.79011581877609e-05	-5.49545576892708	-0.5	5.17336655412149e-21	-11.0901860659559	-0.6
ENSG00000126337	KRT36	214576_at	0.709360418062066	0.648099215382587	0.1	0.927651516984197	-0.133928082086452	0
ENSG00000126351	THRA	35846_at	0.619680824515002	0.826005231358411	0.1	0.0555184830227775	-2.20926413842056	-0.1
ENSG00000126353	CCR7	206337_at	0.910619536480671	-0.22693872718648	-0.1	0.00600786547528849	3.09005457628561	0.8
ENSG00000126368	NR1D1	31637_s_at	0.0748729699414408	2.39387670317296	0.3	0.216917736030002	-1.48288986556117	-0.1
ENSG00000126391	FRMD8	227964_at	0.000102096576908251	4.94561484081344	0.7	2.88522215929466e-09	6.60580984336348	0.6
ENSG00000126432	PRDX5	1560587_s_at	7.07653201979117e-06	-5.77623509802885	-0.8	3.02533974176023e-12	-7.85106344707052	-0.7
ENSG00000126453	BCL2L12	233110_s_at	0.248115405245701	1.66418875246472	0.1	2.54660086540831e-12	7.88011268866343	0.6
ENSG00000126456	IRF3	202621_at	0.692779101884872	0.681993095096273	0.1	3.47427846111964e-06	5.13019340953834	0.3
ENSG00000126457	PRMT1	206445_s_at	0.499152952430332	-1.07042011461088	-0.1	7.90533043975281e-05	4.36998935176582	0.3
ENSG00000126458	RRAS	212647_at	0.985021630876199	0.0385864490834766	0	2.13098942404696e-11	7.50813149231559	0.7
ENSG00000126460	PRRG2	205617_at	0.196874410472864	-1.82698819082037	-0.2	1.19214386854805e-09	-6.77416135282941	-0.4
ENSG00000126461	SCAF1	225500_x_at	0.942742712572177	0.145310319307845	0	0.892650625152147	-0.193625301435822	0
ENSG00000126464	PRR12	226716_at	0.941641478577484	0.149127874961376	0	0.805966951396118	0.337383551116376	0
ENSG00000126467	TSKS	220544_at	0.14730128133941	2.01232908234965	0.1	0.222763211718333	1.46623968362426	0.1
ENSG00000126500	FLRT1	210414_at	0.60909487641137	0.847276293377148	0	0.371711060973702	-1.10425109154885	-0.1
ENSG00000126545	CSN1S1	208350_at	NA	-0.743983503749368	0	0.346275672653981	-1.15870234416786	-0.1
ENSG00000126549	STATH	206835_at	0.00143837753383123	-4.05061789928761	-3.5	1.67520197877073e-06	-5.29515965716967	-3
ENSG00000126550	HTN1	206639_x_at	0.416742642395604	-1.24100147436527	-0.3	0.0253439523588697	-2.54973465562809	-0.3
ENSG00000126561	STAT5A	203010_at	0.956128883841796	-0.112485435165123	0	0.479903924223666	0.892050576435419	0.1
ENSG00000126562	WNK4	229158_at	0.00370418127354145	-3.70954963104555	-0.7	3.39824249163519e-14	-8.61019334043027	-0.8
ENSG00000126581	BECN1	208946_s_at	0.391937733487746	-1.29489169649397	-0.1	0.00637139846475793	-3.06955681230863	-0.2
ENSG00000126583	PRKCG	236195_x_at	0.416849740004347	-1.2407886723194	-0.1	3.27665022375449e-06	-5.14391112635179	-0.2
ENSG00000126602	TRAP1	201391_at	0.140528127241272	-2.04063425477166	-0.2	0.0136522914405558	-2.79274578506465	-0.2
ENSG00000126603	GLIS2	223378_at	0.0101479965077819	3.31252555108925	0.4	2.74449582574888e-05	4.63903703332919	0.6
ENSG00000126653	NSRP1	223236_at	0.720895067159644	0.622163436834406	0	0.389947015079404	-1.06485774908952	0
ENSG00000126698	DNAJC8	205545_x_at	0.240829457898539	1.68571585917389	0.1	8.99829952475513e-08	5.92126448934326	0.3
ENSG00000126705	AHDC1	205002_at	0.261084887087776	-1.62597373501872	-0.2	5.40775028075997e-07	-5.54293422894889	-0.5
ENSG00000126733	DACH2	239738_at	0.390856220835127	-1.29792809427397	-0.1	0.0111094507387424	-2.87022227350484	-0.1
ENSG00000126746	ZNF384	212369_at	NA	3.09282975504824	0.1	1.86274357964843e-06	5.27145691794996	0.2
ENSG00000126749	EMG1	209233_at	0.940330191015673	-0.152493908415438	0	0.000355884520588279	3.96498554753927	0.3
ENSG00000126752	SSX1	206627_s_at	NA	0.180209426045825	0	0.44313695222872	0.961508448644992	0
ENSG00000126756	UXT	218495_at	2.48192684590777e-05	-5.392328030105	-0.4	1.8215941706545e-07	-5.77339092572837	-0.4
ENSG00000126767	ELK1	203617_x_at	0.312037592221421	1.48953504364521	0.1	7.53707286390647e-07	5.47120339059574	0.3
ENSG00000126768	TIMM17B	203342_at	0.589635762268647	-0.885346156831538	-0.1	0.914957995867558	-0.156113453157865	0
ENSG00000126773	PCNX4	219972_s_at	0.970825919597276	0.0748414876752611	0	1.93805997818018e-07	5.76031617815908	0.5
ENSG00000126775	ATG14	204568_at	0.397008004800618	-1.28343021612861	-0.1	0.640998698308552	-0.610828731077136	0
ENSG00000126777	KTN1	200915_x_at	0.541039064764417	0.985480816510977	0.1	2.28245251848944e-06	5.22573112721609	0.4
ENSG00000126778	SIX1	228347_at	0.697784890208166	0.671412908998844	0.3	0.00142352668890139	3.55869519002047	0.8
ENSG00000126785	RHOJ	235489_at	0.371284458835356	1.34327616632883	0.3	0.124707610643081	-1.80543369947519	-0.3
ENSG00000126787	DLGAP5	203764_at	0.893944608963085	-0.263071134355037	-0.1	6.19795597156615e-06	4.99552124573792	0.8
ENSG00000126790	L3HYPDH	227699_at	0.10300761573245	2.22271562324474	0.2	3.89618227565790e-09	6.5479022398111	0.8
ENSG00000126803	HSPA2	211538_s_at	0.000430292176745225	4.47277111618308	0.9	8.9008888952011e-06	4.91087607292646	1
ENSG00000126804	ZBTB1	213376_at	0.932995732124248	-0.170086700471548	0	8.3333441576447e-06	4.92582728520013	0.4
ENSG00000126814	TRMT5	227653_at	0.0781094735352228	2.37217281802308	0.2	1.27947593037951e-07	5.84853561776476	0.7
ENSG00000126821	SGPP1	223391_at	0.83307883151401	0.391504079793217	0.1	1.77509546796077e-09	6.69846807473052	0.9
ENSG00000126822	PLEKHG3	212823_s_at	0.387430359558759	1.30640430781305	0.1	9.93096401685594e-06	4.8851241405736	0.4
ENSG00000126838	PZP	207330_at	0.87014104028211	-0.312477546435144	0	0.198249039396371	-1.53841673415718	-0.1
ENSG00000126856	PRDM7	224228_s_at	NA	0.961954698544389	0	0.0057293883097148	3.10600782580289	0.1
ENSG00000126858	RHOT1	218323_at	0.0397674860109295	-2.71231981007294	-0.3	2.1596546201742e-09	-6.66082099228754	-0.4
ENSG00000126860	EVI2A	204774_at	0.592453207254267	0.879032179461125	0.3	5.91029922066878e-05	4.44507916013643	0.8
ENSG00000126861	OMG	207093_s_at	0.83938877317824	-0.379835955474681	0	0.760980629475199	-0.413271714006492	0
ENSG00000126870	DYNC2I1	219251_s_at	0.828053830138255	-0.401829982383466	0	0.00370466883330142	-3.25399459779451	-0.2
ENSG00000126878	AIF1L	223075_s_at	2.73370011691808e-06	-6.07038137101278	-1.6	7.7452271463178e-27	-13.0945823269288	-2.5
ENSG00000126882	FAM78A	227002_at	0.99437295030286	-0.0154659330527751	0	0.0726233468228267	2.08360948851453	0.3
ENSG00000126883	NUP214	202155_s_at	0.00465672623901134	-3.62248304478956	-0.3	0.00226049903358196	-3.41427992012813	-0.2
ENSG00000126890	CTAG2	207337_at	0.20098402299718	1.81344853480868	0.1	0.365746688884337	1.11653134400532	0.1
ENSG00000126895	AVPR2	208111_at	0.999736966463508	0.000779419063521885	0	0.0410984020900547	-2.34497419627508	-0.1
ENSG00000126903	SLC10A3	204928_s_at	0.109874469540007	2.1853322144674	0.2	0.000559479859484374	3.83648239405109	0.3
ENSG00000126934	MAP2K2	202424_at	0.81759711529264	-0.42352123522882	0	0.00781412050422479	-2.99831784701323	-0.2
ENSG00000126945	HNRNPH2	201132_at	0.33717347296873	-1.42659355460593	-0.1	0.0988703056386427	-1.92899790300526	-0.1
ENSG00000126947	ARMCX1	218694_at	0.721165438974906	0.621683107314494	0.1	0.779350458900597	-0.382556842939667	-0.1
ENSG00000126950	TMEM35A	219685_at	0.460760378458566	1.14810120540323	0.1	0.0561212655561288	-2.20427594723717	-0.1
ENSG00000126952	NXF5	234648_s_at	0.94098920505022	-0.150960366936042	0	0.354367071193427	-1.14121220115201	0
ENSG00000126953	TIMM8A	205217_at	0.712236014837349	0.641558471776114	0.1	0.365075560811863	-1.1180192465817	-0.1
ENSG00000126970	ZC4H2	220040_x_at	0.56570255097776	-0.936229141929296	-0.1	0.000108327769467284	-4.28698615354361	-0.2
ENSG00000127022	CANX	200068_s_at	0.963307931956428	0.0957041323456886	0	0.0512088299232159	2.24619352468036	0.1
ENSG00000127054	INTS11	232437_at	0.819881343791147	0.418992034287407	0	0.894547182271068	-0.19068249786822	0
ENSG00000127074	RGS13	210258_at	0.296559549574296	-1.52905870500925	-0.8	0.00653977369936355	-3.06047754896852	-0.7
ENSG00000127080	IPPK	219092_s_at	0.0207866491831185	3.00809791604294	0.4	0.335733189602641	1.18163896829958	0.1
ENSG00000127083	OMD	205907_s_at	0.0883990580713879	2.30618670504702	0.6	0.0989379076868128	-1.92851100856854	-0.5
ENSG00000127084	FGD3	227811_at	0.472486005069274	1.12456003579333	0.3	0.361059949122083	1.12644511519786	0.1
ENSG00000127124	HIVEP3	220042_x_at	0.750173497356526	-0.564888225089309	0	0.252495499932075	1.38390525960614	0.1
ENSG00000127125	PPCS	218341_at	0.376951131071955	-1.33068634674034	-0.1	4.47379515978278e-07	-5.58335091680464	-0.3
ENSG00000127129	EDN2	206758_at	0.720128164590609	0.623996740441968	0.1	0.168923440109684	1.63528222903324	0.2
ENSG00000127152	BCL11B	222895_s_at	0.000251304901833292	4.65276706061445	1.1	1.05038233907572e-06	5.39898220378294	0.8
ENSG00000127184	COX7C	201134_x_at	2.59164455434274e-07	-6.76177784297327	-0.4	2.33834228418899e-20	-10.8587226302245	-0.6
ENSG00000127191	TRAF2	204413_at	0.599202932532748	-0.864575630788363	-0.1	0.254904498287652	1.37729141681935	0.1
ENSG00000127220	ABHD8	219101_x_at	0.662196339305569	0.742336815088716	0	0.498198268597128	0.857881241748482	0
ENSG00000127241	MASP1	232224_at	0.000497690612445555	4.42518181307776	0.7	0.0319252104498758	2.45354136973255	0.4
ENSG00000127249	ATP13A4	1557136_at	0.000504714091067182	-4.41925800704081	-1.1	4.32612777171548e-22	-11.467952520689	-2.4
ENSG00000127252	PLAAT1	219983_at	0.549116072449032	-0.969205525789368	-0.3	4.165527452478e-13	-8.189661896603	-1.8
ENSG00000127311	HELB	1552788_a_at	0.810116683003787	-0.439522484605019	0	0.167146459716155	1.64166472957761	0.1
ENSG00000127318	IL22	221165_s_at	0.870812317566627	0.310879682531948	0	0.0382233653358682	-2.37682524652886	-0.2
ENSG00000127324	TSPAN8	203824_at	0.0402979624194766	-2.70498879703693	-1.5	1.9936513610331e-08	-6.22600925593478	-2.2
ENSG00000127325	BEST3	237003_at	0.994129210070115	-0.0170336990985121	0	0.886135018805425	-0.204354219652755	0
ENSG00000127328	RAB3IP	238853_at	0.691151340602619	0.6852286485531	0.1	0.0155279929775359	2.74343542049032	0.3
ENSG00000127329	PTPRB	230250_at	0.848441861348926	0.359150898803609	0.1	3.78380727192948e-06	-5.11003751300868	-0.7
ENSG00000127334	DYRK2	202971_s_at	0.0552120305164904	-2.55083830700568	-0.4	0.0648134713783042	-2.13754245979498	-0.2
ENSG00000127337	YEATS4	218911_at	9.88519643059102e-06	-5.67535363991589	-0.8	0.000213281810810034	-4.10676682459168	-0.4
ENSG00000127362	TAS2R3	221456_at	0.941960951465249	-0.147242658254742	0	0.22195331665145	-1.46835936465098	-0.1
ENSG00000127364	TAS2R4	221392_at	NA	1.63814069160633	0.1	0.0246511073662275	-2.56103960456039	-0.1
ENSG00000127366	TAS2R5	231757_at	0.528932852788935	1.01003507697122	0.1	0.538271242736778	0.78621377322577	0
ENSG00000127377	CRYGN	1553082_at	0.52369306909566	-1.02063962872789	-0.1	0.613425044256633	-0.657358137427038	0
ENSG00000127399	LRRC61	218907_s_at	0.0381994804565934	2.73225705824503	0.2	0.207993554380864	1.50923526630388	0.1
ENSG00000127412	TRPV5	208267_at	0.941084588517408	-0.150659520330634	0	0.808458362080887	-0.333521210661484	0
ENSG00000127415	IDUA	205059_s_at	0.588495841460988	-0.887923873662779	-0.1	0.808579980069479	-0.333145227259687	0
ENSG00000127418	FGFRL1	223321_s_at	0.81759711529264	0.423729553063097	0	0.120238714211352	1.82524256723442	0.1
ENSG00000127419	TMEM175	223462_at	0.555413018127648	-0.957106493387908	-0.1	0.235832407935878	-1.42857837999055	-0.1
ENSG00000127423	AUNIP	220011_at	0.0698277399103874	2.42892134266978	0.2	8.04207320368073e-10	6.8484051439334	0.6
ENSG00000127445	PIN1	202927_at	0.954705164862493	-0.116109343692719	0	0.28437204070037	1.302586950467	0.1
ENSG00000127452	FBXL12	220127_s_at	0.274014102890288	1.58858603158425	0.1	0.000256176363001611	4.05592618356619	0.2
ENSG00000127463	EMC1	212396_s_at	0.00119824240536371	4.11768303990768	0.3	1.17050614345339e-18	10.2532895168919	0.8
ENSG00000127472	PLA2G5	206178_at	0.57476723853065	0.916252176247567	0	0.778354851771372	-0.384212805237248	0
ENSG00000127481	UBR4	215636_at	0.592455137958836	-0.878892915808625	-0.1	0.975897832873939	0.04374945880814	0
ENSG00000127483	HP1BP3	224591_at	0.5025278252027	1.06389354721534	0.1	0.00943368667719717	2.93066919382798	0.2
ENSG00000127507	ADGRE2	207610_s_at	0.286072685616276	1.55673871452337	0.3	4.87774409194861e-14	8.5505126533533	1.4
ENSG00000127511	SIN3B	39705_at	0.241239576471622	1.68421687277818	0.1	7.38157281685813e-06	4.95480756266629	0.2
ENSG00000127515	OR7A10	217316_at	NA	-0.543908976237257	0	0.332389174535589	-1.18913030083884	0
ENSG00000127526	SLC35E1	220796_x_at	0.63874120863279	0.78636246557724	0.1	0.388202162432826	1.06860710995716	0.1
ENSG00000127527	EPS15L1	221056_x_at	0.691508698786132	0.684613034483782	0	0.0576972887705108	-2.19197269957804	-0.1
ENSG00000127528	KLF2	219371_s_at	0.383016645164108	-1.31733053800037	-0.3	0.0236841222701972	-2.57740185591937	-0.3
ENSG00000127529	OR7C2	208507_at	0.758318094838778	0.547279914493977	0	0.979982323163451	0.0367724439400255	0
ENSG00000127530	OR7C1	216690_at	0.213777768245275	1.77143240459647	0.1	0.152247351315698	-1.69530167905244	-0.1
ENSG00000127540	UQCR11	223613_at	0.901358192731354	-0.246168940913714	0	0.0118798813515729	-2.84529793908075	-0.1
ENSG00000127554	GFER	204660_at	0.0670446538726913	2.45020031356582	0.2	0.87443617864621	0.223934602574135	0
ENSG00000127561	SYNGR3	205691_at	0.851399266082486	0.353576439447226	0	0.0477797499718579	2.27773068833135	0.4
ENSG00000127564	PKMYT1	204267_x_at	0.36950546448048	1.34799921374585	0.1	3.87026039316507e-06	5.10502371587968	0.3
ENSG00000127578	WFIKKN1	1552811_at	0.479872047193974	1.10989125058858	0.1	0.478786895464506	0.894226858270411	0
ENSG00000127580	WDR24	223293_at	0.182583208911461	1.87720049214537	0.2	0.000185819861228632	4.14426646723892	0.3
ENSG00000127585	FBXL16	227641_at	0.000515554143488723	-4.41264780027814	-0.7	3.15869905195025e-20	-10.8120418856231	-1.5
ENSG00000127586	CHTF18	226569_s_at	0.592053714027301	0.880493006781632	0.1	0.000262452867715549	4.04912981940879	0.3
ENSG00000127588	GNG13	220806_x_at	NA	1.33578256645436	0.1	0.882520095940216	-0.210542871530274	0
ENSG00000127603	MACF1	208634_s_at	2.93302371307534e-10	8.78029819646878	0.8	8.51403413181837e-21	11.0141008447703	0.8
ENSG00000127616	SMARCA4	208794_s_at	0.000729133084322847	-4.29344063733244	-0.5	4.27222306110563e-10	-6.96559461003295	-0.5
ENSG00000127663	KDM4B	212492_s_at	0.0729535059455573	-2.40683832939127	-0.2	0.000509291846702783	-3.86345032411671	-0.3
ENSG00000127666	TICAM1	213191_at	1.95071915102021e-07	-6.85131593512512	-1	1.25732385278709e-13	-8.39121790103161	-0.8
ENSG00000127720	METTL25	229018_at	0.0453728195117523	-2.64862984079626	-0.3	1.56359168329921e-08	-6.27479369675156	-0.4
ENSG00000127743	IL17B	220273_at	0.445119033062029	1.17946026814684	0.1	0.254525721943001	1.37841971100281	0.1
ENSG00000127774	EMC6	221255_s_at	0.59459950727504	-0.873658109365393	-0.1	0.0912468493692366	1.96967871346922	0.1
ENSG00000127804	METTL16	226744_at	0.438098324262125	1.19504616779209	0.1	0.177922967744835	-1.60483380260835	-0.1
ENSG00000127824	TUBA4A	212242_at	1.2698127799191e-05	5.59993780372296	0.8	0.00272726805039328	3.35398675352005	0.5
ENSG00000127831	VIL1	228912_at	0.211351026159876	1.78022347395263	0.1	0.606664602867002	-0.669253647716803	0
ENSG00000127837	AAMP	201511_at	0.403597085468578	-1.26881524642423	-0.1	0.237185311352043	-1.42483660596769	-0.1
ENSG00000127838	PNKD	225298_at	0.000394505078069641	-4.50037911412676	-0.4	5.96380384843922e-12	-7.73283655744885	-0.5
ENSG00000127863	TNFRSF19	227812_at	0.326643817893526	1.45169346803653	0.4	0.210857021662365	-1.50043652494056	-0.3
ENSG00000127870	RNF6	203403_s_at	0.130304873157337	-2.08645694853327	-0.2	0.154722703671397	-1.68567512418276	-0.1
ENSG00000127884	ECHS1	201135_at	2.08319398482167e-05	-5.44753532399488	-0.5	2.20296520690485e-14	-8.6819083806283	-0.6
ENSG00000127903	ZNF835	215826_x_at	0.991956776122291	-0.022548430483389	0	0.33924410962738	-1.17392634668325	0
ENSG00000127914	AKAP9	210962_s_at	4.31675609072614e-07	-6.61655953434445	-0.5	3.21736311956282e-17	-9.73519515078907	-0.7
ENSG00000127920	GNG11	204115_at	0.55262845338977	0.962033169708	0.2	0.0114990434913231	-2.85729346263488	-0.4
ENSG00000127922	SEM1	202276_at	0.003462328837856	3.73489827102933	0.3	0.000630321950265409	3.80133549753459	0.2
ENSG00000127928	GNGT1	207166_at	NA	1.34087960157106	0.1	0.0210607591554276	2.62420594483041	0.1
ENSG00000127946	HIP1	226364_at	1.03647615887117e-07	7.04102881968268	0.7	4.05493106974391e-13	8.19465924488457	0.8
ENSG00000127947	PTPN12	202006_at	0.0515383999255863	2.58509018388437	0.3	7.76491529171985e-09	6.41382919885343	0.7
ENSG00000127948	POR	208928_at	0.425433198129646	-1.22317265295387	-0.2	0.159606322702182	-1.66807308556529	-0.1
ENSG00000127951	FGL2	227265_at	0.733771889451957	-0.596931927866409	-0.1	0.0062470229517446	-3.07632484164816	-0.5
ENSG00000127952	STYXL1	218321_x_at	0.618554284365952	-0.829011693064069	-0.1	0.117703098479624	-1.83684094244369	-0.2
ENSG00000127954	STEAP4	225987_at	0.238003616648008	1.69420598526834	0.4	0.0192263453142152	-2.66092140760943	-0.7
ENSG00000127955	GNAI1	227692_at	5.06639720744699e-06	5.87961679671345	0.9	0.000336193786389722	3.98076076697676	0.5
ENSG00000127957	PMS2P3	216525_x_at	0.467326726651198	-1.13480020014192	-0.1	0.320966676712673	-1.21546563076242	-0.1
ENSG00000127980	PEX1	215023_s_at	0.288971622998762	-1.54880500422598	-0.2	2.85953748992978e-06	-5.174935543162	-0.4
ENSG00000127990	SGCE	204688_at	0.971989803460631	-0.0719490536186277	0	0.365954532970812	1.11604172331922	0.2
ENSG00000127993	RBM48	221596_s_at	0.362290506705826	-1.36506748888134	-0.2	0.723410143631593	0.47326532273504	0
ENSG00000127995	CASD1	219342_at	0.308708097830942	-1.49877711946869	-0.2	0.129433059566142	1.78499125987462	0.2
ENSG00000128000	ZNF780B	242969_at	0.625965194711022	-0.811913542271775	-0.1	0.027823369940334	-2.51125324963973	-0.1
ENSG00000128011	LRFN1	232486_at	0.499036689268174	1.07078559186594	0.1	0.288602327298017	1.2918107875595	0.1
ENSG00000128016	ZFP36	201531_at	0.860783701748843	-0.333733643743158	-0.1	0.868485744245083	-0.234507701584698	0
ENSG00000128040	SPINK2	206310_at	0.29114534413233	1.542914517182	0.2	0.622528302778185	0.641960734948773	0
ENSG00000128045	RASL11B	234102_at	0.706997464845638	0.653581393991087	0	0.33200045831191	1.19022973669527	0
ENSG00000128050	PAICS	201013_s_at	0.693598436532424	0.679706048616001	0.1	0.000156847078729501	4.18983555485839	0.4
ENSG00000128052	KDR	203934_at	0.497982863586852	1.0728691359881	0.2	0.166559786809005	-1.64384772185877	-0.2
ENSG00000128059	PPAT	209434_s_at	0.0245610629621047	2.93467818590805	0.2	1.9876365709187e-09	6.67674855087064	0.6
ENSG00000128159	TUBGCP6	225758_s_at	0.884008712178096	0.283043234892458	0	0.601391142393759	0.678113169627402	0.1
ENSG00000128165	ADM2	220538_at	0.592053714027301	-0.880341584373487	-0.1	0.459801438184378	-0.930095749252932	0
ENSG00000128191	DGCR8	64474_g_at	0.579337298847513	0.906636276745176	0.1	0.237185311352043	1.42472702505649	0.1
ENSG00000128203	ASPHD2	227014_at	0.865437247245352	0.323622948194201	0.1	1.43278470427772e-05	4.79752302685311	0.6
ENSG00000128218	VPREB3	220068_at	0.234748425122014	-1.70463851160462	-0.6	0.0161219871802717	-2.72913169813908	-0.4
ENSG00000128228	SDF2L1	218681_s_at	0.4926438834284	-1.08325300124391	-0.1	0.0297541629219062	2.48334483137322	0.2
ENSG00000128242	GAL3ST1	205670_at	0.245284692017015	-1.67206142884738	-0.1	0.207574854977564	-1.51040117178484	-0.1
ENSG00000128245	YWHAH	201020_at	9.27992653302113e-05	4.97704306819571	0.5	1.62457675610094e-26	12.9841224313541	1.1
ENSG00000128250	RFPL1	207934_at	0.0219176848344597	2.98440429380697	0.2	0.35844833142782	1.13189471436548	0
ENSG00000128253	RFPL2	207227_x_at	0.0485504722599209	2.61471800498903	0.2	0.285056793329843	-1.30063036000016	-0.1
ENSG00000128254	C22orf24	207701_at	0.336591334346214	1.42791253022841	0.1	0.186384056145589	1.57659182324611	0.1
ENSG00000128266	GNAZ	204993_at	0.365856356004392	-1.35647981492927	-0.1	0.19257373050926	-1.55677337774366	-0.1
ENSG00000128268	MGAT3	209764_at	0.845220406754129	0.365987623035399	0	0.680058132853175	0.546506589186997	0
ENSG00000128274	A4GALT	219488_at	0.685611997528983	-0.695449155504462	-0.1	0.29560498793059	-1.27465622778052	-0.1
