Gene ID	Gene Name	g1_g2.p-value	g1_g2.log2foldchange
ENSG00000145817	YIPF5	0.00166824493412078	-0.2
ENSG00000145819	ARHGAP26	0.140022336186227	0.3
ENSG00000145824	CXCL14	0.981762395360804	0
ENSG00000145826	LECT2	NA	0
ENSG00000145832	SLC25A48	NA	0.3
ENSG00000145833	DDX46	0.122174983001859	-0.1
ENSG00000145835	CDKN2AIPNLP2	NA	-0.4
ENSG00000145839	IL9	NA	0
ENSG00000145850	TIMD4	0.612074268747167	0.1
ENSG00000145860	RNF145	0.395669196331765	0.1
ENSG00000145861	C1QTNF2	NA	0
ENSG00000145863	GABRA6	NA	0
ENSG00000145864	GABRB2	0.614149253620074	-0.3
ENSG00000145868	FBXO38	0.0902794510412616	0.3
ENSG00000145879	SPINK7	0.0907323297726621	0.8
ENSG00000145882	PCYOX1L	0.0093072947568523	-0.3
ENSG00000145888	GLRA1	0.857909293168725	0.1
ENSG00000145901	TNIP1	0.413310305127261	0.2
ENSG00000145907	G3BP1	0.00272026192724401	-0.2
ENSG00000145908	ZNF300	0.484688988551293	-0.2
ENSG00000145911	N4BP3	0.197370092776334	-0.3
ENSG00000145912	NHP2	0.348677109556374	-0.1
ENSG00000145916	RMND5B	0.738849703467237	0
ENSG00000145919	BOD1	0.309883477262391	-0.1
ENSG00000145920	CPLX2	0.136483243804603	-0.5
ENSG00000145934	TENM2	NA	0.3
ENSG00000145936	KCNMB1	0.818891697426712	0
ENSG00000145945	FAM50B	0.0999875755650637	-0.2
ENSG00000145949	MYLK4	0.0783239856259425	-0.3
ENSG00000145975	FAM217A	0.301402150697218	0.4
ENSG00000145979	TBC1D7	0.00740210033837309	0.3
ENSG00000145982	FARS2	0.75824536601268	0
ENSG00000145990	GFOD1	0.274350404238728	-0.2
ENSG00000145996	CDKAL1	0.286248167099335	-0.1
ENSG00000146001	PCDHB18P	NA	-0.1
ENSG00000146005	PSD2	0.95962835953056	0
ENSG00000146006	LRRTM2	0.868438670531553	0.1
ENSG00000146007	ZMAT2	7.275224548557e-06	0.5
ENSG00000146013	GFRA3	0.188289891702159	0.6
ENSG00000146021	KLHL3	0.0252334371294577	-0.4
ENSG00000146038	DCDC2	0.378208425545552	-0.4
ENSG00000146039	SLC17A4	NA	0
ENSG00000146047	H2BC1	NA	0
ENSG00000146049	KAAG1	NA	0
ENSG00000146054	TRIM7	0.337670182977106	0.2
ENSG00000146063	TRIM41	0.880560997132772	0
ENSG00000146066	HIGD2A	0.986217670762708	0
ENSG00000146067	FAM193B	0.0862655100030777	0.2
ENSG00000146070	PLA2G7	0.930324838448548	0
ENSG00000146072	TNFRSF21	3.53940063007839e-08	-1.1
ENSG00000146083	RNF44	0.00023261204675199	-0.4
ENSG00000146085	MMUT	0.230693311829342	0.1
ENSG00000146090	RASGEF1C	0.828957949223978	0.1
ENSG00000146094	DOK3	0.261745275162433	0.3
ENSG00000146109	ABT1	0.977725225898691	0
ENSG00000146112	PPP1R18	0.586878317373234	0.1
ENSG00000146122	DAAM2	0.0002045534280786	1.6
ENSG00000146143	PRIM2	0.920048694643943	0
ENSG00000146147	MLIP	NA	0
ENSG00000146151	HMGCLL1	NA	0
ENSG00000146166	LGSN	0.049260675226462	0.8
ENSG00000146192	FGD2	0.0351352566891006	0.2
ENSG00000146197	SCUBE3	5.80800882517596e-06	0.7
ENSG00000146205	ANO7	0.707375314424547	0.1
ENSG00000146215	CRIP3	0.287997802455214	-0.2
ENSG00000146216	TTBK1	0.229522497882405	0.5
ENSG00000146221	TCTE1	0.899060235092009	0.1
ENSG00000146223	RPL7L1	0.847416761695212	0
ENSG00000146232	NFKBIE	0.337165122383421	0.1
ENSG00000146233	CYP39A1	NA	0
ENSG00000146242	TPBG	0.00145225058041645	-1
ENSG00000146243	IRAK1BP1	0.654001929834107	-0.1
ENSG00000146247	PHIP	0.0594288158746388	0.3
ENSG00000146250	PRSS35	0.00152701718249015	-1.3
ENSG00000146263	MMS22L	0.863719097239983	0
ENSG00000146267	FAXC	0.0227371910087599	1
ENSG00000146276	GABRR1	0.413820149010798	0.4
ENSG00000146278	PNRC1	0.341801018419595	-0.2
ENSG00000146281	PM20D2	0.687628607715224	-0.1
ENSG00000146282	RARS2	0.0173661283657252	0.2
ENSG00000146285	SCML4	0.229828243440158	0.1
ENSG00000146350	TBC1D32	0.97450897529494	0
ENSG00000146352	CLVS2	NA	0
ENSG00000146360	GPR6	NA	0.2
ENSG00000146373	RNF217	0.574247401270548	0.1
ENSG00000146374	RSPO3	NA	0.2
ENSG00000146376	ARHGAP18	0.000865514105044451	0.4
ENSG00000146378	TAAR2	NA	0
ENSG00000146383	TAAR6	NA	0
ENSG00000146385	TAAR8	NA	0
ENSG00000146386	ABRACL	0.115190652030209	0.2
ENSG00000146399	TAAR1	NA	0.1
ENSG00000146409	SLC18B1	0.680188621931175	-0.1
ENSG00000146410	MTFR2	0.0256653183013827	0.3
ENSG00000146411	SLC2A12	0.0282311330459405	0.7
ENSG00000146414	SHPRH	0.730315311105034	-0.1
ENSG00000146416	AIG1	0.484688988551293	0.1
ENSG00000146425	DYNLT1	1.0896953373401e-07	0.9
ENSG00000146426	TIAM2	0.673053723407259	-0.1
ENSG00000146433	TMEM181	0.795160294281523	0
ENSG00000146453	PNLDC1	0.647555116082346	0.2
ENSG00000146457	WTAP	0.134812431691768	0.1
ENSG00000146463	ZMYM4	0.478837849331474	-0.1
ENSG00000146469	VIP	0.0933980895813998	-0.7
ENSG00000146476	ARMT1	0.00262275337341065	0.4
ENSG00000146477	SLC22A3	0.518478448663934	-0.2
ENSG00000146521	LINC01558	NA	0
ENSG00000146530	VWDE	0.914670107118577	0.1
ENSG00000146535	GNA12	0.0209651730682901	-0.3
ENSG00000146540	C7orf50	0.049260675226462	0.3
ENSG00000146555	SDK1	0.960004017779654	0
ENSG00000146556	WASH2P	0.111065582804433	0.2
ENSG00000146574	CCZ1B	0.138460067103818	0.2
ENSG00000146576	C7orf26	0.093801572091462	-0.1
ENSG00000146587	RBAK	0.741858439073277	-0.1
ENSG00000146592	CREB5	0.0737671549280506	0.4
ENSG00000146618	FERD3L	NA	0
ENSG00000146648	EGFR	NA	-0.1
ENSG00000146666	LINC00525	0.434112824263703	-0.4
ENSG00000146670	CDCA5	3.61382790412383e-05	1.1
ENSG00000146674	IGFBP3	0.321340164676475	-0.3
ENSG00000146676	PURB	0.226467938645174	0.2
ENSG00000146677	RPL32P18	0.979089848507146	0
ENSG00000146678	IGFBP1	NA	0
ENSG00000146700	SSC4D	0.0212709238980083	0.5
ENSG00000146701	MDH2	0.00584007612081314	-0.3
ENSG00000146707	POMZP3	0.299448352214762	-0.2
ENSG00000146722		0.613009589169997	0.2
ENSG00000146729	NIPSNAP2	0.989719681429143	0
ENSG00000146731	CCT6A	0.135160540781965	-0.1
ENSG00000146733	PSPH	0.798012315773046	0
ENSG00000146755	TRIM50	0.148269166886336	0.5
ENSG00000146757	ZNF92	0.445954495206327	0.2
ENSG00000146776	ATXN7L1	0.061837632542108	0.1
ENSG00000146802	TMEM168	0.239909776918454	-0.2
ENSG00000146809	ASB15	0.716860287347563	0.2
ENSG00000146826	TRAPPC14	0.505787356868543	0.1
ENSG00000146828	SLC12A9	0.197230409279789	0.2
ENSG00000146830	GIGYF1	0.179725098325504	0.1
ENSG00000146833	TRIM4	0.000829962351905153	-0.2
ENSG00000146834	MEPCE	0.21574069382608	-0.1
ENSG00000146839	ZAN	0.959056042364968	0
ENSG00000146842	TMEM209	0.0919596341609877	-0.2
ENSG00000146856	AGBL3	0.992628979855646	0
ENSG00000146857	STRA8	NA	0.1
ENSG00000146858	ZC3HAV1L	0.143673407649045	0.4
ENSG00000146859	TMEM140	0.00080262869471543	0.8
ENSG00000146872	TLK2	0.0226940416308069	0.2
ENSG00000146904	EPHA1	0.0295705186937195	-0.3
ENSG00000146909	NOM1	0.0948573453046085	-0.2
ENSG00000146910	CNPY1	NA	0
ENSG00000146918	NCAPG2	0.0132862843856451	0.5
ENSG00000146926	ASB10	NA	0
ENSG00000146938	NLGN4X	0.0668395289397258	-0.8
ENSG00000146950	SHROOM2	0.0811669712666614	0.8
ENSG00000146955	RAB19	0.00066776182508484	0.9
ENSG00000146963	LUC7L2	4.68561721262715e-09	-0.3
ENSG00000146966	DENND2A	0.850058018524248	0.1
ENSG00000147003	CLTRN	0.410501232940536	-0.3
ENSG00000147010	SH3KBP1	0.378946700414123	-0.2
ENSG00000147027	TMEM47	NA	0
ENSG00000147036	LANCL3	0.207889138376004	0.3
ENSG00000147041	SYTL5	0.183777191210018	-0.7
ENSG00000147044	CASK	0.795386007053651	0
ENSG00000147050	KDM6A	0.302221490934986	0.1
ENSG00000147059	SPIN2A	0.20640639138645	0.5
ENSG00000147065	MSN	0.3103373538143	-0.2
ENSG00000147081	AKAP4	NA	0
ENSG00000147082	CCNB3	0.538163103303011	-0.1
ENSG00000147099	HDAC8	0.843264405239943	0
ENSG00000147100	SLC16A2	1.71362528834915e-06	-1.3
ENSG00000147113	DIPK2B	0.877674771203812	-0.1
ENSG00000147117	ZNF157	0.773213974891451	0.1
ENSG00000147118	ZNF182	0.698034843511777	0
ENSG00000147119	CHST7	0.242629927022964	-0.3
ENSG00000147121	KRBOX4	0.804558124296145	0
ENSG00000147123	NDUFB11	0.881737782139493	0
ENSG00000147124	ZNF41	0.0183591962417028	-0.3
ENSG00000147127	RAB41	0.886434061958882	0
ENSG00000147130	ZMYM3	0.000281767132895718	-0.4
ENSG00000147133	TAF1	0.818356183139096	0
ENSG00000147138	GPR174	0.982725864664136	0
ENSG00000147140	NONO	0.0108058865072402	-0.2
ENSG00000147144	CCDC120	0.210660496869052	-0.2
ENSG00000147145	LPAR4	0.631882860735994	-0.2
ENSG00000147155	EBP	0.57953408782343	0.1
ENSG00000147160	AWAT2	NA	0.1
ENSG00000147162	OGT	0.221905895763665	0.2
ENSG00000147164	SNX12	0.362165505142975	0.1
ENSG00000147166	ITGB1BP2	0.915446038997379	0
ENSG00000147168	IL2RG	0.0676201933506949	0.3
ENSG00000147174	GCNA	0.540406195840998	-0.1
ENSG00000147180	ZNF711	0.199040450656544	-0.4
ENSG00000147183	CPXCR1	NA	0
ENSG00000147202	DIAPH2	0.576991863116555	0.1
ENSG00000147206	NXF3	5.04377590669179e-05	1.5
ENSG00000147223	RIPPLY1	NA	-0.1
ENSG00000147224	PRPS1	0.646512422614148	-0.1
ENSG00000147231	RADX	0.0352281048842606	-0.4
ENSG00000147234	FRMPD3	0.998833482020751	0
ENSG00000147246	HTR2C	NA	0.1
ENSG00000147251	DOCK11	0.518283164241874	0.1
ENSG00000147255	IGSF1	NA	0.4
ENSG00000147256	ARHGAP36	NA	0
ENSG00000147257	GPC3	0.258291668196488	-0.4
ENSG00000147262	GPR119	NA	0
ENSG00000147274	RBMX	0.0626935421638117	-0.2
ENSG00000147316	MCPH1	0.695830464360222	-0.1
ENSG00000147324	MFHAS1	0.0928454116231497	-0.2
ENSG00000147364	FBXO25	0.260030471613821	-0.1
ENSG00000147378	FATE1	NA	0
ENSG00000147381	MAGEA4	NA	0
ENSG00000147383	NSDHL	0.110273391429656	-0.2
ENSG00000147394	ZNF185	0.248229480847174	-0.3
ENSG00000147400	CETN2	0.795386007053651	0
ENSG00000147403	RPL10	0.0701140264762494	-0.3
ENSG00000147408	CSGALNACT1	0.71929603722812	0.1
ENSG00000147416	ATP6V1B2	0.516416657709849	0.2
ENSG00000147419	CCDC25	0.394584407176455	0.1
ENSG00000147421	HMBOX1	0.997648445185731	0
ENSG00000147432	CHRNB3	0.205072950480617	-0.6
ENSG00000147434	CHRNA6	0.300107908351487	0.4
ENSG00000147437	GNRH1	0.272531092786472	-0.1
ENSG00000147439	BIN3	0.00202170807704829	0.4
ENSG00000147443	DOK2	0.168819053286386	-0.2
ENSG00000147454	SLC25A37	0.0284922007660492	0.5
ENSG00000147457	CHMP7	0.0043754353739647	-0.3
ENSG00000147459	DOCK5	0.116463294434147	0.3
ENSG00000147465	STAR	0.0238712998972692	0.5
ENSG00000147471	PLPBP	0.23563503205443	-0.1
ENSG00000147475	ERLIN2	0.949692399420907	0
ENSG00000147481	SNTG1	NA	0.2
ENSG00000147485	PXDNL	0.392258758202034	-0.2
ENSG00000147488	ST18	0.0382504703252225	-0.7
ENSG00000147509	RGS20	0.0690964829982359	0.7
ENSG00000147526	TACC1	0.814877777535577	0
ENSG00000147533	GOLGA7	0.755396725037761	0
ENSG00000147535	PLPP5	0.798458633982044	-0.1
ENSG00000147536	GINS4	0.0410572880577908	0.3
ENSG00000147548	NSD3	0.857413673610832	0
ENSG00000147570	DNAJC5B	0.858571667050753	0.1
ENSG00000147571	CRH	NA	0
ENSG00000147573	TRIM55	0.463246836009508	0.4
ENSG00000147576	ADHFE1	0.0261495820382472	-0.3
ENSG00000147586	MRPS28	0.000596977818429196	0.6
ENSG00000147588	PMP2	NA	0
ENSG00000147592	LACTB2	0.676819744180633	0.1
ENSG00000147596	PRDM14	NA	-0.4
ENSG00000147601	TERF1	0.953765329618076	0
ENSG00000147604	RPL7	0.0481803744096553	0.5
ENSG00000147606	SLC26A7	0.279347176510552	-0.4
ENSG00000147613	PSKH2	NA	0
ENSG00000147614	ATP6V0D2	NA	-0.3
ENSG00000147642	SYBU	0.0146862396646714	-0.6
ENSG00000147647	DPYS	0.692753813226186	0.2
ENSG00000147649	MTDH	0.888293524621607	0
ENSG00000147650	LRP12	0.104140096788546	-0.3
ENSG00000147654	EBAG9	0.873067295986304	0
ENSG00000147655	RSPO2	0.257968206545069	0.5
ENSG00000147669	POLR2K	0.00565095128576493	0.7
ENSG00000147676	MAL2	0.32497840478552	-0.4
ENSG00000147677	EIF3H	0.177555684546919	-0.1
ENSG00000147679	UTP23	0.480675786908609	-0.1
ENSG00000147684	NDUFB9	0.938795651330169	0
ENSG00000147687	TATDN1	0.145864059830915	0.2
ENSG00000147689	FAM83A	0.96086538052557	0
ENSG00000147697	GSDMC	8.81683784078499e-06	1.3
ENSG00000147724	FAM135B	NA	0.1
ENSG00000147753	TTTY7	NA	0
ENSG00000147761	TTTY7B	NA	0
ENSG00000147789	ZNF7	0.00786329596554126	0.1
ENSG00000147799	ARHGAP39	0.452991370198668	-0.2
ENSG00000147804	SLC39A4	0.00251594000486145	-0.4
ENSG00000147813	NAPRT	0.938795651330169	0
ENSG00000147852	VLDLR	0.0140383663125336	-0.7
ENSG00000147853	AK3	0.105569088406804	-0.2
ENSG00000147854	UHRF2	0.812897578525078	0
ENSG00000147862	NFIB	0.870047138883964	0.1
ENSG00000147869	CER1	NA	0
ENSG00000147872	PLIN2	0.924189358746202	0
ENSG00000147873	IFNA5	NA	0
ENSG00000147874	HAUS6	0.889545339973242	0
ENSG00000147883	CDKN2B	0.480510613889753	0.2
ENSG00000147885	IFNA16	NA	0
ENSG00000147889	CDKN2A	0.000907645573660905	0.7
ENSG00000147894	C9orf72	0.00722964344597398	0.5
ENSG00000147896	IFNK	0.251938840163901	0.4
ENSG00000147905	ZCCHC7	0.919128080142756	0
ENSG00000147912	FBXO10	0.820339965442606	0
ENSG00000147955	SIGMAR1	0.00451523734628696	-0.2
ENSG00000147996	CBWD5	0.0188898219981544	0.4
ENSG00000148019	CEP78	0.892643016963215	0
ENSG00000148053	NTRK2	0.905133916920362	-0.1
ENSG00000148057	IDNK	0.765123630667217	0
ENSG00000148082	SHC3	0.0920177246571368	-0.4
ENSG00000148090	AUH	0.993054672422156	0
ENSG00000148110	MFSD14B	0.007431280175899	0.4
ENSG00000148120	AOPEP	0.750686421989716	0
ENSG00000148123	PLPPR1	NA	0
ENSG00000148136	OR13C4	NA	0
ENSG00000148143	ZNF462	0.00235976008101275	0.9
ENSG00000148153	INIP	0.326454406569309	-0.1
ENSG00000148154	UGCG	0.0478203087284186	0.3
ENSG00000148156	ACTL7B	NA	-0.1
ENSG00000148158	SNX30	0.628356475967759	-0.1
ENSG00000148175	STOM	0.00295521437669181	0.4
ENSG00000148180	GSN	0.844485770348146	-0.1
ENSG00000148187	MRRF	0.881553354935779	0
ENSG00000148200	NR6A1	0.830423444976902	-0.1
ENSG00000148204	CRB2	0.42646075663229	0.2
ENSG00000148215	OR5C1	NA	-0.3
ENSG00000148218	ALAD	0.000688024447635993	-0.2
ENSG00000148219	ASTN2	0.171196549440338	-0.2
ENSG00000148225	WDR31	0.0450550395350983	-0.4
ENSG00000148229	POLE3	0.0446335518388207	-0.2
ENSG00000148248	SURF4	0.0311938294564374	-0.1
ENSG00000148288	GBGT1	0.465713929461941	0.1
ENSG00000148290	SURF1	0.25984520689665	0.1
ENSG00000148291	SURF2	0.589197335690592	-0.1
ENSG00000148296	SURF6	0.209618227291219	-0.1
ENSG00000148297	MED22	0.594928375530047	-0.1
ENSG00000148300	REXO4	0.481332430129373	-0.1
ENSG00000148303	RPL7A	0.595697355764292	-0.1
ENSG00000148308	GTF3C5	0.483101622385298	-0.1
ENSG00000148331	ASB6	0.349241058014743	-0.1
ENSG00000148334	PTGES2	0.883071756841988	0
ENSG00000148335	NTMT1	0.648797571010184	0.1
ENSG00000148337	CIZ1	0.00151654946877717	-0.3
ENSG00000148339	SLC25A25	0.587798492994733	0.1
ENSG00000148341	SH3GLB2	0.621511470716737	-0.1
ENSG00000148343	MIGA2	0.717545327663852	0
ENSG00000148344	PTGES	0.647304107561541	-0.2
ENSG00000148346	LCN2	5.92511303238752e-05	1.4
ENSG00000148356	LRSAM1	0.0559115518747251	0.2
ENSG00000148357	HMCN2	NA	-0.1
ENSG00000148358	GPR107	0.377702859372225	0.1
ENSG00000148362	PAXX	0.831211448596633	0
ENSG00000148377	IDI2	0.64805748740395	0.3
ENSG00000148384	INPP5E	0.464165779032347	-0.1
ENSG00000148386	LCN9	NA	0
ENSG00000148396	SEC16A	0.212348122623208	-0.1
ENSG00000148399	DPH7	0.13527169867808	-0.1
ENSG00000148400	NOTCH1	0.185976226200946	0.3
ENSG00000148408	CACNA1B	0.900981592047743	0.1
ENSG00000148411	NACC2	0.4787850344063	-0.1
ENSG00000148426	PROSER2	0.0544957923753695	-0.4
ENSG00000148429	USP6NL	0.865472354431116	0
ENSG00000148444	COMMD3	0.0418229107039458	0.2
ENSG00000148450	MSRB2	0.0386476356773848	0.4
ENSG00000148459	PDSS1	0.00169620661096275	0.4
ENSG00000148468	FAM171A1	0.183870505158071	-0.3
ENSG00000148481	MINDY3	0.0675969120434479	0.2
ENSG00000148482	SLC39A12	NA	0
ENSG00000148483	TMEM236	0.297582298287674	0.3
ENSG00000148484	RSU1	0.452317873532487	-0.1
ENSG00000148488	ST8SIA6	0.508410131543953	0.2
ENSG00000148498	PARD3	0.683136317663447	0.1
ENSG00000148513	ANKRD30A	NA	0
ENSG00000148516	ZEB1	0.620178609063235	0.1
ENSG00000148541	FAM13C	NA	0
ENSG00000148572	NRBF2	0.270794527395876	0.3
ENSG00000148584	A1CF	0.71479645821023	0.2
ENSG00000148600	CDHR1	4.98139796069905e-06	-1.1
ENSG00000148602	LRIT1	NA	0
ENSG00000148604	RGR	NA	0
ENSG00000148606	POLR3A	0.713743112244595	0
ENSG00000148634	HERC4	0.341624721134532	0.1
ENSG00000148655	LRMDA	0.706839720285979	0.1
ENSG00000148660	CAMK2G	0.997949954423063	0
ENSG00000148671	ADIRF	NA	0
ENSG00000148672	GLUD1	0.0298791337751683	-0.2
ENSG00000148677	ANKRD1	0.648353515994608	-0.2
ENSG00000148680	HTR7	0.0289802942810697	-0.5
ENSG00000148688	RPP30	0.888293524621607	0
ENSG00000148690	FRA10AC1	0.841632629101033	0
ENSG00000148700	ADD3	0.907466606250466	0
ENSG00000148702	HABP2	NA	0.2
ENSG00000148704	VAX1	NA	0.3
ENSG00000148719	DNAJB12	0.155090122029221	-0.2
ENSG00000148730	EIF4EBP2	0.32423548101803	-0.1
ENSG00000148734	NPFFR1	0.873866523922338	0.1
ENSG00000148735	PLEKHS1	0.126387423353614	0.5
ENSG00000148737	TCF7L2	0.762211129726875	-0.1
ENSG00000148773	MKI67	3.00510533035817e-05	1.1
ENSG00000148795	CYP17A1	0.410103722909441	0.3
ENSG00000148798	INA	0.300423647904934	0.5
ENSG00000148803	FUOM	0.95782261984602	0
ENSG00000148814	LRRC27	0.94636979186911	0
ENSG00000148824	MTG1	0.426508673308927	0.1
ENSG00000148826	NKX6-2	NA	0.2
ENSG00000148832	PAOX	0.30001033428094	-0.1
ENSG00000148834	GSTO1	0.000276694298444842	0.4
ENSG00000148835	TAF5	0.18393131564953	-0.1
ENSG00000148840	PPRC1	0.0859232063913903	-0.2
ENSG00000148841	ITPRIP	0.0751761241749205	0.4
ENSG00000148842	CNNM2	0.48543640055205	0.1
ENSG00000148843	PDCD11	0.284014647682307	-0.1
ENSG00000148848	ADAM12	8.4026412311907e-05	-1.1
ENSG00000148908	RGS10	0.780572801713643	0.1
ENSG00000148925	BTBD10	0.0144404685327101	0.3
ENSG00000148926	ADM	0.0588813558795671	0.4
ENSG00000148935	GAS2	0.692326732379529	-0.1
ENSG00000148942	SLC5A12	NA	0
ENSG00000148943	LIN7C	0.985736062305575	0
ENSG00000148948	LRRC4C	0.259729160788701	0.6
ENSG00000148950	IMMP1L	0.591558260599502	0.1
ENSG00000148965	SAA4	NA	-0.3
ENSG00000148985	PGAP2	0.00745929961656575	0.3
ENSG00000149016	TUT1	0.00349957061022909	-0.3
ENSG00000149021	SCGB1A1	0.63094014855469	-0.3
ENSG00000149043	SYT8	0.0480580657918599	0.8
ENSG00000149050	ZNF214	0.999964918822782	0
ENSG00000149054	ZNF215	0.0394631615248126	0.7
ENSG00000149084	HSD17B12	0.179628340762625	-0.2
ENSG00000149089	APIP	0.681718393619601	0.1
ENSG00000149090	PAMR1	NA	0
ENSG00000149091	DGKZ	0.905622199741008	0
ENSG00000149100	EIF3M	0.307769965078424	-0.1
ENSG00000149115	TNKS1BP1	4.39349476669834e-05	-0.5
ENSG00000149124	GLYAT	NA	0
ENSG00000149131	SERPING1	2.18889403503238e-07	1.7
ENSG00000149133	OR5F1	NA	0
ENSG00000149136	SSRP1	0.00222125051443939	-0.3
ENSG00000149150	SLC43A1	0.0720725671785282	-0.2
ENSG00000149177	PTPRJ	0.794009402999323	0.1
ENSG00000149179	C11orf49	0.00710531087600551	-0.3
ENSG00000149182	ARFGAP2	0.595500329997788	-0.1
ENSG00000149187	CELF1	0.764862752311099	0
ENSG00000149196	HIKESHI	0.0409063521022437	0.2
ENSG00000149201	CCDC81	0.925578186136414	0
ENSG00000149212	SESN3	0.69857863711688	-0.1
ENSG00000149218	ENDOD1	0.175644657234291	0.2
ENSG00000149231	CCDC82	0.0499662682347596	0.4
ENSG00000149243	KLHL35	0.287195281937151	0.3
ENSG00000149256	TENM4	0.0281774067382839	-1
ENSG00000149257	SERPINH1	2.58966160547731e-08	-0.7
ENSG00000149260	CAPN5	5.52124405340005e-07	-0.8
ENSG00000149262	INTS4	0.20368310604645	-0.1
ENSG00000149269	PAK1	0.497036701635296	0.2
ENSG00000149273	RPS3	0.199747708586169	-0.2
ENSG00000149289	ZC3H12C	0.211281751645788	0.3
ENSG00000149292	TTC12	0.963283841595574	0
ENSG00000149294	NCAM1	0.322439595809959	-0.3
ENSG00000149295	DRD2	NA	0.3
ENSG00000149300	C11orf52	NA	0
ENSG00000149305	HTR3B	0.187047589857118	0.5
ENSG00000149308	NPAT	0.0987904835367064	-0.2
ENSG00000149311	ATM	0.933536918410206	0
ENSG00000149313	AASDHPPT	0.0623841438052118	-0.2
ENSG00000149328	GLB1L2	0.161996727118514	0.5
ENSG00000149346	SLX4IP	0.0161971487048674	0.2
ENSG00000149357	LAMTOR1	0.272373882397347	0.1
ENSG00000149380	P4HA3	0.396878781119353	0.3
ENSG00000149403	GRIK4	0.418160207536287	-0.4
ENSG00000149418	ST14	0.882326308992156	0
ENSG00000149428	HYOU1	0.414760604741331	-0.1
ENSG00000149435	GGTLC1	0.270358886978396	0.5
ENSG00000149443	SCP2D1-AS1	NA	0
ENSG00000149451	ADAM33	0.649806397035496	-0.2
ENSG00000149452	SLC22A8	NA	0
ENSG00000149474	KAT14	0.0514686542862436	-0.2
ENSG00000149476	TKFC	0.00096086891864294	-0.3
ENSG00000149480	MTA2	0.0416801354032992	-0.2
ENSG00000149483	TMEM138	0.700399986743853	0
ENSG00000149485	FADS1	0.300779568814872	-0.2
ENSG00000149488	TMC2	0.346049692235914	-0.3
ENSG00000149489	ROM1	0.0446883198465376	0.3
ENSG00000149499	EML3	0.79952421074731	0
ENSG00000149503	INCENP	0.184003329454779	-0.2
ENSG00000149506	ZP1	0.943899286831042	0
ENSG00000149507	OOSP2	NA	0.1
ENSG00000149516	MS4A3	0.0146634026383627	0.9
ENSG00000149527	PLCH2	0.247603675476672	0.3
ENSG00000149531	FRG1BP	0.847897238887651	-0.1
ENSG00000149532	CPSF7	0.136483243804603	-0.2
ENSG00000149534	MS4A2	0.00497125493067822	-0.8
ENSG00000149541	B3GAT3	0.728143191345641	-0.1
ENSG00000149547	EI24	0.801806276840305	0
ENSG00000149548	CCDC15	0.800792583696343	0
ENSG00000149554	CHEK1	0.00117990119936984	0.7
ENSG00000149557	FEZ1	2.69193943003307e-05	-1.1
ENSG00000149564	ESAM	0.395584808522682	-0.2
ENSG00000149571	KIRREL3	0.112396799792676	-0.3
ENSG00000149573	MPZL2	0.813930872871672	-0.1
ENSG00000149575	SCN2B	0.728766663604837	0.1
ENSG00000149577	SIDT2	0.556362317774991	0.1
ENSG00000149582	TMEM25	0.00234413598015251	-0.4
ENSG00000149591	TAGLN	0.446602169052674	0.2
ENSG00000149596	JPH2	NA	0.3
ENSG00000149599	DUSP15	0.479031187892649	-0.4
ENSG00000149600	COMMD7	0.797055176758422	0
ENSG00000149609	C20orf144	0.912818047286805	0
ENSG00000149633	KIAA1755	NA	0.2
ENSG00000149634	SPATA25	0.911590250793889	0
ENSG00000149635	OCSTAMP	NA	0
ENSG00000149636	DSN1	0.0825857245815378	0.1
ENSG00000149639	SOGA1	0.00643464011374228	-0.4
ENSG00000149646	CNBD2	0.429934747824884	0.3
ENSG00000149651	SPINT4	NA	0
ENSG00000149654	CDH22	0.736888026882461	-0.2
ENSG00000149656	LINC00266-1	0.416952631771124	-0.4
ENSG00000149657	LSM14B	2.03907061311005e-05	-0.3
ENSG00000149658	YTHDF1	5.14057863246794e-07	-0.3
ENSG00000149679	CABLES2	0.923829637111164	0
ENSG00000149716	LTO1	0.188289891702159	0.1
ENSG00000149735	GPHA2	0.295781170527149	0.4
ENSG00000149742	SLC22A9	NA	0
ENSG00000149743	TRPT1	0.589668882616472	-0.1
ENSG00000149761	NUDT22	0.476722504244717	0.1
ENSG00000149781	FERMT3	0.891594312079431	0
ENSG00000149782	PLCB3	0.46493323381891	-0.1
ENSG00000149792	MRPL49	0.00607920464985018	-0.2
ENSG00000149798	CDC42EP2	0.217286119915685	-0.3
ENSG00000149806	FAU	0.0702843336323983	0.3
ENSG00000149809	TM7SF2	0.0402993507719347	-0.3
ENSG00000149823	VPS51	0.102445508599741	-0.2
ENSG00000149922	TBX6	0.616764448242792	-0.1
ENSG00000149923	PPP4C	0.998703811020969	0
ENSG00000149925	ALDOA	0.881031797131134	0
ENSG00000149926	TLCD3B	0.393191341676765	0.3
ENSG00000149927	DOC2A	0.887022783230267	0
ENSG00000149929	HIRIP3	0.0440538769442706	-0.3
ENSG00000149930	TAOK2	0.261141184505916	0.1
ENSG00000149932	TMEM219	0.445120039374909	0.1
ENSG00000149948	HMGA2	0.998623191844043	0
ENSG00000149968	MMP3	NA	0
ENSG00000149970	CNKSR2	0.00613171198847513	-0.6
ENSG00000149972	CNTN5	NA	0
ENSG00000150045	KLRF1	0.211221242239269	-0.4
